   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.4525       1.40753       1.87078       1.39798       1.86603      0.954967E-02  0.475633E-02   3.26400       1.01213       1.01150      0.854631      0.385849       0.00000       0.00000      0.854525    
  0.109648E-03   13.2614       1.38128       1.83701       1.37114       1.83196      0.101316E-01  0.504979E-02   3.20310      0.994232      0.993554      0.838513      0.376913       0.00000       0.00000      0.838405    
  0.120226E-03   13.0710       1.35576       1.80402       1.34499       1.79865      0.107715E-01  0.537320E-02   3.14364      0.976732      0.975999      0.822758      0.368260       0.00000       0.00000      0.822649    
  0.131825E-03   12.8811       1.33055       1.77135       1.31912       1.76564      0.114379E-01  0.571031E-02   3.08476      0.959394      0.958604      0.807150      0.359723       0.00000       0.00000      0.807040    
  0.144543E-03   12.6917       1.30578       1.73915       1.29364       1.73308      0.121422E-01  0.606702E-02   3.02672      0.942289      0.941436      0.791754      0.351351       0.00000       0.00000      0.791643    
  0.158489E-03   12.5032       1.28161       1.70756       1.26870       1.70111      0.129040E-01  0.645366E-02   2.96981      0.925499      0.924578      0.776644      0.343202       0.00000       0.00000      0.776533    
  0.173779E-03   12.3150       1.25772       1.67629       1.24403       1.66943      0.136959E-01  0.685593E-02   2.91346      0.908864      0.907871      0.761675      0.335163       0.00000       0.00000      0.761563    
  0.190545E-03   12.1277       1.23441       1.64561       1.21986       1.63832      0.145487E-01  0.728993E-02   2.85818      0.892526      0.891455      0.746977      0.327334       0.00000       0.00000      0.746864    
  0.208928E-03   11.9412       1.21154       1.61539       1.19609       1.60764      0.154544E-01  0.775167E-02   2.80373      0.876421      0.875265      0.732488      0.319667       0.00000       0.00000      0.732375    
  0.229085E-03   11.7551       1.18897       1.58548       1.17257       1.57724      0.163949E-01  0.823155E-02   2.74982      0.860466      0.859221      0.718135      0.312106       0.00000       0.00000      0.718022    
  0.251186E-03   11.5703       1.16709       1.55628       1.14966       1.54752      0.174270E-01  0.875958E-02   2.69718      0.844869      0.843524      0.704106      0.304793       0.00000       0.00000      0.703993    
  0.275420E-03   11.3860       1.14552       1.52739       1.12701       1.51808      0.185031E-01  0.931081E-02   2.64509      0.829425      0.827975      0.690214      0.297587       0.00000       0.00000      0.690102    
  0.301992E-03   11.2024       1.12435       1.49892       1.10471       1.48902      0.196385E-01  0.989323E-02   2.59373      0.814187      0.812625      0.676508      0.290522       0.00000       0.00000      0.676397    
  0.331127E-03   11.0200       1.10377       1.47103       1.08290       1.46051      0.208678E-01  0.105254E-01   2.54341      0.799241      0.797555      0.663064      0.283657       0.00000       0.00000      0.662954    
