   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   1.30174      0.495243      0.817126      0.489382      0.815002      0.586152E-02  0.212404E-02   1.30438      0.489382      0.489001      0.326001       0.00000       0.00000       0.00000      0.326001    
  0.109648E-03   1.32222      0.490019      0.807877      0.483770      0.805598      0.624898E-02  0.227920E-02   1.28937      0.483770      0.483359      0.322239       0.00000       0.00000       0.00000      0.322239    
  0.120226E-03   1.34319      0.484936      0.798804      0.478258      0.796351      0.667857E-02  0.245310E-02   1.27461      0.478258      0.477811      0.318541       0.00000       0.00000       0.00000      0.318541    
  0.131825E-03   1.36436      0.479913      0.789805      0.472786      0.787169      0.712753E-02  0.263570E-02   1.25995      0.472786      0.472301      0.314868       0.00000       0.00000       0.00000      0.314868    
  0.144543E-03   1.38582      0.474976      0.780909      0.467371      0.778078      0.760424E-02  0.283078E-02   1.24545      0.467371      0.466847      0.311231       0.00000       0.00000       0.00000      0.311231    
  0.158489E-03   1.40770      0.470159      0.772155      0.462035      0.769110      0.812351E-02  0.304520E-02   1.23114      0.462035      0.461466      0.307644       0.00000       0.00000       0.00000      0.307644    
  0.173779E-03   1.42977      0.465402      0.763471      0.456737      0.760201      0.866509E-02  0.326983E-02   1.21694      0.456737      0.456121      0.304080       0.00000       0.00000       0.00000      0.304080    
  0.190545E-03   1.45224      0.460765      0.754922      0.451512      0.751407      0.925205E-02  0.351530E-02   1.20292      0.451512      0.450844      0.300563       0.00000       0.00000       0.00000      0.300563    
  0.208928E-03   1.47503      0.456224      0.746480      0.446345      0.742701      0.987891E-02  0.377931E-02   1.18905      0.446345      0.445620      0.297080       0.00000       0.00000       0.00000      0.297080    
  0.229085E-03   1.49803      0.451746      0.738106      0.441214      0.734051      0.105319E-01  0.405545E-02   1.17527      0.441214      0.440431      0.293620       0.00000       0.00000       0.00000      0.293620    
  0.251186E-03   1.52152      0.447426      0.729899      0.436171      0.725534      0.112544E-01  0.436430E-02   1.16171      0.436171      0.435321      0.290214       0.00000       0.00000       0.00000      0.290214    
  0.275420E-03   1.54522      0.443177      0.721763      0.431166      0.717073      0.120107E-01  0.468917E-02   1.14824      0.431166      0.430244      0.286829       0.00000       0.00000       0.00000      0.286829    
  0.301992E-03   1.56922      0.439023      0.713723      0.426211      0.708688      0.128124E-01  0.503557E-02   1.13490      0.426211      0.425213      0.283475       0.00000       0.00000       0.00000      0.283475    
  0.331127E-03   1.59364      0.435013      0.705823      0.421326      0.700406      0.136868E-01  0.541691E-02   1.12173      0.421326      0.420243      0.280162       0.00000       0.00000       0.00000      0.280162    
  0.363073E-03   1.61825      0.431075      0.697989      0.416476      0.692173      0.145987E-01  0.581640E-02   1.10865      0.416476      0.415304      0.276869       0.00000       0.00000       0.00000      0.276869    
  0.398101E-03   1.64325      0.427275      0.690284      0.411690      0.684032      0.155852E-01  0.625211E-02   1.09572      0.411690      0.410419      0.273613       0.00000       0.00000       0.00000      0.273613    
  0.436509E-03   1.66855      0.423595      0.682684      0.406955      0.675962      0.166401E-01  0.672144E-02   1.08292      0.406955      0.405577      0.270385       0.00000       0.00000       0.00000      0.270385    
  0.478622E-03   1.69405      0.419992      0.675151      0.402253      0.667938      0.177389E-01  0.721233E-02   1.07019      0.402253      0.400763      0.267175       0.00000       0.00000       0.00000      0.267175    
  0.524798E-03   1.72000      0.416579      0.667777      0.397627      0.660017      0.189523E-01  0.776019E-02   1.05764      0.397627      0.396010      0.264007       0.00000       0.00000       0.00000      0.264007    
  0.575429E-03   1.74614      0.413258      0.660476      0.393034      0.652138      0.202241E-01  0.833739E-02   1.04517      0.393034      0.391283      0.260855       0.00000       0.00000       0.00000      0.260855    
  0.630945E-03   1.77253      0.410054      0.653267      0.388485      0.644316      0.215696E-01  0.895163E-02   1.03280      0.388485      0.386589      0.257726       0.00000       0.00000       0.00000      0.257726    
  0.691816E-03   1.79928      0.407037      0.646199      0.383998      0.636570      0.230388E-01  0.962871E-02   1.02057      0.383998      0.381942      0.254628       0.00000       0.00000       0.00000      0.254628    
  0.758561E-03   1.82618      0.404111      0.639197      0.379540      0.628859      0.245708E-01  0.103380E-01   1.00840      0.379540      0.377315      0.251544       0.00000       0.00000       0.00000      0.251544    
  0.831745E-03   1.85337      0.401361      0.632320      0.375137      0.621210      0.262244E-01  0.111098E-01  0.996347      0.375137      0.372726      0.248484       0.00000       0.00000       0.00000      0.248484    
  0.911989E-03   1.88077      0.398773      0.625552      0.370778      0.613610      0.279948E-01  0.119424E-01  0.984387      0.370778      0.368166      0.245444       0.00000       0.00000       0.00000      0.245444    
  0.999975E-03   1.90830      0.396285      0.618851      0.366447      0.606038      0.298383E-01  0.128131E-01  0.972485      0.366447      0.363623      0.242415       0.00000       0.00000       0.00000      0.242415    
  0.109645E-02   1.93609      0.394047      0.612309      0.362178      0.598527      0.318691E-01  0.137824E-01  0.960705      0.362178      0.359116      0.239411       0.00000       0.00000       0.00000      0.239411    
  0.120223E-02   1.96398      0.391939      0.605845      0.357939      0.591040      0.339999E-01  0.148051E-01  0.948979      0.357939      0.354624      0.236416       0.00000       0.00000       0.00000      0.236416    
  0.131822E-02   1.99197      0.389983      0.599472      0.353734      0.583581      0.362495E-01  0.158910E-01  0.937315      0.353734      0.350149      0.233432       0.00000       0.00000       0.00000      0.233432    
  0.144540E-02   2.02006      0.388288      0.593247      0.349581      0.576158      0.387069E-01  0.170891E-01  0.925739      0.349581      0.345695      0.230463       0.00000       0.00000       0.00000      0.230463    
  0.158485E-02   2.04817      0.386719      0.587091      0.345451      0.568748      0.412682E-01  0.183437E-01  0.914199      0.345451      0.341249      0.227499       0.00000       0.00000       0.00000      0.227499    
  0.173775E-02   2.07629      0.385389      0.581064      0.341363      0.561358      0.440259E-01  0.197056E-01  0.902721      0.341363      0.336815      0.224543       0.00000       0.00000       0.00000      0.224543    
  0.190540E-02   2.10433      0.384290      0.575153      0.337311      0.553978      0.469793E-01  0.211759E-01  0.891288      0.337311      0.332387      0.221591       0.00000       0.00000       0.00000      0.221591    
  0.208923E-02   2.13232      0.383333      0.569314      0.333279      0.546601      0.500533E-01  0.227130E-01  0.879881      0.333279      0.327961      0.218641       0.00000       0.00000       0.00000      0.218641    
  0.229079E-02   2.16005      0.382722      0.563642      0.329294      0.539224      0.534281E-01  0.244187E-01  0.868518      0.329294      0.323534      0.215689       0.00000       0.00000       0.00000      0.215689    
  0.251180E-02   2.18757      0.382301      0.558057      0.325330      0.531837      0.569710E-01  0.262200E-01  0.857167      0.325330      0.319102      0.212735       0.00000       0.00000       0.00000      0.212735    
  0.275413E-02   2.21486      0.382091      0.552568      0.321390      0.524440      0.607013E-01  0.281278E-01  0.845830      0.321390      0.314664      0.209776       0.00000       0.00000       0.00000      0.209776    
