   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   37.1021       3.13924       4.15113       3.12623       4.14460      0.130056E-01  0.653258E-02   7.27083       1.86182       1.86096       1.71013       1.26441      0.573660       0.00000       1.70998    
  0.109648E-03   36.1317       3.05982       4.04745       3.04605       4.04053      0.137676E-01  0.691922E-02   7.08658       1.81742       1.81649       1.66739       1.22864      0.556795       0.00000       1.66724    
  0.120226E-03   35.1893       2.98307       3.94706       2.96847       3.93972      0.146019E-01  0.734340E-02   6.90819       1.77437       1.77337       1.62596       1.19410      0.540527       0.00000       1.62581    
  0.131825E-03   34.2583       2.90740       3.84801       2.89193       3.84022      0.154689E-01  0.778465E-02   6.73216       1.73187       1.73080       1.58508       1.16006      0.524499       0.00000       1.58493    
  0.144543E-03   33.3437       2.83328       3.75087       2.81690       3.74262      0.163830E-01  0.825036E-02   6.55951       1.69015       1.68900       1.54495       1.12675      0.508816       0.00000       1.54480    
  0.158489E-03   32.4513       2.76125       3.65631       2.74388       3.64755      0.173680E-01  0.875317E-02   6.39144       1.64949       1.64825       1.50585       1.09439      0.493596       0.00000       1.50570    
  0.173779E-03   31.5697       2.69025       3.56300       2.67186       3.55373      0.183900E-01  0.927531E-02   6.22558       1.60935       1.60802       1.46726       1.06251      0.478601       0.00000       1.46711    
  0.190545E-03   30.7091       2.62121       3.47212       2.60172       3.46228      0.194866E-01  0.983655E-02   6.06401       1.57019       1.56876       1.42964       1.03153      0.464038       0.00000       1.42949    
  0.208928E-03   29.8649       2.55370       3.38311       2.53305       3.37268      0.206478E-01  0.104318E-01   5.90573       1.53180       1.53026       1.39275       1.00125      0.449808       0.00000       1.39260    
  0.229085E-03   29.0312       2.48718       3.29531       2.46533       3.28426      0.218513E-01  0.110493E-01   5.74959       1.49391       1.49226       1.35635      0.971418      0.435794       0.00000       1.35621    
  0.251186E-03   28.2227       2.42301       3.21038       2.39985       3.19866      0.231658E-01  0.117254E-01   5.59850       1.45719       1.45542       1.32110      0.942654      0.422287       0.00000       1.32095    
  0.275420E-03   27.4250       2.35985       3.12668       2.33532       3.11425      0.245333E-01  0.124296E-01   5.44956       1.42098       1.41907       1.28633      0.914343      0.408996       0.00000       1.28618    
  0.301992E-03   26.6418       2.29804       3.04461       2.27207       3.03144      0.259720E-01  0.131715E-01   5.30351       1.38543       1.38338       1.25221      0.886639      0.395995       0.00000       1.25206    
  0.331127E-03   25.8791       2.23814       2.96487       2.21062       2.95090      0.275232E-01  0.139732E-01   5.16152       1.35083       1.34863       1.21901      0.859790      0.383400       0.00000       1.21887    
