   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   6.08033      0.785644       1.25681      0.778174       1.25343      0.747071E-02  0.337558E-02   2.03161      0.706136      0.705671      0.547826      0.720377E-01   0.00000       0.00000      0.547763    
  0.109648E-03   6.04890      0.774750       1.23852      0.766806       1.23493      0.794471E-02  0.359747E-02   2.00173      0.696041      0.695539      0.539452      0.707646E-01   0.00000       0.00000      0.539388    
  0.120226E-03   6.01641      0.764181       1.22061      0.755713       1.21676      0.846814E-02  0.384361E-02   1.97248      0.686138      0.685593      0.531236      0.695752E-01   0.00000       0.00000      0.531171    
  0.131825E-03   5.98349      0.753746       1.20284      0.744732       1.19874      0.901421E-02  0.410092E-02   1.94347      0.676312      0.675723      0.523086      0.684194E-01   0.00000       0.00000      0.523020    
  0.144543E-03   5.94997      0.743503       1.18530      0.733910       1.18092      0.959271E-02  0.437423E-02   1.91483      0.666599      0.665961      0.515028      0.673119E-01   0.00000       0.00000      0.514961    
  0.158489E-03   5.91564      0.733526       1.16805      0.723306       1.16337      0.102207E-01  0.467212E-02   1.88668      0.657037      0.656346      0.507095      0.662689E-01   0.00000       0.00000      0.507028    
  0.173779E-03   5.88092      0.723681       1.15094      0.712807       1.14596      0.108747E-01  0.498290E-02   1.85877      0.647549      0.646803      0.499224      0.652572E-01   0.00000       0.00000      0.499157    
  0.190545E-03   5.84544      0.714092       1.13412      0.702511       1.12880      0.115812E-01  0.531992E-02   1.83131      0.638205      0.637398      0.491471      0.643054E-01   0.00000       0.00000      0.491403    
  0.208928E-03   5.80939      0.704706       1.11752      0.692372       1.11184      0.123338E-01  0.568007E-02   1.80421      0.628973      0.628099      0.483810      0.633991E-01   0.00000       0.00000      0.483742    
  0.229085E-03   5.77296      0.695452       1.10106      0.682335       1.09501      0.131165E-01  0.605532E-02   1.77734      0.619813      0.618869      0.476208      0.625223E-01   0.00000       0.00000      0.476139    
  0.251186E-03   5.73566      0.686518       1.08495      0.672539       1.07848      0.139792E-01  0.647100E-02   1.75102      0.610825      0.609802      0.468747      0.617140E-01   0.00000       0.00000      0.468678    
  0.275420E-03   5.69799      0.677725       1.06899      0.662844       1.06208      0.148805E-01  0.690630E-02   1.72493      0.601910      0.600804      0.461345      0.609341E-01   0.00000       0.00000      0.461276    
  0.301992E-03   5.65982      0.669121       1.05322      0.653287       1.04586      0.158337E-01  0.736796E-02   1.69914      0.593095      0.591900      0.454024      0.601925E-01   0.00000       0.00000      0.453955    
  0.331127E-03   5.62095      0.660793       1.03775      0.643923       1.02987      0.168698E-01  0.787200E-02   1.67380      0.584420      0.583126      0.446816      0.595031E-01   0.00000       0.00000      0.446747    
  0.363073E-03   5.58176      0.652598       1.02241      0.634650       1.01401      0.179486E-01  0.839793E-02   1.64866      0.575811      0.574414      0.439662      0.588382E-01   0.00000       0.00000      0.439594    
  0.398101E-03   5.54194      0.644660       1.00733      0.625548      0.998360      0.191120E-01  0.896739E-02   1.62391      0.567330      0.565818      0.432609      0.582185E-01   0.00000       0.00000      0.432541    
  0.436509E-03   5.50163      0.636937      0.992463      0.616584      0.982886      0.203527E-01  0.957689E-02   1.59947      0.558951      0.557316      0.425637      0.576336E-01   0.00000       0.00000      0.425571    
