   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.5336       1.40412       1.86440       1.39493       1.86008      0.918782E-02  0.432373E-02   3.25501       1.00858       1.00799      0.852197      0.386356       0.00000       0.00000      0.852091    
  0.109648E-03   13.3394       1.37797       1.83085       1.36822       1.82626      0.975272E-02  0.459576E-02   3.19448      0.990831      0.990196      0.836169      0.377389       0.00000       0.00000      0.836061    
  0.120226E-03   13.1462       1.35256       1.79808       1.34218       1.79318      0.103745E-01  0.489621E-02   3.13536      0.973478      0.972790      0.820500      0.368705       0.00000       0.00000      0.820391    
  0.131825E-03   12.9533       1.32744       1.76562       1.31642       1.76041      0.110222E-01  0.520969E-02   3.07683      0.956284      0.955542      0.804978      0.360137       0.00000       0.00000      0.804868    
  0.144543E-03   12.7610       1.30276       1.73362       1.29105       1.72807      0.117072E-01  0.554184E-02   3.01913      0.939320      0.938519      0.789666      0.351733       0.00000       0.00000      0.789555    
  0.158489E-03   12.5696       1.27867       1.70223       1.26622       1.69633      0.124486E-01  0.590253E-02   2.96255      0.922668      0.921802      0.774639      0.343553       0.00000       0.00000      0.774527    
  0.173779E-03   12.3786       1.25487       1.67115       1.24165       1.66487      0.132196E-01  0.627816E-02   2.90652      0.906168      0.905235      0.759751      0.335481       0.00000       0.00000      0.759639    
  0.190545E-03   12.1886       1.23163       1.64066       1.21758       1.63397      0.140505E-01  0.668415E-02   2.85156      0.889963      0.888955      0.745132      0.327619       0.00000       0.00000      0.745019    
  0.208928E-03   11.9993       1.20884       1.61062       1.19391       1.60351      0.149336E-01  0.711674E-02   2.79741      0.873987      0.872899      0.730721      0.319919       0.00000       0.00000      0.730608    
  0.229085E-03   11.8104       1.18633       1.58089       1.17048       1.57332      0.158507E-01  0.756673E-02   2.74380      0.858160      0.856987      0.716446      0.312324       0.00000       0.00000      0.716333    
  0.251186E-03   11.6229       1.16452       1.55186       1.14766       1.54380      0.168583E-01  0.806303E-02   2.69146      0.842685      0.841418      0.702492      0.304977       0.00000       0.00000      0.702379    
