   1000.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   61.5142       5.05078       7.03528       5.03510       7.02743      0.156838E-01  0.785279E-02   12.0625       2.80813       2.80700       2.66079       2.22696       1.55982       0.00000       2.66061    
  0.109648E-03   59.4993       4.90039       6.82467       4.88380       6.81636      0.165810E-01  0.830681E-02   11.7002       2.72834       2.72712       2.58254       2.15547       1.50688       0.00000       2.58236    
  0.120226E-03   57.5654       4.75591       6.62224       4.73835       6.61344      0.175608E-01  0.880366E-02   11.3518       2.65151       2.65020       2.50724       2.08684       1.45618       0.00000       2.50706    
  0.131825E-03   55.6640       4.61383       6.42309       4.59525       6.41377      0.185778E-01  0.931994E-02   11.0090       2.57588       2.57448       2.43311       2.01937       1.40636       0.00000       2.43293    
  0.144543E-03   53.8092       4.47515       6.22865       4.45551       6.21879      0.196483E-01  0.986402E-02   10.6743       2.50196       2.50046       2.36068       1.95354       1.35783       0.00000       2.36050    
  0.158489E-03   52.0168       4.34106       6.04051       4.32026       6.03006      0.207993E-01  0.104502E-01   10.3503       2.43033       2.42872       2.29052       1.88993       1.31100       0.00000       2.29034    
  0.173779E-03   50.2547       4.20921       5.85544       4.18721       5.84438      0.219920E-01  0.110582E-01   10.0316       2.35982       2.35809       2.22146       1.82739       1.26501       0.00000       2.22128    
  0.190545E-03   48.5507       4.08162       5.67623       4.05835       5.66452      0.232689E-01  0.117103E-01   9.72287       2.29144       2.28959       2.15451       1.76691       1.22060       0.00000       2.15433    
  0.208928E-03   46.8913       3.95733       5.50153       3.93271       5.48913      0.246185E-01  0.124008E-01   9.42183       2.22470       2.22272       2.08918       1.70800       1.17741       0.00000       2.08900    
  0.229085E-03   45.2608       3.83516       5.32974       3.80915       5.31662      0.260156E-01  0.131162E-01   9.12577       2.15903       2.15690       2.02490       1.65012       1.13500       0.00000       2.02472    
  0.251186E-03   43.6983       3.71802       5.16481       3.69048       5.15092      0.275370E-01  0.138974E-01   8.84139       2.09585       2.09356       1.96308       1.59463       1.09444       0.00000       1.96291    
  0.275420E-03   42.1645       3.60300       5.00278       3.57388       4.98807      0.291176E-01  0.147100E-01   8.56195       2.03372       2.03128       1.90231       1.54016       1.05466       0.00000       1.90214    
  0.301992E-03   40.6693       3.49084       4.84465       3.46006       4.82909      0.307775E-01  0.155647E-01   8.28915       1.97301       1.97040       1.84294       1.48704       1.01592       0.00000       1.84277    
  0.331127E-03   39.2281       3.38269       4.69197       3.35013       4.67549      0.325623E-01  0.164860E-01   8.02561       1.91429       1.91149       1.78552       1.43583      0.978632       0.00000       1.78536    
  0.363073E-03   37.8127       3.27645       4.54189       3.24204       4.52445      0.344107E-01  0.174412E-01   7.76649       1.85652       1.85352       1.72904       1.38553      0.942042       0.00000       1.72888    
  0.398101E-03   36.4456       3.17382       4.39668       3.13743       4.37822      0.363845E-01  0.184636E-01   7.51565       1.80052       1.79731       1.67431       1.33692      0.906751       0.00000       1.67416    
  0.436509E-03   35.1172       3.07407       4.25538       3.03560       4.23584      0.384708E-01  0.195465E-01   7.27144       1.74594       1.74251       1.62098       1.28966      0.872497       0.00000       1.62083    
  0.478622E-03   33.8133       2.97616       4.11655       2.93553       4.09588      0.406292E-01  0.206681E-01   7.03141       1.69226       1.68859       1.56853       1.24327      0.838898       0.00000       1.56839    
  0.524798E-03   32.5659       2.88247       3.98342       2.83950       3.96153      0.429720E-01  0.218894E-01   6.80103       1.64065       1.63673       1.51813       1.19885      0.806808       0.00000       1.51799    
  0.575429E-03   31.3437       2.79068       3.85283       2.74527       3.82967      0.454067E-01  0.231605E-01   6.57494       1.58996       1.58578       1.46863       1.15531      0.775388       0.00000       1.46850    
  0.630945E-03   30.1531       2.70127       3.72543       2.65332       3.70093      0.479574E-01  0.244946E-01   6.35425       1.54044       1.53597       1.42028       1.11288      0.744811       0.00000       1.42016    
  0.691816E-03   29.0089       2.61537       3.60271       2.56467       3.57678      0.506979E-01  0.259322E-01   6.14145       1.49261       1.48783       1.37359       1.07206      0.715464       0.00000       1.37348    
  0.758561E-03   27.8864       2.53110       3.48217       2.47757       3.45475      0.535335E-01  0.274218E-01   5.93232       1.44558       1.44048       1.32769       1.03199      0.686690       0.00000       1.32758    
  0.831745E-03   26.8037       2.44985       3.36565       2.39330       3.33664      0.565515E-01  0.290113E-01   5.72994       1.40000       1.39456       1.28321      0.993298      0.658969       0.00000       1.28311    
  0.911989E-03   25.7542       2.37114       3.25249       2.31140       3.22179      0.597401E-01  0.306947E-01   5.53319       1.35564       1.34983       1.23993      0.955759      0.632124       0.00000       1.23984    
