   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   5.90185      0.789327       1.26428      0.782157       1.26109      0.717020E-02  0.318633E-02   2.04325      0.710514      0.710045      0.551112      0.716429E-01   0.00000       0.00000      0.551046    
  0.109648E-03   5.87260      0.778216       1.24569      0.770587       1.24229      0.762917E-02  0.339775E-02   2.01288      0.700250      0.699743      0.542615      0.703371E-01   0.00000       0.00000      0.542549    
  0.120226E-03   5.84229      0.767437       1.22748      0.759300       1.22385      0.813648E-02  0.363256E-02   1.98315      0.690183      0.689633      0.534282      0.691172E-01   0.00000       0.00000      0.534215    
  0.131825E-03   5.81155      0.756794       1.20943      0.748128       1.20555      0.866596E-02  0.387815E-02   1.95368      0.680196      0.679602      0.526016      0.679320E-01   0.00000       0.00000      0.525947    
  0.144543E-03   5.78020      0.746347       1.19159      0.737120       1.18746      0.922718E-02  0.413918E-02   1.92458      0.670324      0.669681      0.517844      0.667964E-01   0.00000       0.00000      0.517774    
  0.158489E-03   5.74802      0.736172       1.17407      0.726335       1.16964      0.983693E-02  0.442398E-02   1.89598      0.660608      0.659912      0.509800      0.657273E-01   0.00000       0.00000      0.509730    
  0.173779E-03   5.71546      0.726131       1.15669      0.715659       1.15197      0.104721E-01  0.472125E-02   1.86762      0.650968      0.650216      0.501820      0.646905E-01   0.00000       0.00000      0.501749    
  0.190545E-03   5.68213      0.716350       1.13960      0.705191       1.13455      0.111588E-01  0.504394E-02   1.83974      0.641476      0.640662      0.493960      0.637155E-01   0.00000       0.00000      0.493889    
  0.208928E-03   5.64822      0.706776       1.12273      0.694886       1.11734      0.118908E-01  0.538904E-02   1.81223      0.632098      0.631217      0.486195      0.627876E-01   0.00000       0.00000      0.486123    
  0.229085E-03   5.61393      0.697337       1.10601      0.684685       1.10026      0.126524E-01  0.574880E-02   1.78495      0.622795      0.621844      0.478490      0.618902E-01   0.00000       0.00000      0.478418    
  0.251186E-03   5.57876      0.688224       1.08964      0.674732       1.08350      0.134926E-01  0.614781E-02   1.75823      0.613668      0.612638      0.470929      0.610639E-01   0.00000       0.00000      0.470857    
  0.275420E-03   5.54322      0.679255       1.07343      0.664884       1.06686      0.143708E-01  0.656590E-02   1.73175      0.604617      0.603503      0.463430      0.602671E-01   0.00000       0.00000      0.463358    
  0.301992E-03   5.50718      0.670478       1.05742      0.655178       1.05041      0.153001E-01  0.700963E-02   1.70558      0.595668      0.594465      0.456013      0.595101E-01   0.00000       0.00000      0.455941    
  0.331127E-03   5.47044      0.661981       1.04169      0.645670       1.03420      0.163110E-01  0.749463E-02   1.67987      0.586862      0.585560      0.448711      0.588075E-01   0.00000       0.00000      0.448640    
  0.363073E-03   5.43337      0.653620       1.02611      0.636256       1.01811      0.173640E-01  0.800098E-02   1.65437      0.578126      0.576720      0.441465      0.581305E-01   0.00000       0.00000      0.441394    
  0.398101E-03   5.39568      0.645521       1.01080      0.627020       1.00225      0.185005E-01  0.854978E-02   1.62927      0.569519      0.567999      0.434323      0.575008E-01   0.00000       0.00000      0.434253    
  0.436509E-03   5.35748      0.637639      0.995706      0.617926      0.986569      0.197133E-01  0.913770E-02   1.60449      0.561018      0.559374      0.427264      0.569077E-01   0.00000       0.00000      0.427195    
  0.478622E-03   5.31897      0.629896      0.980750      0.608921      0.970999      0.209750E-01  0.975068E-02   1.57992      0.552583      0.550809      0.420258      0.563375E-01   0.00000       0.00000      0.420189    
  0.524798E-03   5.27973      0.622486      0.966119      0.600122      0.955690      0.223642E-01  0.104294E-01   1.55581      0.544303      0.542384      0.413373      0.558183E-01   0.00000       0.00000      0.413306    
  0.575429E-03   5.24015      0.615231      0.951637      0.591413      0.940495      0.238180E-01  0.111418E-01   1.53191      0.536093      0.534019      0.406542      0.553205E-01   0.00000       0.00000      0.406476    
  0.630945E-03   5.20016      0.608173      0.937341      0.582819      0.925445      0.253535E-01  0.118965E-01   1.50826      0.527970      0.525731      0.399778      0.548495E-01   0.00000       0.00000      0.399713    
  0.691816E-03   5.15955      0.601415      0.923326      0.574390      0.910604      0.270254E-01  0.127227E-01   1.48499      0.519975      0.517554      0.393112      0.544150E-01   0.00000       0.00000      0.393049    
  0.758561E-03   5.11866      0.594803      0.909444      0.566036      0.895859      0.287666E-01  0.135852E-01   1.46190      0.512040      0.509428      0.386492      0.539966E-01   0.00000       0.00000      0.386431    
  0.831745E-03   5.07721      0.588464      0.895808      0.557822      0.881290      0.306416E-01  0.145184E-01   1.43911      0.504216      0.501395      0.379954      0.536065E-01   0.00000       0.00000      0.379895    
  0.911989E-03   5.03530      0.582365      0.882383      0.549721      0.866864      0.326443E-01  0.155193E-01   1.41658      0.496484      0.493436      0.373484      0.532374E-01   0.00000       0.00000      0.373428    
  0.999975E-03   4.99310      0.576417      0.869089      0.541690      0.852526      0.347272E-01  0.165629E-01   1.39422      0.488809      0.485524      0.367055      0.528808E-01   0.00000       0.00000      0.367002    
  0.109645E-02   4.95022      0.570826      0.856097      0.533812      0.838381      0.370145E-01  0.177159E-01   1.37219      0.481263      0.477713      0.360719      0.525489E-01   0.00000       0.00000      0.360668    
  0.120223E-02   4.90699      0.565413      0.843250      0.526003      0.824323      0.394105E-01  0.189276E-01   1.35033      0.473777      0.469946      0.354423      0.522261E-01   0.00000       0.00000      0.354376    
  0.131822E-02   4.86336      0.560211      0.830576      0.518276      0.810367      0.419355E-01  0.202088E-01   1.32864      0.466362      0.462233      0.348178      0.519140E-01   0.00000       0.00000      0.348134    
  0.144540E-02   4.81908      0.555353      0.818170      0.510667      0.796558      0.446854E-01  0.216124E-01   1.30723      0.459054      0.454595      0.342003      0.516133E-01   0.00000       0.00000      0.341963    
  0.158485E-02   4.77447      0.550658      0.805890      0.503111      0.782813      0.475474E-01  0.230773E-01   1.28592      0.451795      0.446989      0.335860      0.513161E-01   0.00000       0.00000      0.335824    
  0.173775E-02   4.72926      0.546267      0.793839      0.495646      0.769181      0.506209E-01  0.246582E-01   1.26483      0.444622      0.439440      0.329772      0.510236E-01   0.00000       0.00000      0.329741    
  0.190540E-02   4.68348      0.542159      0.781992      0.488255      0.755636      0.539044E-01  0.263552E-01   1.24389      0.437524      0.431935      0.323728      0.507305E-01   0.00000       0.00000      0.323702    
  0.208923E-02   4.63735      0.538224      0.770268      0.480907      0.742144      0.573169E-01  0.281238E-01   1.22305      0.430470      0.424455      0.317711      0.504367E-01   0.00000       0.00000      0.317689    
  0.229079E-02   4.59034      0.534699      0.758826      0.473649      0.728755      0.610504E-01  0.300715E-01   1.20240      0.423513      0.417025      0.311747      0.501354E-01   0.00000       0.00000      0.311730    
  0.251180E-02   4.54284      0.531391      0.747527      0.466429      0.715408      0.649624E-01  0.321197E-01   1.18184      0.416602      0.409614      0.305806      0.498268E-01   0.00000       0.00000      0.305794    
  0.275413E-02   4.49480      0.528324      0.736387      0.459251      0.702107      0.690734E-01  0.342801E-01   1.16136      0.409741      0.402224      0.299890      0.495100E-01   0.00000       0.00000      0.299883    
  0.301984E-02   4.44576      0.525675      0.725508      0.452130      0.688862      0.735454E-01  0.366458E-01   1.14099      0.402957      0.394857      0.294006      0.491730E-01   0.00000       0.00000      0.294006    
  0.331118E-02   4.39621      0.523224      0.714749      0.445030      0.675636      0.781939E-01  0.391125E-01   1.12067      0.396206      0.387496      0.288135      0.488246E-01   0.00000       0.00000      0.288140    
  0.363064E-02   4.34573      0.521132      0.704204      0.437966      0.662438      0.831662E-01  0.417653E-01   1.10040      0.389512      0.380144      0.282284      0.484541E-01   0.00000       0.00000      0.282295    
  0.398091E-02   4.29426      0.519394      0.693860      0.430923      0.649248      0.884715E-01  0.446113E-01   1.08017      0.382865      0.372788      0.276442      0.480576E-01   0.00000       0.00000      0.276460    
  0.436498E-02   4.24218      0.517867      0.683635      0.423890      0.636061      0.939771E-01  0.475740E-01   1.05995      0.376245      0.365430      0.270607      0.476451E-01   0.00000       0.00000      0.270631    
  0.478610E-02   4.18858      0.516838      0.673679      0.416871      0.622858      0.999670E-01  0.508209E-01   1.03973      0.369680      0.358053      0.264775      0.471909E-01   0.00000       0.00000      0.264805    
  0.524785E-02   4.13405      0.516085      0.663867      0.409849      0.609633      0.106236      0.542336E-01   1.01948      0.363138      0.350658      0.258939      0.467110E-01   0.00000       0.00000      0.258976    
  0.575415E-02   4.07855      0.515623      0.654206      0.402825      0.596386      0.112798      0.578201E-01  0.999211      0.356621      0.343244      0.253099      0.462043E-01   0.00000       0.00000      0.253142    
  0.630929E-02   4.02113      0.515690      0.644809      0.395782      0.583072      0.119909      0.617365E-01  0.978854      0.350137      0.335781      0.247241      0.456447E-01   0.00000       0.00000      0.247291    
  0.691799E-02   3.96275      0.516004      0.635531      0.388723      0.569720      0.127281      0.658115E-01  0.958443      0.343664      0.328291      0.241372      0.450594E-01   0.00000       0.00000      0.241429    
  0.758542E-02   3.90263      0.516756      0.626465      0.381637      0.556295      0.135119      0.701702E-01  0.937931      0.337209      0.320751      0.235480      0.444281E-01   0.00000       0.00000      0.235544    
  0.831724E-02   3.84056      0.517957      0.617610      0.374508      0.542778      0.143448      0.748319E-01  0.917286      0.330761      0.313150      0.229558      0.437475E-01   0.00000       0.00000      0.229628    
  0.911966E-02   3.77735      0.519418      0.608875      0.367355      0.529204      0.152063      0.796707E-01  0.896559      0.324316      0.305510      0.223617      0.430386E-01   0.00000       0.00000      0.223694    
  0.999950E-02   3.71140      0.521460      0.600399      0.360131      0.515482      0.161329      0.849167E-01  0.875613      0.317864      0.297775      0.217624      0.422665E-01   0.00000       0.00000      0.217707    
  0.109642E-01   3.64411      0.523774      0.592053      0.352873      0.501696      0.170902      0.903566E-01  0.854569      0.311410      0.289997      0.211610      0.414628E-01   0.00000       0.00000      0.211699    
  0.120220E-01   3.57417      0.526604      0.583949      0.345543      0.487779      0.181060      0.961697E-01  0.833322      0.304943      0.282133      0.205551      0.405998E-01   0.00000       0.00000      0.205646    
  0.131819E-01   3.50170      0.529896      0.576059      0.338140      0.473730      0.191756      0.102329      0.811870      0.298456      0.274184      0.199445      0.396844E-01   0.00000       0.00000      0.199546    
