   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.5601       1.16495       1.62957       1.15542       1.62477      0.952453E-02  0.480076E-02   2.78019      0.891211      0.890650      0.734210      0.264213       0.00000       0.00000      0.734119    
  0.109648E-03   10.4394       1.14491       1.60199       1.13481       1.59689      0.101005E-01  0.509495E-02   2.73170      0.876414      0.875808      0.721177      0.258393       0.00000       0.00000      0.721085    
  0.120226E-03   10.3183       1.12543       1.57502       1.11470       1.56960      0.107335E-01  0.541888E-02   2.68430      0.861929      0.861274      0.708422      0.252769       0.00000       0.00000      0.708328    
  0.131825E-03   10.1970       1.10619       1.54831       1.09480       1.54255      0.113924E-01  0.575640E-02   2.63734      0.847571      0.846864      0.695779      0.247225       0.00000       0.00000      0.695685    
  0.144543E-03   10.0755       1.08728       1.52195       1.07519       1.51584      0.120885E-01  0.611338E-02   2.59103      0.833396      0.832632      0.683299      0.241795       0.00000       0.00000      0.683204    
  0.158489E-03   9.95375       1.06883       1.49609       1.05599       1.48959      0.128411E-01  0.650001E-02   2.54557      0.819469      0.818643      0.671038      0.236518       0.00000       0.00000      0.670943    
  0.173779E-03   9.83191       1.05060       1.47046       1.03698       1.46356      0.136230E-01  0.690212E-02   2.50054      0.805664      0.804772      0.658885      0.231317       0.00000       0.00000      0.658789    
  0.190545E-03   9.70991       1.03282       1.44531       1.01835       1.43797      0.144647E-01  0.733565E-02   2.45632      0.792093      0.791129      0.646940      0.226260       0.00000       0.00000      0.646843    
  0.208928E-03   9.58781       1.01538       1.42052       1.00002       1.41272      0.153582E-01  0.779661E-02   2.41274      0.778704      0.777663      0.635155      0.221314       0.00000       0.00000      0.635058    
  0.229085E-03   9.46565      0.998159       1.39596      0.981874       1.38769      0.162857E-01  0.827551E-02   2.36956      0.765434      0.764312      0.623474      0.216440       0.00000       0.00000      0.623377    
  0.251186E-03   9.34341      0.981484       1.37198      0.964181       1.36318      0.173029E-01  0.880199E-02   2.32736      0.752445      0.751232      0.612041      0.211736       0.00000       0.00000      0.611944    
  0.275420E-03   9.22117      0.965044       1.34824      0.946681       1.33889      0.183632E-01  0.935137E-02   2.28557      0.739577      0.738268      0.600714      0.207104       0.00000       0.00000      0.600617    
  0.301992E-03   9.09891      0.948921       1.32482      0.929440       1.31489      0.194813E-01  0.993152E-02   2.24433      0.726871      0.725460      0.589528      0.202569       0.00000       0.00000      0.589433    
  0.331127E-03   8.97670      0.933255       1.30188      0.912564       1.29132      0.206914E-01  0.105607E-01   2.20388      0.714396      0.712870      0.578544      0.198168       0.00000       0.00000      0.578449    
  0.363073E-03   8.85451      0.917811       1.27916      0.895863       1.26795      0.219485E-01  0.112152E-01   2.16381      0.702030      0.700386      0.567656      0.193832       0.00000       0.00000      0.567561    
  0.398101E-03   8.73241      0.902789       1.25687      0.879490       1.24495      0.232989E-01  0.119195E-01   2.12444      0.689873      0.688098      0.556948      0.189617       0.00000       0.00000      0.556855    
  0.436509E-03   8.61041      0.888115       1.23493      0.863381       1.22226      0.247341E-01  0.126695E-01   2.08564      0.677884      0.675969      0.546386      0.185497       0.00000       0.00000      0.546295    
  0.478622E-03   8.48848      0.873663       1.21321      0.847439       1.19977      0.262235E-01  0.134486E-01   2.04720      0.666002      0.663939      0.535916      0.181437       0.00000       0.00000      0.535826    
  0.524798E-03   8.36675      0.859738       1.19202      0.831885       1.17771      0.278533E-01  0.143035E-01   2.00960      0.654369      0.652141      0.525660      0.177516       0.00000       0.00000      0.525572    
  0.575429E-03   8.24514      0.846057       1.17106      0.816503       1.15586      0.295538E-01  0.151967E-01   1.97236      0.642848      0.640446      0.515499      0.173655       0.00000       0.00000      0.515414    
  0.630945E-03   8.12368      0.832682       1.15039      0.801338       1.13426      0.313437E-01  0.161383E-01   1.93559      0.631468      0.628880      0.505458      0.169871       0.00000       0.00000      0.505375    
  0.691816E-03   8.00247      0.819773       1.13018      0.786492       1.11302      0.332818E-01  0.171606E-01   1.89951      0.620296      0.617503      0.495593      0.166196       0.00000       0.00000      0.495513    
  0.758561E-03   7.88139      0.807087       1.11017      0.771793       1.09195      0.352947E-01  0.182237E-01   1.86374      0.609221      0.606213      0.485810      0.162572       0.00000       0.00000      0.485733    
  0.831745E-03   7.76057      0.794817       1.09055      0.757366       1.07119      0.374518E-01  0.193656E-01   1.82855      0.598326      0.595084      0.476177      0.159040       0.00000       0.00000      0.476104    
  0.911989E-03   7.63999      0.782910       1.07127      0.743164       1.05069      0.397457E-01  0.205825E-01   1.79385      0.587582      0.584087      0.466669      0.155582       0.00000       0.00000      0.466600    
  0.999975E-03   7.51955      0.771227       1.05219      0.729102       1.03035      0.421251E-01  0.218464E-01   1.75945      0.576932      0.573172      0.457239      0.152171       0.00000       0.00000      0.457173    
  0.109645E-02   7.39949      0.760075       1.03359      0.715353       1.01036      0.447215E-01  0.232299E-01   1.72571      0.566494      0.562440      0.447981      0.148860       0.00000       0.00000      0.447920    
  0.120223E-02   7.27961      0.749181       1.01521      0.701749      0.990538      0.474324E-01  0.246768E-01   1.69229      0.556155      0.551790      0.438804      0.145594       0.00000       0.00000      0.438748    
