   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   1.42622      0.486332      0.803214      0.481000      0.801104      0.533267E-02  0.211024E-02   1.28210      0.481000      0.480662      0.320441       0.00000       0.00000       0.00000      0.320441    
  0.109648E-03   1.44555      0.481504      0.794673      0.475811      0.792409      0.569308E-02  0.226413E-02   1.26822      0.475811      0.475445      0.316964       0.00000       0.00000       0.00000      0.316964    
  0.120226E-03   1.46528      0.476801      0.786287      0.470707      0.783851      0.609359E-02  0.243656E-02   1.25456      0.470707      0.470310      0.313540       0.00000       0.00000       0.00000      0.313540    
  0.131825E-03   1.48516      0.472152      0.777965      0.465639      0.775348      0.651260E-02  0.261762E-02   1.24099      0.465639      0.465209      0.310139       0.00000       0.00000       0.00000      0.310139    
  0.144543E-03   1.50528      0.467578      0.769734      0.460620      0.766923      0.695807E-02  0.281102E-02   1.22754      0.460620      0.460154      0.306769       0.00000       0.00000       0.00000      0.306769    
  0.158489E-03   1.52572      0.463113      0.761628      0.455669      0.758604      0.744426E-02  0.302357E-02   1.21427      0.455669      0.455162      0.303442       0.00000       0.00000       0.00000      0.303442    
  0.173779E-03   1.54632      0.458703      0.753583      0.450751      0.750337      0.795181E-02  0.324621E-02   1.20109      0.450751      0.450202      0.300135       0.00000       0.00000       0.00000      0.300135    
  0.190545E-03   1.56723      0.454399      0.745657      0.445896      0.742167      0.850286E-02  0.348948E-02   1.18806      0.445896      0.445300      0.296867       0.00000       0.00000       0.00000      0.296867    
  0.208928E-03   1.58838      0.450182      0.737824      0.441090      0.734073      0.909224E-02  0.375109E-02   1.17516      0.441090      0.440444      0.293629       0.00000       0.00000       0.00000      0.293629    
  0.229085E-03   1.60969      0.446023      0.730052      0.436316      0.726028      0.970669E-02  0.402469E-02   1.16234      0.436316      0.435617      0.290411       0.00000       0.00000       0.00000      0.290411    
  0.251186E-03   1.63138      0.442006      0.722427      0.431617      0.718096      0.103882E-01  0.433065E-02   1.14971      0.431617      0.430858      0.287238       0.00000       0.00000       0.00000      0.287238    
  0.275420E-03   1.65324      0.438053      0.714865      0.426951      0.710212      0.111023E-01  0.465246E-02   1.13716      0.426951      0.426127      0.284085       0.00000       0.00000       0.00000      0.284085    
  0.301992E-03   1.67531      0.434188      0.707388      0.422328      0.702392      0.118601E-01  0.499556E-02   1.12472      0.422328      0.421435      0.280957       0.00000       0.00000       0.00000      0.280957    
  0.331127E-03   1.69770      0.430454      0.700034      0.417766      0.694661      0.126883E-01  0.537320E-02   1.11243      0.417766      0.416797      0.277864       0.00000       0.00000       0.00000      0.277864    
  0.363073E-03   1.72024      0.426785      0.692740      0.413232      0.686971      0.135529E-01  0.576879E-02   1.10020      0.413232      0.412183      0.274789       0.00000       0.00000       0.00000      0.274789    
  0.398101E-03   1.74305      0.423244      0.685559      0.408754      0.679359      0.144898E-01  0.620017E-02   1.08811      0.408754      0.407616      0.271744       0.00000       0.00000       0.00000      0.271744    
  0.436509E-03   1.76609      0.419813      0.678473      0.404320      0.671808      0.154932E-01  0.666479E-02   1.07613      0.404320      0.403085      0.268723       0.00000       0.00000       0.00000      0.268723    
  0.478622E-03   1.78926      0.416452      0.671445      0.399913      0.664294      0.165393E-01  0.715073E-02   1.06421      0.399913      0.398577      0.265718       0.00000       0.00000       0.00000      0.265718    
  0.524798E-03   1.81275      0.413268      0.664559      0.395571      0.656866      0.176971E-01  0.769296E-02   1.05244      0.395571      0.394120      0.262747       0.00000       0.00000       0.00000      0.262747    
  0.575429E-03   1.83637      0.410170      0.657739      0.391258      0.649474      0.189119E-01  0.826417E-02   1.04073      0.391258      0.389685      0.259790       0.00000       0.00000       0.00000      0.259790    
  0.630945E-03   1.86016      0.407179      0.651000      0.386981      0.642128      0.201987E-01  0.887200E-02   1.02911      0.386981      0.385277      0.256851       0.00000       0.00000       0.00000      0.256851    
  0.691816E-03   1.88418      0.404363      0.644387      0.382756      0.634845      0.216065E-01  0.954190E-02   1.01760      0.382756      0.380907      0.253938       0.00000       0.00000       0.00000      0.253938    
  0.758561E-03   1.90830      0.401632      0.637834      0.378556      0.627590      0.230759E-01  0.102436E-01   1.00615      0.378556      0.376554      0.251036       0.00000       0.00000       0.00000      0.251036    
  0.831745E-03   1.93258      0.399066      0.631392      0.374402      0.620385      0.246647E-01  0.110071E-01  0.994787      0.374402      0.372231      0.248154       0.00000       0.00000       0.00000      0.248154    
  0.911989E-03   1.95699      0.396652      0.625048      0.370284      0.613217      0.263683E-01  0.118306E-01  0.983502      0.370284      0.367930      0.245287       0.00000       0.00000       0.00000      0.245287    
  0.999975E-03   1.98146      0.394333      0.618764      0.366190      0.606072      0.281438E-01  0.126917E-01  0.972262      0.366190      0.363643      0.242429       0.00000       0.00000       0.00000      0.242429    
  0.109645E-02   2.00605      0.392250      0.612622      0.362146      0.598972      0.301040E-01  0.136502E-01  0.961119      0.362146      0.359383      0.239589       0.00000       0.00000       0.00000      0.239589    
  0.120223E-02   2.03065      0.390290      0.606551      0.358126      0.591889      0.321631E-01  0.146614E-01  0.950016      0.358126      0.355133      0.236756       0.00000       0.00000       0.00000      0.236756    
  0.131822E-02   2.05529      0.388474      0.600561      0.354134      0.584826      0.343395E-01  0.157351E-01  0.938961      0.354134      0.350896      0.233930       0.00000       0.00000       0.00000      0.233930    
  0.144540E-02   2.07989      0.386905      0.594704      0.350184      0.577785      0.367217E-01  0.169195E-01  0.927968      0.350184      0.346671      0.231114       0.00000       0.00000       0.00000      0.231114    
  0.158485E-02   2.10444      0.385458      0.588910      0.346251      0.570750      0.392072E-01  0.181597E-01  0.917001      0.346251      0.342450      0.228300       0.00000       0.00000       0.00000      0.228300    
  0.173775E-02   2.12889      0.384238      0.583231      0.342351      0.563725      0.418875E-01  0.195058E-01  0.906076      0.342351      0.338235      0.225490       0.00000       0.00000       0.00000      0.225490    
  0.190540E-02   2.15317      0.383240      0.577657      0.338478      0.556698      0.447627E-01  0.209588E-01  0.895176      0.338478      0.334019      0.222679       0.00000       0.00000       0.00000      0.222679    
  0.208923E-02   2.17733      0.382378      0.572148      0.334620      0.549670      0.477579E-01  0.224778E-01  0.884290      0.334620      0.329802      0.219868       0.00000       0.00000       0.00000      0.219868    
  0.229079E-02   2.20110      0.381849      0.566788      0.330796      0.542625      0.510533E-01  0.241633E-01  0.873421      0.330796      0.325575      0.217050       0.00000       0.00000       0.00000      0.217050    
  0.251180E-02   2.22460      0.381504      0.561507      0.326987      0.535564      0.545168E-01  0.259431E-01  0.862550      0.326987      0.321338      0.214226       0.00000       0.00000       0.00000      0.214226    
  0.275413E-02   2.24779      0.381361      0.556312      0.323193      0.528484      0.581679E-01  0.278280E-01  0.851678      0.323193      0.317091      0.211394       0.00000       0.00000       0.00000      0.211394    
