   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.5490       1.40653       1.86617       1.39723       1.86183      0.929476E-02  0.433780E-02   3.25906       1.00911       1.00853      0.853411      0.388116       0.00000       0.00000      0.853304    
  0.109648E-03   13.3549       1.38035       1.83262       1.37048       1.82801      0.986487E-02  0.461049E-02   3.19849      0.991383      0.990749      0.837371      0.379101       0.00000       0.00000      0.837262    
  0.120226E-03   13.1616       1.35491       1.79985       1.34441       1.79494      0.104922E-01  0.491166E-02   3.13935      0.974043      0.973357      0.821691      0.370370       0.00000       0.00000      0.821581    
  0.131825E-03   12.9687       1.32976       1.76740       1.31862       1.76217      0.111457E-01  0.522588E-02   3.08079      0.956864      0.956123      0.806157      0.361755       0.00000       0.00000      0.806047    
  0.144543E-03   12.7764       1.30505       1.73539       1.29322       1.72984      0.118366E-01  0.555879E-02   3.02305      0.939913      0.939113      0.790834      0.353305       0.00000       0.00000      0.790722    
  0.158489E-03   12.5849       1.28094       1.70401       1.26835       1.69809      0.125843E-01  0.592030E-02   2.96644      0.923273      0.922409      0.775795      0.345080       0.00000       0.00000      0.775683    
  0.173779E-03   12.3939       1.25711       1.67293       1.24375       1.66664      0.133618E-01  0.629677E-02   2.91039      0.906786      0.905853      0.760896      0.336965       0.00000       0.00000      0.760783    
  0.190545E-03   12.2037       1.23385       1.64244       1.21965       1.63574      0.141995E-01  0.670364E-02   2.85539      0.890592      0.889585      0.746265      0.329060       0.00000       0.00000      0.746151    
  0.208928E-03   12.0143       1.21104       1.61241       1.19595       1.60527      0.150896E-01  0.713716E-02   2.80121      0.874627      0.873540      0.731842      0.321318       0.00000       0.00000      0.731729    
  0.229085E-03   11.8253       1.18851       1.58267       1.17249       1.57508      0.160141E-01  0.758809E-02   2.74757      0.858810      0.857639      0.717555      0.313682       0.00000       0.00000      0.717441    
  0.251186E-03   11.6376       1.16667       1.55364       1.14964       1.54556      0.170294E-01  0.808541E-02   2.69520      0.843346      0.842080      0.703589      0.306296       0.00000       0.00000      0.703476    
  0.275420E-03   11.4505       1.14514       1.52492       1.12705       1.51631      0.180883E-01  0.860513E-02   2.64336      0.828033      0.826667      0.689760      0.299015       0.00000       0.00000      0.689647    
  0.301992E-03   11.2642       1.12401       1.49661       1.10480       1.48745      0.192058E-01  0.915495E-02   2.59225      0.812923      0.811451      0.676116      0.291877       0.00000       0.00000      0.676003    
  0.331127E-03   11.0790       1.10346       1.46888       1.08304       1.45913      0.204166E-01  0.975294E-02   2.54217      0.798101      0.796511      0.662732      0.284940       0.00000       0.00000      0.662620    
  0.363073E-03   10.8944       1.08319       1.44144       1.06151       1.43106      0.216754E-01  0.103758E-01   2.49258      0.783416      0.781703      0.649472      0.278097       0.00000       0.00000      0.649362    
  0.398101E-03   10.7110       1.06346       1.41453       1.04043       1.40348      0.230288E-01  0.110478E-01   2.44391      0.768992      0.767144      0.636447      0.271434       0.00000       0.00000      0.636338    
  0.436509E-03   10.5285       1.04416       1.38806       1.01969       1.37629      0.244685E-01  0.117649E-01   2.39598      0.754779      0.752786      0.623612      0.264915       0.00000       0.00000      0.623505    
  0.478622E-03   10.3467       1.02515       1.36186      0.999185       1.34934      0.259634E-01  0.125108E-01   2.34853      0.740699      0.738553      0.610897      0.258486       0.00000       0.00000      0.610791    
  0.524798E-03   10.1664       1.00680       1.33630      0.979196       1.32297      0.276014E-01  0.133320E-01   2.30217      0.726930      0.724614      0.598459      0.252266       0.00000       0.00000      0.598356    
  0.575429E-03   9.98686      0.988751       1.31104      0.959439       1.29685      0.293116E-01  0.141915E-01   2.25629      0.713300      0.710805      0.586146      0.246139       0.00000       0.00000      0.586046    
  0.630945E-03   9.80823      0.971088       1.28615      0.939975       1.27105      0.311129E-01  0.150991E-01   2.21103      0.699846      0.697160      0.573989      0.240129       0.00000       0.00000      0.573892    
