   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   36.3357       3.15527       4.17386       3.14260       4.16781      0.126730E-01  0.604549E-02   7.31041       1.87226       1.87138       1.72018       1.27034      0.576417       0.00000       1.72002    
  0.109648E-03   35.3869       3.07520       4.06940       3.06178       4.06299      0.134193E-01  0.640764E-02   7.12477       1.82752       1.82657       1.67713       1.23426      0.559452       0.00000       1.67696    
  0.120226E-03   34.4653       2.99782       3.96826       2.98358       3.96145      0.142369E-01  0.680561E-02   6.94503       1.78415       1.78313       1.63540       1.19944      0.543089       0.00000       1.63524    
  0.131825E-03   33.5549       2.92153       3.86847       2.90644       3.86125      0.150869E-01  0.721989E-02   6.76769       1.74132       1.74023       1.59421       1.16512      0.526969       0.00000       1.59405    
  0.144543E-03   32.6604       2.84680       3.77060       2.83082       3.76294      0.159832E-01  0.765756E-02   6.59376       1.69929       1.69812       1.55380       1.13152      0.511196       0.00000       1.55363    
  0.158489E-03   31.7875       2.77419       3.67534       2.75724       3.66721      0.169497E-01  0.813076E-02   6.42445       1.65833       1.65706       1.51442       1.09891      0.495890       0.00000       1.51426    
  0.173779E-03   30.9252       2.70261       3.58135       2.68466       3.57272      0.179526E-01  0.862250E-02   6.25738       1.61788       1.61652       1.47555       1.06678      0.480812       0.00000       1.47539    
  0.190545E-03   30.0833       2.63303       3.48979       2.61400       3.48064      0.190293E-01  0.915180E-02   6.09464       1.57844       1.57698       1.43766       1.03556      0.466169       0.00000       1.43749    
  0.208928E-03   29.2573       2.56498       3.40012       2.54481       3.39041      0.201698E-01  0.971382E-02   5.93522       1.53977       1.53820       1.40052       1.00504      0.451863       0.00000       1.40035    
  0.229085E-03   28.4417       2.49794       3.31168       2.47659       3.30138      0.213521E-01  0.102972E-01   5.77798       1.50160       1.49991       1.36386      0.974989      0.437773       0.00000       1.36370    
  0.251186E-03   27.6506       2.43328       3.22613       2.41064       3.21520      0.226444E-01  0.109372E-01   5.62583       1.46462       1.46280       1.32836      0.946017      0.424197       0.00000       1.32820    
  0.275420E-03   26.8701       2.36963       3.14182       2.34564       3.13022      0.239891E-01  0.116044E-01   5.47586       1.42814       1.42619       1.29335      0.917504      0.410838       0.00000       1.29319    
  0.301992E-03   26.1037       2.30735       3.05916       2.28195       3.04686      0.254044E-01  0.123080E-01   5.32881       1.39234       1.39025       1.25899      0.889609      0.397771       0.00000       1.25884    
  0.331127E-03   25.3574       2.24701       2.97885       2.22008       2.96578      0.269311E-01  0.130696E-01   5.18585       1.35750       1.35525       1.22557      0.862581      0.385114       0.00000       1.22541    
  0.363073E-03   24.6208       2.18759       2.89965       2.15908       2.88579      0.285148E-01  0.138610E-01   5.04486       1.32311       1.32070       1.19259      0.835967      0.372653       0.00000       1.19243    
  0.398101E-03   23.9024       2.12993       2.82256       2.09971       2.80784      0.302109E-01  0.147113E-01   4.90756       1.28958       1.28700       1.16044      0.810132      0.360559       0.00000       1.16029    
  0.436509E-03   23.1988       2.07368       2.74716       2.04167       2.73155      0.320088E-01  0.156150E-01   4.77322       1.25675       1.25397       1.12896      0.784923      0.348761       0.00000       1.12881    
  0.478622E-03   22.5046       2.01833       2.67285       1.98446       2.65629      0.338716E-01  0.165530E-01   4.64076       1.22435       1.22138       1.09791      0.760109      0.337149       0.00000       1.09776    
  0.524798E-03   21.8323       1.96509       2.60103       1.92919       2.58345      0.359019E-01  0.175797E-01   4.51264       1.19297       1.18978       1.06784      0.736211      0.325970       0.00000       1.06770    
  0.575429E-03   21.1699       1.91279       2.53034       1.87477       2.51169      0.380161E-01  0.186510E-01   4.38646       1.16205       1.15863       1.03820      0.712721      0.314984       0.00000       1.03807    
  0.630945E-03   20.5200       1.86168       2.46106       1.82145       2.44128      0.402362E-01  0.197788E-01   4.26273       1.13170       1.12804       1.00913      0.689745      0.304241       0.00000       1.00900    
  0.691816E-03   19.8886       1.81235       2.39386       1.76972       2.37286      0.426309E-01  0.210001E-01   4.14258       1.10220       1.09827      0.980860      0.667523      0.293854       0.00000      0.980741    
  0.758561E-03   19.2659       1.76385       2.32764       1.71874       2.30537      0.451132E-01  0.222686E-01   4.02411       1.07308       1.06888      0.952974      0.645653      0.283634       0.00000      0.952862    
  0.831745E-03   18.6594       1.71689       2.26323       1.66913       2.23960      0.477643E-01  0.236282E-01   3.90873       1.04470       1.04019      0.925788      0.624430      0.273722       0.00000      0.925682    
  0.911989E-03   18.0664       1.67125       2.20033       1.62067       2.17525      0.505741E-01  0.250739E-01   3.79593       1.01693       1.01210      0.899186      0.603748      0.264066       0.00000      0.899089    
  0.999975E-03   17.4819       1.62641       2.13837       1.57293       2.11179      0.534834E-01  0.265737E-01   3.68472      0.989527      0.984367      0.872945      0.583400      0.254568       0.00000      0.872857    
  0.109645E-02   16.9168       1.58344       2.07855       1.52679       2.05034      0.566427E-01  0.282102E-01   3.57713      0.962986      0.957459      0.847525      0.563808      0.245432       0.00000      0.847445    
  0.120223E-02   16.3608       1.54135       2.01973       1.48141       1.98982      0.599330E-01  0.299187E-01   3.47123      0.936846      0.930934      0.822487      0.544569      0.236464       0.00000      0.822417    
  0.131822E-02   15.8157       1.50031       1.96212       1.43693       1.93040      0.633787E-01  0.317129E-01   3.36733      0.911181      0.904864      0.797903      0.525748      0.227697       0.00000      0.797843    
  0.144540E-02   15.2874       1.46090       1.90634       1.39381       1.87268      0.670909E-01  0.336547E-01   3.26649      0.886244      0.879484      0.774012      0.507564      0.219236       0.00000      0.773963    
  0.158485E-02   14.7669       1.42224       1.85141       1.35131       1.81574      0.709344E-01  0.356697E-01   3.16704      0.861639      0.854420      0.750438      0.489670      0.210916       0.00000      0.750399    
  0.173775E-02   14.2604       1.38496       1.79800       1.30994       1.76018      0.750242E-01  0.378223E-01   3.07011      0.837635      0.829923      0.727433      0.472300      0.202849       0.00000      0.727407    
  0.190540E-02   13.7662       1.34889       1.74594       1.26954       1.70583      0.793543E-01  0.401100E-01   2.97537      0.814155      0.805916      0.704924      0.455385      0.195003       0.00000      0.704910    
  0.208923E-02   13.2796       1.31356       1.69469       1.22973       1.65220      0.838315E-01  0.424806E-01   2.88194      0.790988      0.782203      0.682712      0.438742      0.187291       0.00000      0.682711    
  0.229079E-02   12.8097       1.27990       1.64525       1.19123       1.60020      0.886691E-01  0.450555E-01   2.79143      0.768524      0.759144      0.661164      0.422707      0.179877       0.00000      0.661175    
  0.251180E-02   12.3482       1.24707       1.59671       1.15337       1.54897      0.937033E-01  0.477428E-01   2.70234      0.746403      0.736400      0.639937      0.406968      0.172609       0.00000      0.639962    
  0.275413E-02   11.8960       1.21518       1.54918       1.11622       1.49862      0.989565E-01  0.505553E-01   2.61484      0.724664      0.714008      0.619071      0.391558      0.165504       0.00000      0.619109    
  0.301984E-02   11.4587       1.18480       1.50325       1.08021       1.44966      0.104599      0.535922E-01   2.52987      0.703534      0.692173      0.598775      0.376672      0.158661       0.00000      0.598828    
