   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.5699       1.40931       1.87044       1.40011       1.86611      0.920276E-02  0.433205E-02   3.26622       1.01159       1.01100      0.855219      0.388521       0.00000       0.00000      0.855112    
  0.109648E-03   13.3751       1.38302       1.83672       1.37325       1.83212      0.976837E-02  0.460445E-02   3.20537      0.993757      0.993121      0.839106      0.379492       0.00000       0.00000      0.838998    
  0.120226E-03   13.1812       1.35746       1.80379       1.34707       1.79888      0.103909E-01  0.490531E-02   3.14595      0.976322      0.975634      0.823356      0.370749       0.00000       0.00000      0.823246    
  0.131825E-03   12.9877       1.33221       1.77117       1.32117       1.76595      0.110394E-01  0.521921E-02   3.08712      0.959048      0.958305      0.807753      0.362121       0.00000       0.00000      0.807643    
  0.144543E-03   12.7948       1.30739       1.73900       1.29566       1.73345      0.117251E-01  0.555178E-02   3.02912      0.942004      0.941202      0.792362      0.353660       0.00000       0.00000      0.792250    
  0.158489E-03   12.6027       1.28317       1.70747       1.27070       1.70155      0.124675E-01  0.591293E-02   2.97225      0.925275      0.924408      0.777257      0.345424       0.00000       0.00000      0.777145    
  0.173779E-03   12.4111       1.25924       1.67623       1.24600       1.66994      0.132394E-01  0.628904E-02   2.91594      0.908699      0.907764      0.762293      0.337298       0.00000       0.00000      0.762180    
  0.190545E-03   12.2203       1.23587       1.64559       1.22180       1.63889      0.140712E-01  0.669552E-02   2.86070      0.892419      0.891409      0.747599      0.329382       0.00000       0.00000      0.747485    
  0.208928E-03   12.0304       1.21295       1.61541       1.19800       1.60828      0.149552E-01  0.712863E-02   2.80628      0.876369      0.875279      0.733115      0.321630       0.00000       0.00000      0.733001    
  0.229085E-03   11.8409       1.19033       1.58553       1.17445       1.57795      0.158734E-01  0.757914E-02   2.75240      0.860469      0.859295      0.718767      0.313983       0.00000       0.00000      0.718653    
  0.251186E-03   11.6526       1.16839       1.55636       1.15151       1.54828      0.168820E-01  0.807601E-02   2.69980      0.844925      0.843656      0.704742      0.306587       0.00000       0.00000      0.704628    
  0.275420E-03   11.4650       1.14676       1.52750       1.12883       1.51891      0.179340E-01  0.859526E-02   2.64774      0.829532      0.828164      0.690856      0.299297       0.00000       0.00000      0.690742    
  0.301992E-03   11.2781       1.12554       1.49906       1.10649       1.48991      0.190444E-01  0.914461E-02   2.59641      0.814345      0.812870      0.677155      0.292149       0.00000       0.00000      0.677042    
  0.331127E-03   11.0925       1.10490       1.47120       1.08465       1.46146      0.202478E-01  0.974209E-02   2.54611      0.799447      0.797855      0.663716      0.285202       0.00000       0.00000      0.663604    
  0.363073E-03   10.9074       1.08454       1.44363       1.06304       1.43326      0.214988E-01  0.103644E-01   2.49630      0.784689      0.782973      0.650402      0.278351       0.00000       0.00000      0.650292    
  0.398101E-03   10.7235       1.06472       1.41659       1.04187       1.40556      0.228443E-01  0.110359E-01   2.44743      0.770193      0.768342      0.637325      0.271680       0.00000       0.00000      0.637216    
  0.436509E-03   10.5406       1.04534       1.39000       1.02106       1.37824      0.242757E-01  0.117524E-01   2.39930      0.755909      0.753913      0.624439      0.265152       0.00000       0.00000      0.624332    
  0.478622E-03   10.3583       1.02624       1.36368       1.00047       1.35118      0.257621E-01  0.124978E-01   2.35165      0.741759      0.739611      0.611673      0.258715       0.00000       0.00000      0.611568    
  0.524798E-03   10.1775       1.00780       1.33801      0.980410       1.32469      0.273912E-01  0.133183E-01   2.30510      0.727923      0.725605      0.599187      0.252487       0.00000       0.00000      0.599084    
  0.575429E-03   9.99755      0.989671       1.31263      0.960579       1.29846      0.290922E-01  0.141771E-01   2.25904      0.714227      0.711730      0.586826      0.246352       0.00000       0.00000      0.586726    
  0.630945E-03   9.81849      0.971926       1.28763      0.941042       1.27255      0.308841E-01  0.150841E-01   2.21359      0.700709      0.698021      0.574623      0.240333       0.00000       0.00000      0.574526    
  0.691816E-03   9.64087      0.954763       1.26318      0.921936       1.24711      0.328271E-01  0.160717E-01   2.16905      0.687452      0.684553      0.562650      0.234484       0.00000       0.00000      0.562557    
  0.758561E-03   9.46396      0.937877       1.23899      0.903031       1.22189      0.348463E-01  0.171001E-01   2.12493      0.674318      0.671198      0.550785      0.228714       0.00000       0.00000      0.550696    
  0.831745E-03   9.28837      0.921509       1.21529      0.884496       1.19708      0.370127E-01  0.182076E-01   2.08158      0.661409      0.658050      0.539119      0.223087       0.00000       0.00000      0.539033    
  0.911989E-03   9.11394      0.905588       1.19200      0.866269       1.17261      0.393189E-01  0.193907E-01   2.03888      0.648690      0.645072      0.527617      0.217579       0.00000       0.00000      0.527536    
  0.999975E-03   8.94024      0.889944       1.16896      0.848232       1.14834      0.417126E-01  0.206211E-01   1.99657      0.636089      0.632200      0.516218      0.212143       0.00000       0.00000      0.516142    
  0.109645E-02   8.76824      0.874952       1.14651      0.830624       1.12454      0.443283E-01  0.219724E-01   1.95516      0.623753      0.619564      0.505048      0.206870       0.00000       0.00000      0.504977    
  0.120223E-02   8.59707      0.860276       1.12434      0.813215       1.10096      0.470614E-01  0.233880E-01   1.91417      0.611543      0.607036      0.493984      0.201672       0.00000       0.00000      0.493919    
  0.131822E-02   8.42690      0.845975       1.10250      0.796041       1.07762      0.499337E-01  0.248799E-01   1.87367      0.599480      0.594637      0.483047      0.196561       0.00000       0.00000      0.482988    
  0.144540E-02   8.25828      0.832271       1.08118      0.779224       1.05468      0.530473E-01  0.265049E-01   1.83390      0.587643      0.582429      0.472299      0.191581       0.00000       0.00000      0.472247    
  0.158485E-02   8.09040      0.818849       1.06010      0.762568       1.03190      0.562805E-01  0.281964E-01   1.79447      0.575908      0.570308      0.461638      0.186660       0.00000       0.00000      0.461593    
  0.173775E-02   7.92385      0.805941       1.03945      0.746202       1.00943      0.597390E-01  0.300129E-01   1.75563      0.564359      0.558340      0.451130      0.181842       0.00000       0.00000      0.451092    
  0.190540E-02   7.75849      0.793502       1.01918      0.730083      0.987224      0.634194E-01  0.319539E-01   1.71731      0.552971      0.546501      0.440754      0.177112       0.00000       0.00000      0.440724    
  0.208923E-02   7.59385      0.781348      0.999143      0.714112      0.965172      0.672361E-01  0.339713E-01   1.67928      0.541678      0.534738      0.430456      0.172434       0.00000       0.00000      0.430434    
  0.229079E-02   7.43082      0.769856      0.979634      0.698466      0.943455      0.713898E-01  0.361789E-01   1.64192      0.530599      0.523140      0.420329      0.167867       0.00000       0.00000      0.420315    
  0.251180E-02   7.26859      0.758704      0.960388      0.682975      0.921896      0.757293E-01  0.384922E-01   1.60487      0.519623      0.511618      0.410283      0.163352       0.00000       0.00000      0.410278    
  0.275413E-02   7.10724      0.747932      0.941434      0.667656      0.900511      0.802762E-01  0.409235E-01   1.56817      0.508761      0.500180      0.400327      0.158895       0.00000       0.00000      0.400331    
  0.301984E-02   6.94730      0.737799      0.922959      0.652603      0.879390      0.851959E-01  0.435689E-01   1.53199      0.498080      0.488867      0.390509      0.154524       0.00000       0.00000      0.390522    
  0.331118E-02   6.78798      0.727964      0.904700      0.637667      0.858381      0.902969E-01  0.463188E-01   1.49605      0.487477      0.477608      0.380751      0.150190       0.00000       0.00000      0.380773    
  0.363064E-02   6.62975      0.718662      0.886827      0.622932      0.837566      0.957298E-01  0.492609E-01   1.46050      0.477014      0.466438      0.371095      0.145919       0.00000       0.00000      0.371128    
  0.398091E-02   6.47246      0.709875      0.869313      0.608374      0.816913      0.101501      0.524005E-01   1.42529      0.466673      0.455342      0.361529      0.141702       0.00000       0.00000      0.361571    
  0.436498E-02   6.31572      0.701392      0.852011      0.593918      0.796352      0.107475      0.556590E-01   1.39027      0.456403      0.444287      0.352013      0.137515       0.00000       0.00000      0.352065    
  0.478610E-02   6.16013      0.693611      0.835183      0.579676      0.775978      0.113936      0.592049E-01   1.35565      0.446285      0.433313      0.342603      0.133391       0.00000       0.00000      0.342665    
  0.524785E-02   6.00506      0.686212      0.818605      0.565537      0.755688      0.120675      0.629166E-01   1.32123      0.436241      0.422373      0.333242      0.129296       0.00000       0.00000      0.333315    
  0.575415E-02   5.85056      0.679213      0.802289      0.551507      0.735487      0.127706      0.668020E-01   1.28699      0.426276      0.411470      0.323934      0.125231       0.00000       0.00000      0.324017    
  0.630929E-02   5.69686      0.672924      0.786424      0.537646      0.715410      0.135279      0.710133E-01   1.25306      0.416433      0.400612      0.314704      0.121212       0.00000       0.00000      0.314798    
  0.691799E-02   5.54347      0.666961      0.770762      0.523855      0.695382      0.143107      0.753797E-01   1.21924      0.406642      0.389771      0.305507      0.117212       0.00000       0.00000      0.305611    
  0.758542E-02   5.39059      0.661571      0.755454      0.510182      0.675432      0.151389      0.800226E-01   1.18561      0.396939      0.378955      0.296363      0.113244       0.00000       0.00000      0.296477    
  0.831724E-02   5.23806      0.656757      0.740497      0.496613      0.655540      0.160144      0.849569E-01   1.15215      0.387311      0.368151      0.287264      0.109302       0.00000       0.00000      0.287389    
  0.911966E-02   5.08566      0.652269      0.725733      0.483097      0.635673      0.169172      0.900595E-01   1.11877      0.377722      0.357351      0.278188      0.105374       0.00000       0.00000      0.278322    
  0.999950E-02   4.93300      0.648455      0.711348      0.469652      0.615811      0.178803      0.955376E-01   1.08546      0.368192      0.346532      0.269135      0.101460       0.00000       0.00000      0.269278    
  0.109642E-01   4.78069      0.645008      0.697195      0.456277      0.595992      0.188731      0.101203       1.05227      0.358708      0.335724      0.260116      0.975688E-01   0.00000       0.00000      0.260268    
  0.120220E-01   4.62873      0.642222      0.683450      0.443006      0.576230      0.199217      0.107220       1.01924      0.349295      0.324924      0.251145      0.937112E-01   0.00000       0.00000      0.251306    
  0.131819E-01   4.47671      0.639998      0.670039      0.429799      0.556486      0.210199      0.113553      0.986284      0.339923      0.314113      0.242203      0.898753E-01   0.00000       0.00000      0.242372    
  0.144536E-01   4.32458      0.638328      0.656963      0.416650      0.536757      0.221679      0.120206      0.953406      0.330588      0.303292      0.233288      0.860618E-01   0.00000       0.00000      0.233465    
  0.158481E-01   4.17230      0.637173      0.644202      0.403550      0.517042      0.233623      0.127160      0.920592      0.321279      0.292459      0.224399      0.822705E-01   0.00000       0.00000      0.224583    
  0.173770E-01   4.01984      0.636529      0.631759      0.390496      0.497342      0.246033      0.134416      0.887838      0.311992      0.281615      0.215538      0.785035E-01   0.00000       0.00000      0.215728    
  0.190535E-01   3.86717      0.636439      0.619671      0.377489      0.477666      0.258951      0.142005      0.855154      0.302723      0.270762      0.206708      0.747662E-01   0.00000       0.00000      0.206904    
  0.208917E-01   3.71431      0.636883      0.607934      0.364525      0.458019      0.272359      0.149915      0.822544      0.293463      0.259904      0.197915      0.710618E-01   0.00000       0.00000      0.198115    
  0.229073E-01   3.56133      0.637814      0.596530      0.351599      0.438412      0.286215      0.158119      0.790010      0.284206      0.249048      0.189160      0.673925E-01   0.00000       0.00000      0.189364    
  0.251174E-01   3.40829      0.639217      0.585463      0.338710      0.418856      0.300507      0.166607      0.757566      0.274947      0.238200      0.180449      0.637627E-01   0.00000       0.00000      0.180656    
  0.275406E-01   3.25531      0.641120      0.574770      0.325862      0.399377      0.315259      0.175393      0.725239      0.265679      0.227371      0.171797      0.601831E-01   0.00000       0.00000      0.172006    
  0.301976E-01   3.10256      0.643481      0.564441      0.313052      0.379996      0.330429      0.184445      0.693047      0.256393      0.216575      0.163211      0.566587E-01   0.00000       0.00000      0.163421    
  0.331110E-01   2.95025      0.646242      0.554450      0.300278      0.360730      0.345964      0.193720      0.661008      0.247085      0.205822      0.154698      0.531931E-01   0.00000       0.00000      0.154908    
  0.363055E-01   2.79859      0.649374      0.544793      0.287541      0.341605      0.361833      0.203187      0.629146      0.237748      0.195127      0.146269      0.497931E-01   0.00000       0.00000      0.146478    
  0.398081E-01   2.64800      0.652872      0.535494      0.274845      0.322672      0.378027      0.212822      0.597517      0.228370      0.184517      0.137949      0.464746E-01   0.00000       0.00000      0.138156    
  0.436487E-01   2.49881      0.656669      0.526518      0.262188      0.303959      0.394481      0.222559      0.566147      0.218945      0.174008      0.129748      0.432426E-01   0.00000       0.00000      0.129951    
  0.478598E-01   2.35135      0.660699      0.517823      0.249569      0.285488      0.411130      0.232335      0.535057      0.209469      0.163614      0.121675      0.401001E-01   0.00000       0.00000      0.121874    
  0.524772E-01   2.20601      0.664908      0.509374      0.236988      0.267293      0.427920      0.242081      0.504281      0.199934      0.153356      0.113744      0.370543E-01   0.00000       0.00000      0.113937    
  0.575400E-01   2.06356      0.669243      0.501146      0.224449      0.249449      0.444795      0.251697      0.473897      0.190324      0.143274      0.105988      0.341245E-01   0.00000       0.00000      0.106175    
  0.630913E-01   1.92437      0.673620      0.493057      0.211949      0.231975      0.461671      0.261082      0.443924      0.180637      0.133382      0.984137E-01  0.313111E-01   0.00000       0.00000      0.985936E-01
  0.691782E-01   1.78872      0.677959      0.485023      0.199486      0.214888      0.478473      0.270135      0.414374      0.170872      0.123690      0.910263E-01  0.286138E-01   0.00000       0.00000      0.911982E-01
  0.758523E-01   1.65704      0.682180      0.476953      0.187061      0.198216      0.495119      0.278737      0.385277      0.161025      0.114216      0.838371E-01  0.260364E-01   0.00000       0.00000      0.840001E-01
  0.831703E-01   1.53028      0.686159      0.468706      0.174680      0.182044      0.511479      0.286662      0.356724      0.151084      0.105007      0.768829E-01  0.235966E-01   0.00000       0.00000      0.770364E-01
  0.911943E-01   1.40843      0.689796      0.460142      0.162345      0.166363      0.527451      0.293779      0.328708      0.141059      0.960624E-01  0.701573E-01  0.212861E-01   0.00000       0.00000      0.703007E-01
  0.999925E-01   1.29106      0.693008      0.451132      0.150042      0.151139      0.542966      0.299993      0.301181      0.130954      0.873643E-01  0.636418E-01  0.190884E-01   0.00000       0.00000      0.637747E-01
  0.109639       1.17889      0.695648      0.441502      0.137811      0.136431      0.557836      0.305070      0.274243      0.120794      0.789466E-01  0.573628E-01  0.170170E-01   0.00000       0.00000      0.574847E-01
  0.120217       1.07246      0.697453      0.430949      0.125681      0.122315      0.571772      0.308634      0.247996      0.110599      0.708520E-01  0.513521E-01  0.150821E-01   0.00000       0.00000      0.514629E-01
  0.131815      0.970902      0.698286      0.419337      0.113667      0.108738      0.584619      0.310599      0.222405      0.100403      0.630544E-01  0.455842E-01  0.132633E-01   0.00000       0.00000      0.456838E-01
  0.144533      0.874087      0.697825      0.406389      0.101818      0.957416E-01  0.596007      0.310647      0.197559      0.902565E-01  0.555776E-01  0.400755E-01  0.115611E-01   0.00000       0.00000      0.401640E-01
  0.158477      0.781395      0.695797      0.391956      0.901835E-01  0.833203E-01  0.605613      0.308635      0.173504      0.802168E-01  0.484206E-01  0.348220E-01  0.996663E-02   0.00000       0.00000      0.348996E-01
  0.173766      0.692566      0.691674      0.375764      0.788517E-01  0.715361E-01  0.612822      0.304228      0.150388      0.703691E-01  0.416197E-01  0.298494E-01  0.848256E-02   0.00000       0.00000      0.299165E-01
  0.190530      0.607040      0.685018      0.357742      0.678967E-01  0.604049E-01  0.617121      0.297337      0.128302      0.607934E-01  0.351852E-01  0.251625E-01  0.710337E-02   0.00000       0.00000      0.252197E-01
  0.208912      0.524758      0.674978      0.337681      0.574492E-01  0.500270E-01  0.617528      0.287654      0.107476      0.516122E-01  0.291759E-01  0.208033E-01  0.583698E-02   0.00000       0.00000      0.208511E-01
  0.229067      0.445598      0.660902      0.315644      0.475995E-01  0.404432E-01  0.613303      0.275200      0.880426E-01  0.429169E-01  0.236170E-01  0.167870E-01  0.468255E-02   0.00000       0.00000      0.168262E-01
  0.251167      0.370145      0.641539      0.291565      0.385108E-01  0.317940E-01  0.603028      0.259772      0.703047E-01  0.348571E-01  0.185908E-01  0.131717E-01  0.365363E-02   0.00000       0.00000      0.132031E-01
  0.275399      0.298959      0.616098      0.265691      0.302621E-01  0.241234E-01  0.585836      0.241568      0.543855E-01  0.275109E-01  0.141251E-01  0.997365E-02  0.275125E-02   0.00000       0.00000      0.999821E-02
  0.301969      0.233465      0.583055      0.238175      0.230156E-01  0.175772E-01  0.560039      0.220598      0.405929E-01  0.210257E-01  0.103065E-01  0.725212E-02  0.198993E-02   0.00000       0.00000      0.727077E-02
  0.331102      0.174647      0.541864      0.209460      0.167950E-01  0.121479E-01  0.525069      0.197312      0.289429E-01  0.154297E-01  0.713309E-02  0.500115E-02  0.136529E-02   0.00000       0.00000      0.501481E-02
  0.363046      0.124296      0.491364      0.179974      0.117073E-01  0.791387E-02  0.479657      0.172060      0.196211E-01  0.108236E-01  0.465321E-02  0.325103E-02  0.883692E-03   0.00000       0.00000      0.326065E-02
  0.398071      0.828973E-01  0.432128      0.150342      0.767869E-02  0.475461E-02  0.424449      0.145587      0.124333E-01  0.715058E-02  0.279924E-02  0.194894E-02  0.528111E-03   0.00000       0.00000      0.195537E-02
  0.436476      0.510565E-01  0.364829      0.121242      0.468401E-02  0.259159E-02  0.360145      0.118651      0.727560E-02  0.439796E-02  0.152758E-02  0.105998E-02  0.286055E-03   0.00000       0.00000      0.106401E-02
  0.478586      0.287488E-01  0.291955      0.935509E-01  0.261874E-02  0.125607E-02  0.289336      0.922948E-01  0.387481E-02  0.247998E-02  0.740883E-03  0.512838E-03  0.138752E-03   0.00000       0.00000      0.515189E-03
  0.524759      0.144634E-01  0.217615      0.681490E-01  0.130588E-02  0.521602E-03  0.216309      0.676274E-01  0.182749E-02  0.124775E-02  0.307632E-03  0.212727E-03  0.581355E-04   0.00000       0.00000      0.213970E-03
  0.575386      0.634876E-02  0.147258      0.459652E-01  0.559845E-03  0.176904E-03  0.146698      0.457883E-01  0.736749E-03  0.539645E-03  0.104159E-03  0.721681E-04  0.202002E-04   0.00000       0.00000      0.727447E-04
  0.630897      0.236038E-02  0.869721E-01  0.278510E-01  0.194866E-03  0.457260E-04  0.867773E-01  0.278053E-01  0.240592E-03  0.189354E-03  0.267847E-04  0.187177E-04  0.551226E-05   0.00000       0.00000      0.189413E-04
  0.691764      0.710981E-03  0.419917E-01  0.144153E-01  0.500338E-04  0.814690E-05  0.419417E-01  0.144071E-01  0.581807E-04  0.489310E-04  0.470880E-05  0.337133E-05  0.110281E-05   0.00000       0.00000      0.343810E-05
  0.758504      0.155721E-03  0.146253E-01  0.578926E-02  0.784429E-05  0.859401E-06  0.146175E-01  0.578840E-02  0.870370E-05  0.769828E-05  0.480585E-06  0.365818E-06  0.146015E-06   0.00000       0.00000      0.378816E-06
  0.831682      0.194526E-04  0.280515E-02  0.146583E-02  0.509362E-06  0.465249E-07  0.280464E-02  0.146578E-02  0.555887E-06  0.497878E-06  0.244483E-07  0.208758E-07  0.114848E-07   0.00000       0.00000      0.220766E-07
  0.911920      0.569289E-06  0.124246E-03  0.119867E-03  0.392918E-08  0.645794E-09  0.124242E-03  0.119866E-03  0.457497E-08  0.369668E-08  0.320673E-09  0.306496E-09  0.232496E-09   0.00000       0.00000      0.325121E-09
  0.999900      0.181799E-12  0.190856E-10  0.224997E-09  0.607446E-16  -.353716E-16  0.190855E-10  0.224997E-09  0.253730E-16  0.241000E-16  -.663877E-16  0.298793E-16  0.366446E-16   0.00000       0.00000      0.310161E-16
