   1000.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   61.1611       5.02153       6.99900       5.00593       6.99076      0.155976E-01  0.823565E-02   11.9967       2.79588       2.79474       2.64665       2.21005       1.54955       0.00000       2.64647    
  0.109648E-03   59.1635       4.87239       6.79004       4.85590       6.78133      0.164909E-01  0.870738E-02   11.6372       2.71661       2.71539       2.56901       2.13929       1.49711       0.00000       2.56884    
  0.120226E-03   57.2458       4.72911       6.58917       4.71164       6.57995      0.174666E-01  0.922306E-02   11.2916       2.64028       2.63897       2.49429       2.07136       1.44687       0.00000       2.49411    
  0.131825E-03   55.3604       4.58819       6.39156       4.56971       6.38180      0.184795E-01  0.975865E-02   10.9515       2.56513       2.56372       2.42074       2.00458       1.39752       0.00000       2.42056    
  0.144543E-03   53.5210       4.45064       6.19860       4.43110       6.18828      0.195456E-01  0.103227E-01   10.6194       2.49168       2.49017       2.34886       1.93942       1.34943       0.00000       2.34868    
  0.158489E-03   51.7433       4.31763       6.01188       4.29694       6.00095      0.206920E-01  0.109299E-01   10.2979       2.42049       2.41888       2.27922       1.87645       1.30303       0.00000       2.27904    
  0.173779E-03   49.9956       4.18683       5.82820       4.16495       5.81664      0.218801E-01  0.115594E-01   9.98159       2.35041       2.34869       2.21068       1.81454       1.25745       0.00000       2.21050    
  0.190545E-03   48.3054       4.06026       5.65032       4.03711       5.63808      0.231522E-01  0.122340E-01   9.67519       2.28245       2.28060       2.14422       1.75466       1.21344       0.00000       2.14404    
  0.208928E-03   46.6592       3.93694       5.47690       3.91244       5.46395      0.244968E-01  0.129477E-01   9.37639       2.21611       2.21413       2.07937       1.69633       1.17063       0.00000       2.07919    
  0.229085E-03   45.0417       3.81573       5.30636       3.78984       5.29268      0.258888E-01  0.136869E-01   9.08252       2.15082       2.14870       2.01555       1.63902       1.12860       0.00000       2.01538    
