   1000.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   61.3063       5.02900       7.00569       5.01237       6.99681      0.166399E-01  0.888659E-02   12.0092       2.79684       2.79587       2.64917       2.21552       1.55194       0.00000       2.64900    
  0.109648E-03   59.2990       4.87932       6.79605       4.86175       6.78667      0.175770E-01  0.938481E-02   11.6484       2.71734       2.71629       2.57126       2.14441       1.49929       0.00000       2.57109    
  0.120226E-03   57.3722       4.73554       6.59456       4.71695       6.58463      0.185988E-01  0.992824E-02   11.3016       2.64079       2.63967       2.49628       2.07616       1.44886       0.00000       2.49610    
  0.131825E-03   55.4779       4.59414       6.39633       4.57448       6.38584      0.196587E-01  0.104921E-01   10.9603       2.56543       2.56423       2.42248       2.00905       1.39931       0.00000       2.42230    
  0.144543E-03   53.6300       4.45613       6.20280       4.43536       6.19171      0.207734E-01  0.110852E-01   10.6271       2.49178       2.49049       2.35036       1.94358       1.35104       0.00000       2.35018    
  0.158489E-03   51.8443       4.32269       6.01554       4.30072       6.00381      0.219703E-01  0.117223E-01   10.3045       2.42041       2.41902       2.28050       1.88031       1.30447       0.00000       2.28032    
  0.173779E-03   50.0888       4.19147       5.83133       4.16826       5.81895      0.232098E-01  0.123823E-01   9.98721       2.35015       2.34866       2.21174       1.81811       1.25872       0.00000       2.21156    
  0.190545E-03   48.3912       4.06450       5.65297       4.03997       5.63988      0.245352E-01  0.130884E-01   9.67985       2.28202       2.28042       2.14508       1.75795       1.21456       0.00000       2.14490    
  0.208928E-03   46.7380       3.94081       5.47909       3.91487       5.46526      0.259347E-01  0.138342E-01   9.38013       2.21551       2.21380       2.08003       1.69936       1.17160       0.00000       2.07986    
  0.229085E-03   45.1136       3.81924       5.30812       3.79186       5.29352      0.273824E-01  0.146060E-01   9.08537       2.15007       2.14824       2.01603       1.64179       1.12942       0.00000       2.01586    
  0.251186E-03   43.5570       3.70267       5.14399       3.67371       5.12854      0.289566E-01  0.154458E-01   8.80225       2.08711       2.08515       1.95448       1.58660       1.08908       0.00000       1.95432    
  0.275420E-03   42.0289       3.58821       4.98274       3.55762       4.96642      0.305907E-01  0.163179E-01   8.52404       2.02521       2.02310       1.89397       1.53241       1.04951       0.00000       1.89381    
  0.301992E-03   40.5393       3.47660       4.82537       3.44430       4.80814      0.323054E-01  0.172335E-01   8.25243       1.96471       1.96246       1.83486       1.47958       1.01097       0.00000       1.83470    
  0.331127E-03   39.1036       3.36899       4.67343       3.33484       4.65522      0.341465E-01  0.182173E-01   7.99006       1.90620       1.90378       1.77770       1.42864      0.973891       0.00000       1.77754    
  0.363073E-03   37.6934       3.26328       4.52409       3.22722       4.50485      0.360520E-01  0.192359E-01   7.73207       1.84862       1.84604       1.72147       1.37860      0.937498       0.00000       1.72132    
  0.398101E-03   36.3315       3.16115       4.37960       3.12306       4.35927      0.380841E-01  0.203231E-01   7.48234       1.79281       1.79005       1.66698       1.33025      0.902397       0.00000       1.66683    
  0.436509E-03   35.0081       3.06190       4.23900       3.02167       4.21753      0.402298E-01  0.214718E-01   7.23919       1.73842       1.73546       1.61388       1.28325      0.868326       0.00000       1.61374    
  0.478622E-03   33.7090       2.96447       4.10086       2.92202       4.07820      0.424481E-01  0.226599E-01   7.00022       1.68492       1.68176       1.56167       1.23710      0.834908       0.00000       1.56153    
  0.524798E-03   32.4663       2.87125       3.96840       2.82640       3.94445      0.448521E-01  0.239489E-01   6.77085       1.63348       1.63010       1.51149       1.19292      0.802990       0.00000       1.51136    
  0.575429E-03   31.2486       2.77992       3.83846       2.73257       3.81318      0.473484E-01  0.252882E-01   6.54575       1.58297       1.57935       1.46221       1.14961      0.771738       0.00000       1.46209    
