   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.5329       1.40637       1.86891       1.39772       1.86525      0.865477E-02  0.365783E-02   3.26297       1.01176       1.01109      0.854265      0.385954       0.00000       0.00000      0.854158    
  0.109648E-03   13.3400       1.38016       1.83520       1.37096       1.83130      0.919441E-02  0.389528E-02   3.20227      0.993940      0.993217      0.838196      0.377025       0.00000       0.00000      0.838088    
  0.120226E-03   13.1480       1.35468       1.80227       1.34489       1.79811      0.978923E-02  0.415856E-02   3.14300      0.976513      0.975731      0.822488      0.368379       0.00000       0.00000      0.822379    
  0.131825E-03   12.9564       1.32950       1.76965       1.31909       1.76522      0.104093E-01  0.443373E-02   3.08431      0.959247      0.958403      0.806927      0.359848       0.00000       0.00000      0.806816    
  0.144543E-03   12.7654       1.30476       1.73749       1.29369       1.73277      0.110655E-01  0.472594E-02   3.02646      0.942211      0.941302      0.791576      0.351482       0.00000       0.00000      0.791464    
  0.158489E-03   12.5753       1.28061       1.70595       1.26883       1.70090      0.117767E-01  0.504433E-02   2.96973      0.925490      0.924507      0.776510      0.343339       0.00000       0.00000      0.776397    
  0.173779E-03   12.3855       1.25674       1.67471       1.24423       1.66933      0.125168E-01  0.537646E-02   2.91356      0.908922      0.907863      0.761584      0.335305       0.00000       0.00000      0.761470    
  0.190545E-03   12.1967       1.23345       1.64406       1.22013       1.63832      0.133151E-01  0.573655E-02   2.85845      0.892651      0.891507      0.746926      0.327480       0.00000       0.00000      0.746812    
  0.208928E-03   12.0086       1.21059       1.61386       1.19643       1.60774      0.141645E-01  0.612128E-02   2.80416      0.876609      0.875375      0.732477      0.319817       0.00000       0.00000      0.732363    
  0.229085E-03   11.8210       1.18802       1.58396       1.17298       1.57744      0.150472E-01  0.652212E-02   2.75041      0.860717      0.859389      0.718164      0.312259       0.00000       0.00000      0.718050    
  0.251186E-03   11.6346       1.16615       1.55477       1.15013       1.54780      0.160183E-01  0.696604E-02   2.69793      0.845181      0.843746      0.704172      0.304949       0.00000       0.00000      0.704058    
  0.275420E-03   11.4488       1.14457       1.52588       1.12754       1.51845      0.170319E-01  0.743087E-02   2.64599      0.829797      0.828250      0.690317      0.297744       0.00000       0.00000      0.690203    
  0.301992E-03   11.2638       1.12340       1.49741       1.10530       1.48948      0.181027E-01  0.792382E-02   2.59478      0.814618      0.812951      0.676646      0.290681       0.00000       0.00000      0.676533    
  0.331127E-03   11.0800       1.10281       1.46952       1.08355       1.46105      0.192647E-01  0.846196E-02   2.54460      0.799729      0.797930      0.663236      0.283817       0.00000       0.00000      0.663123    
  0.363073E-03   10.8967       1.08250       1.44190       1.06203       1.43288      0.204735E-01  0.902345E-02   2.49491      0.784979      0.783042      0.649950      0.277048       0.00000       0.00000      0.649838    
  0.398101E-03   10.7146       1.06272       1.41482       1.04095       1.40519      0.217751E-01  0.963135E-02   2.44614      0.770492      0.768403      0.636899      0.270457       0.00000       0.00000      0.636789    
  0.436509E-03   10.5334       1.04339       1.38818       1.02022       1.37789      0.231612E-01  0.102820E-01   2.39812      0.756217      0.753965      0.624037      0.264008       0.00000       0.00000      0.623928    
  0.478622E-03   10.3529       1.02433       1.36180      0.999725       1.35084      0.246015E-01  0.109600E-01   2.35057      0.742076      0.739654      0.611294      0.257649       0.00000       0.00000      0.611188    
  0.524798E-03   10.1739       1.00593       1.33607      0.979746       1.32436      0.261825E-01  0.117096E-01   2.30411      0.728249      0.725636      0.598829      0.251497       0.00000       0.00000      0.598725    
  0.575429E-03   9.99566      0.987834       1.31063      0.959999       1.29813      0.278346E-01  0.124959E-01   2.25813      0.714562      0.711748      0.586488      0.245437       0.00000       0.00000      0.586386    
  0.630945E-03   9.81831      0.970122       1.28556      0.940546       1.27223      0.295765E-01  0.133283E-01   2.21278      0.701053      0.698026      0.574303      0.239493       0.00000       0.00000      0.574204    
  0.691816E-03   9.64238      0.952990       1.26103      0.921522       1.24679      0.314677E-01  0.142384E-01   2.16831      0.687806      0.684542      0.562346      0.233716       0.00000       0.00000      0.562251    
  0.758561E-03   9.46714      0.936132       1.23676      0.902698       1.22158      0.334346E-01  0.151879E-01   2.12427      0.674681      0.671171      0.550496      0.228016       0.00000       0.00000      0.550404    
  0.831745E-03   9.29320      0.919790       1.21297      0.884242       1.19676      0.355474E-01  0.162140E-01   2.08100      0.661783      0.658004      0.538842      0.222459       0.00000       0.00000      0.538754    
  0.911989E-03   9.12040      0.903893       1.18959      0.866094       1.17227      0.377990E-01  0.173136E-01   2.03837      0.649075      0.645006      0.527351      0.217019       0.00000       0.00000      0.527268    
  0.999975E-03   8.94831      0.888272       1.16645      0.848134       1.14799      0.401376E-01  0.184593E-01   1.99613      0.636483      0.632112      0.515960      0.211651       0.00000       0.00000      0.515882    
  0.109645E-02   8.77789      0.873299       1.14390      0.830602       1.12418      0.426970E-01  0.197232E-01   1.95478      0.624160      0.619452      0.504797      0.206442       0.00000       0.00000      0.504724    
  0.120223E-02   8.60829      0.858641       1.12162      0.813268       1.10057      0.453735E-01  0.210504E-01   1.91384      0.611960      0.606898      0.493738      0.201307       0.00000       0.00000      0.493670    
  0.131822E-02   8.43965      0.844357       1.09967      0.796168       1.07721      0.481889E-01  0.224527E-01   1.87338      0.599909      0.594471      0.482803      0.196259       0.00000       0.00000      0.482742    
  0.144540E-02   8.27254      0.830668       1.07822      0.779423       1.05423      0.512452E-01  0.239866E-01   1.83366      0.588085      0.582233      0.472054      0.191338       0.00000       0.00000      0.472000    
  0.158485E-02   8.10615      0.817259       1.05701      0.762838       1.03142      0.544211E-01  0.255864E-01   1.79426      0.576363      0.570079      0.461391      0.186475       0.00000       0.00000      0.461343    
  0.173775E-02   7.94105      0.804363       1.03622      0.746541       1.00891      0.578225E-01  0.273106E-01   1.75545      0.564827      0.558076      0.450878      0.181714       0.00000       0.00000      0.450838    
  0.190540E-02   7.77711      0.791936       1.01582      0.730490      0.986659      0.614465E-01  0.291592E-01   1.71715      0.553452      0.546198      0.440494      0.177037       0.00000       0.00000      0.440461    
  0.208923E-02   7.61387      0.779793      0.995641      0.714586      0.964557      0.652071E-01  0.310842E-01   1.67914      0.542174      0.534396      0.430186      0.172412       0.00000       0.00000      0.430161    
  0.229079E-02   7.45219      0.768311      0.975982      0.699004      0.942782      0.693064E-01  0.332005E-01   1.64179      0.531110      0.522753      0.420045      0.167894       0.00000       0.00000      0.420029    
  0.251180E-02   7.29128      0.757169      0.956583      0.683576      0.921159      0.735928E-01  0.354237E-01   1.60474      0.520149      0.511184      0.409983      0.163427       0.00000       0.00000      0.409975    
  0.275413E-02   7.13122      0.746407      0.937472      0.668319      0.899706      0.780879E-01  0.377661E-01   1.56802      0.509304      0.499697      0.400008      0.159015       0.00000       0.00000      0.400009    
  0.301984E-02   6.97251      0.736285      0.918833      0.653325      0.878507      0.829593E-01  0.403262E-01   1.53183      0.498639      0.488330      0.390166      0.154686       0.00000       0.00000      0.390177    
  0.331118E-02   6.81439      0.726460      0.900408      0.638446      0.857415      0.880139E-01  0.429931E-01   1.49586      0.488054      0.477013      0.380382      0.150393       0.00000       0.00000      0.380402    
  0.363064E-02   6.65730      0.717172      0.882366      0.623768      0.836510      0.934040E-01  0.458564E-01   1.46028      0.477608      0.465782      0.370697      0.146160       0.00000       0.00000      0.370727    
  0.398091E-02   6.50110      0.708399      0.864680      0.609262      0.815757      0.991368E-01  0.489230E-01   1.42502      0.467286      0.454620      0.361097      0.141977       0.00000       0.00000      0.361137    
  0.436498E-02   6.34541      0.699933      0.847204      0.594857      0.795092      0.105075      0.521120E-01   1.38995      0.457035      0.443497      0.351545      0.137823       0.00000       0.00000      0.351595    
  0.478610E-02   6.19077      0.692173      0.830201      0.580664      0.774603      0.111509      0.555984E-01   1.35527      0.446937      0.432449      0.342093      0.133727       0.00000       0.00000      0.342154    
  0.524785E-02   6.03661      0.684797      0.813448      0.566571      0.754190      0.118226      0.592574E-01   1.32076      0.436914      0.421432      0.332688      0.129657       0.00000       0.00000      0.332759    
  0.575415E-02   5.88295      0.677825      0.796957      0.552585      0.733859      0.125240      0.630974E-01   1.28644      0.426969      0.410446      0.323331      0.125616       0.00000       0.00000      0.323413    
  0.630929E-02   5.72999      0.671570      0.780920      0.538764      0.713641      0.132806      0.672788E-01   1.25240      0.417148      0.399501      0.314048      0.121615       0.00000       0.00000      0.314140    
  0.691799E-02   5.57728      0.665644      0.765088      0.525010      0.693465      0.140633      0.716235E-01   1.21847      0.407379      0.388568      0.304794      0.117632       0.00000       0.00000      0.304896    
  0.758542E-02   5.42497      0.660298      0.749616      0.511372      0.673356      0.148926      0.762598E-01   1.18473      0.397697      0.377655      0.295588      0.113676       0.00000       0.00000      0.295701    
  0.831724E-02   5.27291      0.655537      0.734502      0.497833      0.653296      0.157704      0.812055E-01   1.15113      0.388091      0.366749      0.286424      0.109743       0.00000       0.00000      0.286547    
  0.911966E-02   5.12091      0.651107      0.719586      0.484345      0.633256      0.166762      0.863301E-01   1.11760      0.378524      0.355844      0.277279      0.105821       0.00000       0.00000      0.277411    
  0.999950E-02   4.96852      0.647364      0.705063      0.470924      0.613207      0.176440      0.918557E-01   1.08413      0.369015      0.344914      0.268151      0.101909       0.00000       0.00000      0.268294    
  0.109642E-01   4.81638      0.643993      0.690780      0.457568      0.593197      0.186425      0.975824E-01   1.05077      0.359552      0.333991      0.259054      0.980168E-01   0.00000       0.00000      0.259206    
  0.120220E-01   4.66443      0.641297      0.676921      0.444311      0.573232      0.196986      0.103689       1.01754      0.350157      0.323070      0.250001      0.941541E-01   0.00000       0.00000      0.250162    
  0.131819E-01   4.51229      0.639173      0.663415      0.431113      0.553276      0.208060      0.110139      0.984389      0.340803      0.312134      0.240973      0.903094E-01   0.00000       0.00000      0.241142    
  0.144536E-01   4.35988      0.637617      0.650265      0.417966      0.533328      0.219651      0.116937      0.951294      0.331482      0.301183      0.231968      0.864836E-01   0.00000       0.00000      0.232145    
  0.158481E-01   4.20718      0.636587      0.637452      0.404863      0.513387      0.231724      0.124065      0.918249      0.322186      0.290217      0.222986      0.826770E-01   0.00000       0.00000      0.223170    
  0.173770E-01   4.05414      0.636082      0.624982      0.391799      0.493455      0.244283      0.131527      0.885254      0.312907      0.279237      0.214028      0.788915E-01   0.00000       0.00000      0.214218    
  0.190535E-01   3.90073      0.636146      0.612899      0.378773      0.473541      0.257373      0.139358      0.852314      0.303641      0.268245      0.205100      0.751327E-01   0.00000       0.00000      0.205296    
  0.208917E-01   3.74696      0.636758      0.601201      0.365782      0.453653      0.270976      0.147549      0.819435      0.294378      0.257247      0.196206      0.714040E-01   0.00000       0.00000      0.196406    
  0.229073E-01   3.59289      0.637870      0.589872      0.352821      0.433801      0.285050      0.156071      0.786622      0.285113      0.246248      0.187349      0.677080E-01   0.00000       0.00000      0.187553    
  0.251174E-01   3.43860      0.639468      0.578918      0.339886      0.414001      0.299582      0.164917      0.753887      0.275837      0.235258      0.178536      0.640497E-01   0.00000       0.00000      0.178743    
  0.275406E-01   3.28421      0.641581      0.568385      0.326980      0.394278      0.314600      0.174107      0.721258      0.266541      0.224287      0.169781      0.604395E-01   0.00000       0.00000      0.169990    
  0.301976E-01   3.12988      0.644162      0.558262      0.314099      0.374655      0.330063      0.183607      0.688754      0.257216      0.213351      0.161094      0.568833E-01   0.00000       0.00000      0.161304    
  0.331110E-01   2.97584      0.647154      0.548527      0.301241      0.355154      0.345913      0.193373      0.656394      0.247856      0.202462      0.152482      0.533851E-01   0.00000       0.00000      0.152692    
  0.363055E-01   2.82232      0.650524      0.539176      0.288404      0.335801      0.362121      0.203375      0.624204      0.238452      0.191634      0.143957      0.499522E-01   0.00000       0.00000      0.144166    
  0.398081E-01   2.66975      0.654266      0.530241      0.275590      0.316650      0.378677      0.213591      0.592240      0.228989      0.180898      0.135545      0.466009E-01   0.00000       0.00000      0.135752    
  0.436487E-01   2.51848      0.658310      0.521687      0.262796      0.297732      0.395514      0.223954      0.560528      0.219459      0.170270      0.127259      0.433369E-01   0.00000       0.00000      0.127462    
  0.478598E-01   2.36887      0.662583      0.513466      0.250020      0.279073      0.412563      0.234393      0.529093      0.209857      0.159767      0.119106      0.401636E-01   0.00000       0.00000      0.119305    
  0.524772E-01   2.22134      0.667029      0.505546      0.237262      0.260707      0.429767      0.244838      0.497969      0.200173      0.149411      0.111103      0.370886E-01   0.00000       0.00000      0.111297    
  0.575400E-01   2.07670      0.671587      0.497903      0.224520      0.242716      0.447067      0.255187      0.467236      0.190388      0.139243      0.103285      0.341322E-01   0.00000       0.00000      0.103473    
  0.630913E-01   1.93534      0.676167      0.490449      0.211794      0.225121      0.464373      0.265328      0.436915      0.180499      0.129281      0.956601E-01  0.312952E-01   0.00000       0.00000      0.958405E-01
  0.691782E-01   1.79762      0.680685      0.483091      0.199082      0.207939      0.481603      0.275151      0.407021      0.170505      0.119534      0.882332E-01  0.285773E-01   0.00000       0.00000      0.884055E-01
  0.758523E-01   1.66397      0.685055      0.475731      0.186385      0.191203      0.498671      0.284528      0.377588      0.160402      0.110023      0.810170E-01  0.259827E-01   0.00000       0.00000      0.811804E-01
  0.831703E-01   1.53539      0.689142      0.468222      0.173707      0.175003      0.515435      0.293219      0.348711      0.150177      0.100798      0.740513E-01  0.235298E-01   0.00000       0.00000      0.742051E-01
  0.911943E-01   1.41194      0.692841      0.460409      0.161056      0.159333      0.531786      0.301076      0.320389      0.139845      0.918595E-01  0.673298E-01  0.212103E-01   0.00000       0.00000      0.674734E-01
  0.999925E-01   1.29317      0.696069      0.452149      0.148421      0.144156      0.547649      0.307993      0.292577      0.129414      0.831895E-01  0.608338E-01  0.190069E-01   0.00000       0.00000      0.609668E-01
  0.109639       1.17984      0.698674      0.443252      0.135849      0.129538      0.562825      0.313714      0.265387      0.118915      0.748245E-01  0.545914E-01  0.169335E-01   0.00000       0.00000      0.547134E-01
  0.120217       1.07254      0.700387      0.433393      0.123375      0.115561      0.577012      0.317832      0.238936      0.108375      0.668126E-01  0.486380E-01  0.150002E-01   0.00000       0.00000      0.487488E-01
  0.131815      0.970358      0.701075      0.422419      0.111025      0.102173      0.590050      0.320246      0.213198      0.978392E-01  0.591266E-01  0.429471E-01  0.131857E-01   0.00000       0.00000      0.430467E-01
  0.144533      0.873171      0.700422      0.410030      0.988618E-01  0.894197E-01  0.601561      0.320610      0.188281      0.873717E-01  0.517940E-01  0.375372E-01  0.114901E-01   0.00000       0.00000      0.376256E-01
  0.158477      0.780318      0.698165      0.396058      0.869478E-01  0.772962E-01  0.611217      0.318762      0.164244      0.770442E-01  0.448141E-01  0.324046E-01  0.990360E-02   0.00000       0.00000      0.324821E-01
