   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   36.4721       3.14417       4.16217       3.13130       4.15592      0.128609E-01  0.624329E-02   7.28723       1.86933       1.86844       1.71482       1.26197      0.572820       0.00000       1.71466    
  0.109648E-03   35.5191       3.06457       4.05824       3.05096       4.05163      0.136155E-01  0.661551E-02   7.10259       1.82479       1.82384       1.67198       1.22617      0.555966       0.00000       1.67183    
  0.120226E-03   34.5934       2.98766       3.95763       2.97321       3.95060      0.144418E-01  0.702425E-02   6.92381       1.78160       1.78058       1.63047       1.19161      0.539710       0.00000       1.63032    
  0.131825E-03   33.6790       2.91182       3.85834       2.89652       3.85090      0.153006E-01  0.744964E-02   6.74742       1.73897       1.73786       1.58950       1.15755      0.523694       0.00000       1.58934    
  0.144543E-03   32.7806       2.83754       3.76098       2.82133       3.75308      0.162061E-01  0.789885E-02   6.57441       1.69711       1.69593       1.54929       1.12422      0.508024       0.00000       1.54913    
  0.158489E-03   31.9040       2.76536       3.66620       2.74818       3.65782      0.171820E-01  0.838425E-02   6.40599       1.65632       1.65505       1.51011       1.09185      0.492817       0.00000       1.50995    
  0.173779E-03   31.0380       2.69420       3.57269       2.67601       3.56380      0.181946E-01  0.888853E-02   6.23981       1.61605       1.61468       1.47144       1.05996      0.477836       0.00000       1.47128    
  0.190545E-03   30.1926       2.62503       3.48160       2.60575       3.47216      0.192814E-01  0.943101E-02   6.07791       1.57677       1.57530       1.43374       1.02897      0.463287       0.00000       1.43358    
  0.208928E-03   29.3632       2.55738       3.39238       2.53695       3.38237      0.204322E-01  0.100067E-01   5.91933       1.53826       1.53668       1.39678      0.998688      0.449072       0.00000       1.39662    
  0.229085E-03   28.5441       2.49074       3.30438       2.46911       3.29378      0.216251E-01  0.106042E-01   5.76289       1.50025       1.49855       1.36031      0.968857      0.435073       0.00000       1.36015    
  0.251186E-03   27.7498       2.42645       3.21926       2.40352       3.20800      0.229283E-01  0.112591E-01   5.61152       1.46342       1.46159       1.32498      0.940097      0.421582       0.00000       1.32483    
  0.275420E-03   26.9661       2.36317       3.13537       2.33888       3.12342      0.242841E-01  0.119416E-01   5.46231       1.42709       1.42513       1.29014      0.911792      0.408308       0.00000       1.28999    
  0.301992E-03   26.1966       2.30125       3.05312       2.27554       3.04046      0.257107E-01  0.126611E-01   5.31599       1.39144       1.38933       1.25596      0.884099      0.395323       0.00000       1.25580    
  0.331127E-03   25.4473       2.24125       2.97319       2.21400       2.95976      0.272491E-01  0.134393E-01   5.17375       1.35673       1.35447       1.22269      0.857265      0.382745       0.00000       1.22254    
  0.363073E-03   24.7077       2.18217       2.89438       2.15332       2.88014      0.288446E-01  0.142477E-01   5.03346       1.32248       1.32005       1.18987      0.830841      0.370362       0.00000       1.18972    
  0.398101E-03   23.9865       2.12482       2.81767       2.09427       2.80255      0.305529E-01  0.151157E-01   4.89682       1.28908       1.28648       1.15787      0.805187      0.358343       0.00000       1.15773    
  0.436509E-03   23.2801       2.06889       2.74264       2.03653       2.72660      0.323630E-01  0.160377E-01   4.76313       1.25638       1.25358       1.12654      0.780153      0.346618       0.00000       1.12640    
  0.478622E-03   22.5832       2.01385       2.66868       1.97961       2.65168      0.342382E-01  0.169944E-01   4.63130       1.22410       1.22111       1.09564      0.755510      0.335078       0.00000       1.09550    
  0.524798E-03   21.9083       1.96090       2.59720       1.92462       2.57916      0.362811E-01  0.180406E-01   4.50378       1.19284       1.18962       1.06570      0.731774      0.323967       0.00000       1.06557    
  0.575429E-03   21.2433       1.90888       2.52684       1.87047       2.50771      0.384080E-01  0.191320E-01   4.37818       1.16203       1.15858       1.03621      0.708441      0.313047       0.00000       1.03608    
  0.630945E-03   20.5909       1.85805       2.45789       1.81741       2.43761      0.406408E-01  0.202802E-01   4.25502       1.13179       1.12810       1.00726      0.685618      0.302369       0.00000       1.00714    
  0.691816E-03   19.9571       1.80898       2.39100       1.76593       2.36948      0.430482E-01  0.215227E-01   4.13541       1.10239       1.09843      0.979120      0.663540      0.292044       0.00000      0.979006    
  0.758561E-03   19.3320       1.76074       2.32509       1.71519       2.30227      0.455432E-01  0.228128E-01   4.01747       1.07338       1.06914      0.951357      0.641810      0.281885       0.00000      0.951249    
  0.831745E-03   18.7231       1.71402       2.26096       1.66582       2.23677      0.482070E-01  0.241945E-01   3.90259       1.04510       1.04055      0.924288      0.620721      0.272031       0.00000      0.924188    
  0.911989E-03   18.1279       1.66861       2.19835       1.61758       2.17269      0.510294E-01  0.256629E-01   3.79027       1.01742       1.01255      0.897800      0.600167      0.262432       0.00000      0.897707    
  0.999975E-03   17.5411       1.62400       2.13666       1.57005       2.10948      0.539511E-01  0.271855E-01   3.67953      0.990109      0.984903      0.871670      0.579942      0.252990       0.00000      0.871585    
  0.109645E-02   16.9738       1.58124       2.07711       1.52412       2.04826      0.571224E-01  0.288455E-01   3.57238      0.963653      0.958077      0.846354      0.560467      0.243906       0.00000      0.846278    
  0.120223E-02   16.4157       1.53936       2.01855       1.47894       1.98797      0.604245E-01  0.305778E-01   3.46691      0.937596      0.931631      0.821418      0.541340      0.234990       0.00000      0.821351    
  0.131822E-02   15.8685       1.49852       1.96118       1.43464       1.92878      0.638817E-01  0.323959E-01   3.36342      0.912011      0.905636      0.796932      0.522626      0.226272       0.00000      0.796875    
  0.144540E-02   15.3382       1.45930       1.90564       1.39169       1.87127      0.676046E-01  0.343621E-01   3.26296      0.887149      0.880327      0.773134      0.504543      0.217859       0.00000      0.773087    
  0.158485E-02   14.8157       1.42082       1.85093       1.34936       1.81453      0.714586E-01  0.364014E-01   3.16389      0.862617      0.855331      0.749649      0.486747      0.209585       0.00000      0.749613    
  0.173775E-02   14.3072       1.38371       1.79774       1.30815       1.75917      0.755580E-01  0.385784E-01   3.06732      0.838682      0.830897      0.726731      0.469470      0.201562       0.00000      0.726706    
  0.190540E-02   13.8111       1.34781       1.74589       1.26791       1.70500      0.798968E-01  0.408905E-01   2.97291      0.815267      0.806950      0.704303      0.452642      0.193760       0.00000      0.704291    
  0.208923E-02   13.3226       1.31263       1.69484       1.22825       1.65155      0.843821E-01  0.432854E-01   2.87980      0.792164      0.783295      0.682171      0.436084      0.186090       0.00000      0.682171    
