   30000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   97.3604       7.83566       11.2435       7.81617       11.2338      0.194889E-01  0.975203E-02   19.0500       4.19196       4.19049       4.04603       3.62422       2.99744       0.00000       4.04585    
  0.109648E-03   93.5642       7.56642       10.8535       7.54585       10.8432      0.205713E-01  0.103009E-01   18.3890       4.05259       4.05103       3.90827       3.49326       2.88404       0.00000       3.90809    
  0.120226E-03   89.9594       7.30960       10.4813       7.28785       10.4704      0.217493E-01  0.108996E-01   17.7583       3.91944       3.91776       3.77670       3.36841       2.77613       0.00000       3.77651    
  0.131825E-03   86.4306       7.05773       10.1163       7.03476       10.1048      0.229704E-01  0.115208E-01   17.1395       3.78877       3.78698       3.64758       3.24599       2.67040       0.00000       3.64740    
  0.144543E-03   83.0106       6.81295       9.76152       6.78870       9.74935      0.242530E-01  0.121742E-01   16.5380       3.66164       3.65973       3.52200       3.12706       2.56780       0.00000       3.52181    
  0.158489E-03   79.7348       6.57761       9.42034       6.55199       9.40747      0.256280E-01  0.128761E-01   15.9595       3.53924       3.53719       3.40110       3.01275       2.46936       0.00000       3.40092    
  0.173779E-03   76.5287       6.34685       9.08576       6.31980       9.07215      0.270507E-01  0.136031E-01   15.3920       3.41911       3.41693       3.28248       2.90069       2.37292       0.00000       3.28230    
  0.190545E-03   73.4553       6.12482       8.76373       6.09625       8.74934      0.285696E-01  0.143808E-01   14.8456       3.30335       3.30101       3.16819       2.79290       2.28032       0.00000       3.16801    
  0.208928E-03   70.4825       5.90944       8.45126       5.87927       8.43605      0.301711E-01  0.152021E-01   14.3153       3.19091       3.18841       3.05720       2.68836       2.19062       0.00000       3.05702    
  0.229085E-03   67.5750       5.69837       8.14499       5.66655       8.12893      0.318265E-01  0.160520E-01   13.7955       3.08062       3.07795       2.94834       2.58593       2.10281       0.00000       2.94817    
  0.251186E-03   64.8189       5.49738       7.85316       5.46376       7.83619      0.336225E-01  0.169765E-01   13.2999       2.97534       2.97250       2.84447       2.48841       2.01939       0.00000       2.84430    
  0.275420E-03   62.1262       5.30061       7.56740       5.26513       7.54946      0.354849E-01  0.179365E-01   12.8146       2.87217       2.86914       2.74269       2.39296       1.93780       0.00000       2.74253    
  0.301992E-03   59.5186       5.10954       7.28978       5.07210       7.27084      0.374365E-01  0.189440E-01   12.3429       2.77183       2.76859       2.64373       2.30027       1.85868       0.00000       2.64356    
  0.331127E-03   57.0287       4.92637       7.02347       4.88684       7.00344      0.395275E-01  0.200262E-01   11.8903       2.67542       2.67196       2.54866       2.21142       1.78298       0.00000       2.54850    
  0.363073E-03   54.5945       4.74695       6.76252       4.70526       6.74137      0.416895E-01  0.211465E-01   11.4466       2.58087       2.57719       2.45544       2.12439       1.70890       0.00000       2.45529    
  0.398101E-03   52.2643       4.57456       6.51160       4.53057       6.48926      0.439906E-01  0.223416E-01   11.0198       2.48981       2.48588       2.36568       2.04076       1.63785       0.00000       2.36553    
  0.436509E-03   50.0164       4.40777       6.26865       4.36135       6.24505      0.464160E-01  0.236038E-01   10.6064       2.40151       2.39733       2.27866       1.95984       1.56919       0.00000       2.27852    
  0.478622E-03   47.8205       4.24451       6.03073       4.19559       6.00582      0.489208E-01  0.249089E-01   10.2014       2.31497       2.31051       2.19338       1.88062       1.50206       0.00000       2.19325    
  0.524798E-03   45.7433       4.08938       5.80436       4.03775       5.77803      0.516280E-01  0.263238E-01   9.81578       2.23244       2.22769       2.11208       1.80531       1.43839       0.00000       2.11196    
  0.575429E-03   43.7183       3.93783       5.58307       3.88340       5.55528      0.544351E-01  0.277931E-01   9.43868       2.15167       2.14661       2.03253       1.73173       1.37624       0.00000       2.03242    
  0.630945E-03   41.7591       3.79082       5.36821       3.73345       5.33887      0.573686E-01  0.293314E-01   9.07232       2.07314       2.06776       1.95520       1.66031       1.31603       0.00000       1.95509    
  0.691816E-03   39.8949       3.65039       5.16266       3.58988       5.13168      0.605075E-01  0.309820E-01   8.72156       1.99784       1.99211       1.88107       1.59205       1.25860       0.00000       1.88097    
  0.758561E-03   38.0748       3.51303       4.96144       3.44928       4.92875      0.637487E-01  0.326888E-01   8.37803       1.92404       1.91795       1.80842       1.52524       1.20246       0.00000       1.80834    
  0.831745E-03   36.3353       3.38130       4.76815       3.31411       4.73364      0.671858E-01  0.345034E-01   8.04775       1.85300       1.84652       1.73851       1.46111       1.14869       0.00000       1.73843    
  0.911989E-03   34.6624       3.25424       4.58144       3.18344       4.54502      0.708044E-01  0.364184E-01   7.72846       1.78424       1.77735       1.67085       1.39920       1.09688       0.00000       1.67079    
  0.999975E-03   33.0303       3.13006       4.39878       3.05553       4.36038      0.745365E-01  0.383961E-01   7.41591       1.71689       1.70957       1.60458       1.33864       1.04627       0.00000       1.60453    
  0.109645E-02   31.4904       3.01241       4.22525       2.93386       4.18472      0.785503E-01  0.405302E-01   7.11858       1.65270       1.64493       1.54145       1.28116      0.998383       0.00000       1.54141    
  0.120223E-02   29.9927       2.89778       4.05595       2.81507       4.01321      0.827094E-01  0.427455E-01   6.82828       1.58997       1.58172       1.47977       1.22510      0.951744       0.00000       1.47974    
  0.131822E-02   28.5453       2.78675       3.89167       2.69970       3.84661      0.870407E-01  0.450569E-01   6.54631       1.52899       1.52024       1.41980       1.17072      0.906591       0.00000       1.41978    
  0.144540E-02   27.1738       2.68117       3.73498       2.58951       3.68745      0.916625E-01  0.475313E-01   6.27696       1.47063       1.46134       1.36243       1.11888      0.863684       0.00000       1.36242    
  0.158485E-02   25.8366       2.57809       3.58175       2.48166       3.53167      0.964258E-01  0.500854E-01   6.01333       1.41347       1.40362       1.30624       1.06820      0.821797       0.00000       1.30625    
  0.173775E-02   24.5611       2.47949       3.43474       2.37804       3.38195      0.101453      0.527882E-01   5.75999       1.35845       1.34802       1.25217       1.01959      0.781743       0.00000       1.25219    
  0.190540E-02   23.3387       2.38479       3.29310       2.27806       3.23747      0.106732      0.556342E-01   5.51553       1.30529       1.29423       1.19993      0.972772      0.743270       0.00000       1.19997    
  0.208923E-02   22.1481       2.29243       3.15469       2.18026       3.09612      0.112166      0.585676E-01   5.27639       1.25324       1.24154       1.14878      0.927028      0.705744       0.00000       1.14884    
  0.229079E-02   21.0279       2.20528       3.02344       2.08731       2.96173      0.117971      0.617126E-01   5.04904       1.20365       1.19127       1.10007      0.883664      0.670319       0.00000       1.10014    
