   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.5549       1.41360       1.87474       1.40420       1.86980      0.939595E-02  0.494735E-02   3.27400       1.01314       1.01251      0.857391      0.391060       0.00000       0.00000      0.857283    
  0.109648E-03   13.3597       1.38717       1.84094       1.37720       1.83569      0.997020E-02  0.524950E-02   3.21289      0.995269      0.994589      0.841206      0.381931       0.00000       0.00000      0.841097    
  0.120226E-03   13.1653       1.36148       1.80791       1.35088       1.80233      0.106019E-01  0.558211E-02   3.15321      0.977791      0.977056      0.825386      0.373091       0.00000       0.00000      0.825276    
  0.131825E-03   12.9714       1.33610       1.77521       1.32484       1.76929      0.112598E-01  0.592863E-02   3.09413      0.960475      0.959682      0.809715      0.364368       0.00000       0.00000      0.809603    
  0.144543E-03   12.7780       1.31116       1.74297       1.29920       1.73668      0.119552E-01  0.629508E-02   3.03588      0.943391      0.942536      0.794256      0.355813       0.00000       0.00000      0.794143    
  0.158489E-03   12.5854       1.28681       1.71136       1.27411       1.70467      0.127077E-01  0.669189E-02   2.97877      0.926621      0.925697      0.779085      0.347485       0.00000       0.00000      0.778971    
  0.173779E-03   12.3933       1.26276       1.68006       1.24927       1.67295      0.134900E-01  0.710456E-02   2.92222      0.910006      0.909010      0.764055      0.339268       0.00000       0.00000      0.763941    
  0.190545E-03   12.2020       1.23928       1.64934       1.22495       1.64180      0.143326E-01  0.754938E-02   2.86675      0.893688      0.892613      0.749297      0.331264       0.00000       0.00000      0.749183    
  0.208928E-03   12.0116       1.21625       1.61910       1.20103       1.61108      0.152278E-01  0.802228E-02   2.81210      0.877602      0.876441      0.734750      0.323425       0.00000       0.00000      0.734636    
  0.229085E-03   11.8216       1.19352       1.58915       1.17736       1.58064      0.161573E-01  0.851354E-02   2.75800      0.861665      0.860415      0.720340      0.315693       0.00000       0.00000      0.720226    
  0.251186E-03   11.6328       1.17148       1.55993       1.15430       1.55088      0.171778E-01  0.905348E-02   2.70518      0.846086      0.844735      0.706256      0.308215       0.00000       0.00000      0.706141    
  0.275420E-03   11.4447       1.14974       1.53102       1.13150       1.52140      0.182421E-01  0.961684E-02   2.65290      0.830659      0.829203      0.692309      0.300844       0.00000       0.00000      0.692195    
  0.301992E-03   11.2573       1.12842       1.50252       1.10905       1.49231      0.193650E-01  0.102117E-01   2.60136      0.815438      0.813869      0.678550      0.293617       0.00000       0.00000      0.678437    
  0.331127E-03   11.0711       1.10768       1.47461       1.08710       1.46376      0.205813E-01  0.108567E-01   2.55086      0.800508      0.798814      0.665054      0.286593       0.00000       0.00000      0.664942    
  0.363073E-03   10.8855       1.08723       1.44699       1.06538       1.43547      0.218455E-01  0.115275E-01   2.50085      0.785718      0.783894      0.651685      0.279667       0.00000       0.00000      0.651573    
  0.398101E-03   10.7011       1.06732       1.41992       1.04411       1.40767      0.232045E-01  0.122494E-01   2.45178      0.771191      0.769224      0.638553      0.272922       0.00000       0.00000      0.638443    
  0.436509E-03   10.5176       1.04785       1.39328       1.02320       1.38026      0.246498E-01  0.130178E-01   2.40346      0.756878      0.754757      0.625612      0.266322       0.00000       0.00000      0.625505    
