   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   6.30468      0.787195       1.25777      0.779580       1.25420      0.761501E-02  0.356895E-02   2.03378      0.706668      0.706204      0.548060      0.729125E-01   0.00000       0.00000      0.547999    
  0.109648E-03   6.27017      0.776315       1.23947      0.768219       1.23566      0.809598E-02  0.380132E-02   2.00388      0.696554      0.696052      0.539673      0.716650E-01   0.00000       0.00000      0.539611    
  0.120226E-03   6.23463      0.765758       1.22153      0.757131       1.21747      0.862685E-02  0.405879E-02   1.97460      0.686632      0.686088      0.531445      0.704990E-01   0.00000       0.00000      0.531383    
  0.131825E-03   6.19867      0.755335       1.20375      0.746154       1.19942      0.918057E-02  0.432781E-02   1.94557      0.676788      0.676200      0.523282      0.693657E-01   0.00000       0.00000      0.523219    
  0.144543E-03   6.16212      0.745103       1.18618      0.735336       1.18157      0.976700E-02  0.461336E-02   1.91691      0.667057      0.666421      0.515212      0.682792E-01   0.00000       0.00000      0.515149    
  0.158489E-03   6.12477      0.735136       1.16892      0.724733       1.16399      0.104034E-01  0.492427E-02   1.88872      0.657477      0.656788      0.507268      0.672553E-01   0.00000       0.00000      0.507204    
  0.173779E-03   6.08703      0.725300       1.15180      0.714234       1.14655      0.110659E-01  0.524848E-02   1.86078      0.647973      0.647228      0.499386      0.662617E-01   0.00000       0.00000      0.499321    
  0.190545E-03   6.04856      0.715719       1.13496      0.703937       1.12936      0.117814E-01  0.559975E-02   1.83330      0.638611      0.637805      0.491622      0.653260E-01   0.00000       0.00000      0.491556    
  0.208928E-03   6.00952      0.706340       1.11835      0.693796       1.11237      0.125433E-01  0.597480E-02   1.80617      0.629362      0.628490      0.483949      0.644343E-01   0.00000       0.00000      0.483884    
  0.229085E-03   5.97011      0.697092       1.10188      0.683756       1.09551      0.133355E-01  0.636542E-02   1.77927      0.620185      0.619243      0.476336      0.635710E-01   0.00000       0.00000      0.476270    
  0.251186E-03   5.92984      0.688163       1.08576      0.673955       1.07896      0.142083E-01  0.679757E-02   1.75291      0.611181      0.610160      0.468864      0.627736E-01   0.00000       0.00000      0.468798    
  0.275420E-03   5.88921      0.679374       1.06978      0.664254       1.06253      0.151200E-01  0.724986E-02   1.72679      0.602251      0.601147      0.461452      0.620035E-01   0.00000       0.00000      0.461386    
  0.301992E-03   5.84809      0.670773       1.05401      0.654689       1.04628      0.160839E-01  0.772921E-02   1.70097      0.593419      0.592227      0.454120      0.612701E-01   0.00000       0.00000      0.454054    
  0.331127E-03   5.80629      0.662446       1.03852      0.645315       1.03027      0.171311E-01  0.825199E-02   1.67559      0.584728      0.583437      0.446902      0.605866E-01   0.00000       0.00000      0.446836    
  0.363073E-03   5.76416      0.654252       1.02318      0.636031       1.01438      0.182213E-01  0.879720E-02   1.65041      0.576105      0.574710      0.439737      0.599264E-01   0.00000       0.00000      0.439672    
