   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.4619       1.16446       1.63127       1.15602       1.62730      0.844269E-02  0.397180E-02   2.78332      0.892961      0.892417      0.734978      0.263059       0.00000       0.00000      0.734886    
  0.109648E-03   10.3429       1.14445       1.60377       1.13548       1.59955      0.896859E-02  0.422521E-02   2.73503      0.878229      0.877641      0.722001      0.257255       0.00000       0.00000      0.721907    
  0.120226E-03   10.2234       1.12500       1.57688       1.11545       1.57237      0.954824E-02  0.450549E-02   2.68782      0.863805      0.863169      0.709298      0.251646       0.00000       0.00000      0.709203    
  0.131825E-03   10.1038       1.10578       1.55023       1.09562       1.54543      0.101525E-01  0.479811E-02   2.64106      0.849507      0.848820      0.696708      0.246118       0.00000       0.00000      0.696612    
  0.144543E-03   9.98398       1.08688       1.52394       1.07609       1.51883      0.107918E-01  0.510841E-02   2.59492      0.835390      0.834648      0.684278      0.240703       0.00000       0.00000      0.684181    
  0.158489E-03   9.86389       1.06845       1.49813       1.05696       1.49268      0.114849E-01  0.544579E-02   2.54964      0.821518      0.820716      0.672066      0.235442       0.00000       0.00000      0.671968    
  0.173779E-03   9.74369       1.05023       1.47256       1.03802       1.46676      0.122059E-01  0.579735E-02   2.50479      0.807767      0.806901      0.659961      0.230257       0.00000       0.00000      0.659862    
  0.190545E-03   9.62331       1.03245       1.44745       1.01946       1.44127      0.129838E-01  0.617774E-02   2.46074      0.794247      0.793311      0.648061      0.225216       0.00000       0.00000      0.647962    
  0.208928E-03   9.50282       1.01500       1.42270       1.00119       1.41612      0.138113E-01  0.658346E-02   2.41731      0.780907      0.779896      0.636320      0.220286       0.00000       0.00000      0.636221    
  0.229085E-03   9.38227      0.997784       1.39818      0.983113       1.39118      0.146712E-01  0.700572E-02   2.37429      0.767685      0.766594      0.624683      0.215429       0.00000       0.00000      0.624583    
  0.251186E-03   9.26163      0.981099       1.37423      0.965481       1.36675      0.156173E-01  0.747213E-02   2.33223      0.754740      0.753561      0.613291      0.210741       0.00000       0.00000      0.613192    
  0.275420E-03   9.14097      0.964646       1.35051      0.948041       1.34255      0.166048E-01  0.795990E-02   2.29059      0.741915      0.740643      0.602004      0.206126       0.00000       0.00000      0.601905    
