   30000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   97.3575       7.82156       11.2209       7.80163       11.2116      0.199325E-01  0.930964E-02   19.0132       4.18293       4.18148       4.03798       3.61869       2.99234       0.00000       4.03780    
  0.109648E-03   93.5625       7.55294       10.8317       7.53191       10.8219      0.210333E-01  0.983873E-02   18.3538       4.04392       4.04237       3.90054       3.48798       2.87915       0.00000       3.90036    
  0.120226E-03   89.9587       7.29670       10.4604       7.27447       10.4500      0.222307E-01  0.104165E-01   17.7244       3.91111       3.90945       3.76926       3.36336       2.77144       0.00000       3.76908    
  0.131825E-03   86.4308       7.04541       10.0962       7.02194       10.0852      0.234715E-01  0.110162E-01   17.1071       3.78077       3.77899       3.64044       3.24117       2.66591       0.00000       3.64026    
  0.144543E-03   83.0118       6.80119       9.74218       6.77641       9.73053      0.247745E-01  0.116475E-01   16.5069       3.65396       3.65206       3.51514       3.12245       2.56351       0.00000       3.51496    
  0.158489E-03   79.7367       6.56638       9.40174       6.54021       9.38941      0.261706E-01  0.123262E-01   15.9296       3.53186       3.52983       3.39452       3.00835       2.46525       0.00000       3.39434    
  0.173779E-03   76.5314       6.33613       9.06787       6.30852       9.05484      0.276149E-01  0.130295E-01   15.3634       3.41204       3.40987       3.27616       2.89648       2.36899       0.00000       3.27598    
  0.190545E-03   73.4586       6.11460       8.74653       6.08544       8.73275      0.291561E-01  0.137826E-01   14.8182       3.29656       3.29424       3.16212       2.78888       2.27656       0.00000       3.16195    
  0.208928E-03   70.4864       5.89970       8.43472       5.86892       8.42014      0.307805E-01  0.145785E-01   14.2891       3.18439       3.18191       3.05138       2.68452       2.18702       0.00000       3.05120    
  0.229085E-03   67.5793       5.68910       8.12909       5.65664       8.11369      0.324591E-01  0.154023E-01   13.7703       3.07437       3.07173       2.94276       2.58227       2.09937       0.00000       2.94259    
  0.251186E-03   64.8237       5.48855       7.83788       5.45427       7.82158      0.342793E-01  0.162996E-01   13.2758       2.96936       2.96653       2.83912       2.48491       2.01609       0.00000       2.83895    
  0.275420E-03   62.1314       5.29222       7.55270       5.25606       7.53547      0.361663E-01  0.172318E-01   12.7915       2.86644       2.86342       2.73756       2.38962       1.93465       0.00000       2.73740    
  0.301992E-03   59.5242       5.10156       7.27565       5.06342       7.25744      0.381430E-01  0.182108E-01   12.3209       2.76634       2.76313       2.63881       2.29708       1.85567       0.00000       2.63865    
  0.331127E-03   57.0345       4.91879       7.00988       4.87853       6.99062      0.402599E-01  0.192634E-01   11.8691       2.67017       2.66673       2.54394       2.20837       1.78010       0.00000       2.54379    
  0.363073E-03   54.6006       4.73977       6.74945       4.69732       6.72910      0.424480E-01  0.203535E-01   11.4264       2.57585       2.57218       2.45092       2.12148       1.70614       0.00000       2.45078    
  0.398101E-03   52.2706       4.56776       6.49903       4.52298       6.47752      0.447759E-01  0.215176E-01   11.0005       2.48500       2.48109       2.36135       2.03798       1.63521       0.00000       2.36121    
  0.436509E-03   50.0228       4.40133       6.25656       4.35410       6.23381      0.472285E-01  0.227481E-01   10.5879       2.39692       2.39275       2.27453       1.95718       1.56667       0.00000       2.27439    
  0.478622E-03   47.8270       4.23842       6.01911       4.18866       5.99509      0.497609E-01  0.240209E-01   10.1837       2.31058       2.30615       2.18943       1.87808       1.49964       0.00000       2.18930    
  0.524798E-03   45.7500       4.08362       5.79317       4.03113       5.76777      0.524961E-01  0.254025E-01   9.79890       2.22824       2.22351       2.10830       1.80288       1.43608       0.00000       2.10817    
  0.575429E-03   43.7250       3.93240       5.57231       3.87707       5.54547      0.553316E-01  0.268382E-01   9.42254       2.14767       2.14263       2.02891       1.72940       1.37404       0.00000       2.02880    
  0.630945E-03   41.7658       3.78570       5.35785       3.72741       5.32951      0.582936E-01  0.283421E-01   9.05692       2.06932       2.06396       1.95174       1.65809       1.31392       0.00000       1.95163    
  0.691816E-03   39.9016       3.64558       5.15269       3.58412       5.12273      0.614613E-01  0.299578E-01   8.70685       1.99420       1.98849       1.87776       1.58992       1.25658       0.00000       1.87766    
  0.758561E-03   38.0815       3.50851       4.95184       3.44378       4.92021      0.647314E-01  0.316293E-01   8.36399       1.92058       1.91451       1.80526       1.52320       1.20053       0.00000       1.80518    
  0.831745E-03   36.3419       3.37705       4.75891       3.30886       4.72550      0.681974E-01  0.334081E-01   8.03436       1.84970       1.84324       1.73549       1.45915       1.14684       0.00000       1.73542    
  0.911989E-03   34.6689       3.25027       4.57254       3.17842       4.53725      0.718450E-01  0.352869E-01   7.71567       1.78110       1.77424       1.66797       1.39732       1.09511       0.00000       1.66791    
  0.999975E-03   33.0367       3.12635       4.39021       3.05075       4.35298      0.756060E-01  0.372283E-01   7.40373       1.71390       1.70661       1.60184       1.33684       1.04458       0.00000       1.60178    
  0.109645E-02   31.4966       3.00894       4.21699       2.92930       4.17767      0.796484E-01  0.393260E-01   7.10696       1.64987       1.64211       1.53883       1.27943      0.996762       0.00000       1.53879    
  0.120223E-02   29.9988       2.89456       4.04799       2.81072       4.00649      0.838356E-01  0.415048E-01   6.81721       1.58729       1.57906       1.47727       1.22343      0.950193       0.00000       1.47724    
  0.131822E-02   28.5513       2.78375       3.88400       2.69556       3.84022      0.881948E-01  0.437798E-01   6.53577       1.52644       1.51771       1.41742       1.16912      0.905106       0.00000       1.41740    
  0.144540E-02   27.1796       2.67839       3.72758       2.58555       3.68136      0.928436E-01  0.462183E-01   6.26692       1.46822       1.45895       1.36016       1.11734      0.862261       0.00000       1.36016    
  0.158485E-02   25.8422       2.57553       3.57462       2.47789       3.52588      0.976335E-01  0.487366E-01   6.00377       1.41118       1.40136       1.30408       1.06671      0.820435       0.00000       1.30409    
  0.173775E-02   24.5665       2.47713       3.42786       2.37445       3.37645      0.102686      0.514044E-01   5.75090       1.35629       1.34588       1.25011       1.01815      0.780438       0.00000       1.25014    
  0.190540E-02   23.3439       2.38262       3.28646       2.27463       3.23224      0.107990      0.542163E-01   5.50688       1.30325       1.29221       1.19798      0.971384      0.742018       0.00000       1.19802    
  0.208923E-02   22.1530       2.29045       3.14828       2.17700       3.09117      0.113447      0.571161E-01   5.26817       1.25132       1.23964       1.14693      0.925686      0.704545       0.00000       1.14699    
  0.229079E-02   21.0325       2.20348       3.01726       2.08421       2.95703      0.119273      0.602295E-01   5.04123       1.20184       1.18947       1.09831      0.882364      0.669169       0.00000       1.09838    
  0.251180E-02   19.9459       2.11904       2.88970       1.99375       2.82624      0.125295      0.634576E-01   4.81999       1.15356       1.14048       1.05087      0.840191      0.634808       0.00000       1.05096    
  0.275413E-02   18.8972       2.03744       2.76601       1.90590       2.69920      0.131537      0.668137E-01   4.60510       1.10660       1.09278       1.00474      0.799300      0.601578       0.00000       1.00484    
  0.301984E-02   17.9080       1.96034       2.64846       1.82218       2.57807      0.138159      0.703938E-01   4.40025       1.06174       1.04713      0.960681      0.760437      0.570138       0.00000      0.960797    
  0.331118E-02   16.9452       1.88525       2.53365       1.74029       2.45957      0.144962      0.740804E-01   4.19986       1.01782       1.00240      0.917543      0.722475      0.539494       0.00000      0.917675    
  0.363064E-02   16.0290       1.81372       2.42366       1.66164       2.34570      0.152089      0.779604E-01   4.00734      0.975534      0.959271      0.876029      0.686102      0.510253       0.00000      0.876176    
  0.398091E-02   15.1544       1.74542       2.31803       1.58589       2.23600      0.159534      0.820311E-01   3.82189      0.934731      0.917585      0.835976      0.651160      0.482274       0.00000      0.836138    
  0.436498E-02   14.3042       1.67901       2.21495       1.51185       2.12873      0.167168      0.862152E-01   3.64058      0.894792      0.876742      0.796778      0.617054      0.455033       0.00000      0.796956    
  0.478610E-02   13.5069       1.61675       2.11744       1.44152       2.02678      0.175238      0.906642E-01   3.46830      0.856739      0.837737      0.759447      0.584777      0.429404       0.00000      0.759640    
  0.524785E-02   12.7363       1.55662       2.02279       1.37307       1.92753      0.183546      0.952584E-01   3.30060      0.819642      0.799663      0.723065      0.553428      0.404593       0.00000      0.723272    
  0.575415E-02   11.9938       1.49870       1.93111       1.30660       1.83110      0.192103      0.100005       3.13770      0.783547      0.762566      0.687677      0.523054      0.380640       0.00000      0.687898    
  0.630929E-02   11.2973       1.44450       1.84439       1.24341       1.73937      0.201095      0.105021       2.98278      0.749110      0.727087      0.653939      0.494297      0.358109       0.00000      0.654174    
  0.691799E-02   10.6209       1.39193       1.75984       1.18164       1.64969      0.210284      0.110159       2.83133      0.715396      0.692315      0.620923      0.466247      0.336199       0.00000      0.621171    
  0.758542E-02   9.97900       1.34217       1.67905       1.12235       1.56354      0.219816      0.115512       2.68589      0.682929      0.658762      0.589155      0.439420      0.315362       0.00000      0.589415    
  0.831724E-02   9.36932       1.29506       1.60180       1.06538       1.48073      0.229681      0.121074       2.54611      0.651634      0.626358      0.558564      0.413747      0.295533       0.00000      0.558836    
  0.911966E-02   8.77591       1.24933       1.52636       1.00959       1.39961      0.239732      0.126754       2.40920      0.620933      0.594538      0.528572      0.388662      0.276216       0.00000      0.528855    
  0.999950E-02   8.20285       1.20550       1.45335      0.955350       1.32068      0.250147      0.132667       2.27603      0.591006      0.563469      0.499362      0.364344      0.257560       0.00000      0.499655    
  0.109642E-01   7.65677       1.16380       1.38326      0.903038       1.24455      0.260761      0.138706       2.14759      0.562048      0.533366      0.471137      0.340990      0.239747       0.00000      0.471440    
  0.120220E-01   7.15138       1.12539       1.31765      0.853676       1.17269      0.271717      0.144964       2.02636      0.534564      0.504737      0.444420      0.319112      0.223218       0.00000      0.444731    
  0.131819E-01   6.67153       1.08915       1.25497      0.806219       1.10358      0.282933      0.151390       1.90979      0.508027      0.477062      0.418683      0.298192      0.207513       0.00000      0.419001    
  0.144536E-01   6.21602       1.05498       1.19509      0.760592       1.03712      0.294385      0.157967       1.79771      0.482396      0.450308      0.393894      0.278196      0.192598       0.00000      0.394217    
