   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   36.6195       3.15646       4.17295       3.14289       4.16572      0.135654E-01  0.722418E-02   7.30862       1.87013       1.86938       1.71939       1.27276      0.577113       0.00000       1.71923    
  0.109648E-03   35.6599       3.07630       4.06844       3.06195       4.06080      0.143504E-01  0.764055E-02   7.12274       1.82539       1.82458       1.67628       1.23655      0.560087       0.00000       1.67613    
  0.120226E-03   34.7280       2.99883       3.96726       2.98362       3.95917      0.152090E-01  0.809609E-02   6.94279       1.78202       1.78115       1.63451       1.20160      0.543666       0.00000       1.63435    
  0.131825E-03   33.8074       2.92246       3.86744       2.90636       3.85887      0.161008E-01  0.856941E-02   6.76523       1.73920       1.73826       1.59328       1.16716      0.527488       0.00000       1.59312    
  0.144543E-03   32.9030       2.84766       3.76956       2.83062       3.76049      0.170404E-01  0.906818E-02   6.59111       1.69717       1.69616       1.55283       1.13345      0.511659       0.00000       1.55267    
  0.158489E-03   32.0206       2.77498       3.67428       2.75693       3.66468      0.180519E-01  0.960543E-02   6.42161       1.65621       1.65513       1.51341       1.10072      0.496300       0.00000       1.51325    
  0.173779E-03   31.1489       2.70334       3.58029       2.68424       3.57012      0.191008E-01  0.101627E-01   6.25437       1.61578       1.61461       1.47451       1.06847      0.481169       0.00000       1.47435    
  0.190545E-03   30.2979       2.63370       3.48874       2.61347       3.47798      0.202253E-01  0.107604E-01   6.09145       1.57634       1.57508       1.43658       1.03713      0.466477       0.00000       1.43642    
  0.208928E-03   29.4631       2.56560       3.39909       2.54419       3.38770      0.214151E-01  0.113932E-01   5.93188       1.53768       1.53633       1.39941       1.00651      0.452121       0.00000       1.39925    
  0.229085E-03   28.6388       2.49851       3.31067       2.47586       3.29862      0.226477E-01  0.120488E-01   5.77448       1.49952       1.49807       1.36273      0.976345      0.437984       0.00000       1.36257    
  0.251186E-03   27.8394       2.43381       3.22516       2.40981       3.21239      0.239924E-01  0.127648E-01   5.62221       1.46255       1.46098       1.32720      0.947266      0.424363       0.00000       1.32705    
