   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.1307       1.41430       1.87830       1.40526       1.87421      0.904464E-02  0.409280E-02   3.27947       1.01576       1.01517      0.859157      0.389495       0.00000       0.00000      0.859042    
  0.109648E-03   12.9447       1.38778       1.84436       1.37818       1.84001      0.960168E-02  0.435207E-02   3.21819      0.997825      0.997181      0.842944      0.380358       0.00000       0.00000      0.842828    
  0.120226E-03   12.7595       1.36201       1.81121       1.35180       1.80657      0.102149E-01  0.463873E-02   3.15836      0.980285      0.979588      0.827096      0.371512       0.00000       0.00000      0.826979    
  0.131825E-03   12.5745       1.33655       1.77837       1.32569       1.77343      0.108539E-01  0.493796E-02   3.09913      0.962908      0.962156      0.811398      0.362784       0.00000       0.00000      0.811279    
  0.144543E-03   12.3900       1.31152       1.74600       1.29999       1.74074      0.115295E-01  0.525520E-02   3.04073      0.945763      0.944951      0.795912      0.354226       0.00000       0.00000      0.795792    
  0.158489E-03   12.2062       1.28709       1.71425       1.27483       1.70865      0.122612E-01  0.560002E-02   2.98348      0.928934      0.928057      0.780715      0.345897       0.00000       0.00000      0.780595    
  0.173779E-03   12.0227       1.26296       1.68281       1.24994       1.67685      0.130220E-01  0.595930E-02   2.92680      0.912261      0.911315      0.765660      0.337681       0.00000       0.00000      0.765539    
  0.190545E-03   11.8400       1.23941       1.65197       1.22557       1.64562      0.138421E-01  0.634794E-02   2.87119      0.895886      0.894865      0.750878      0.329681       0.00000       0.00000      0.750756    
  0.208928E-03   11.6580       1.21630       1.62159       1.20159       1.61483      0.147138E-01  0.676238E-02   2.81642      0.879743      0.878641      0.736307      0.321847       0.00000       0.00000      0.736185    
  0.229085E-03   11.4764       1.19349       1.59151       1.17787       1.58432      0.156193E-01  0.719367E-02   2.76219      0.863751      0.862563      0.721874      0.314122       0.00000       0.00000      0.721752    
  0.251186E-03   11.2958       1.17139       1.56215       1.15477       1.55448      0.166143E-01  0.766992E-02   2.70925      0.848118      0.846835      0.707767      0.306653       0.00000       0.00000      0.707645    
  0.275420E-03   11.1158       1.14958       1.53310       1.13193       1.52493      0.176523E-01  0.816792E-02   2.65686      0.832638      0.831254      0.693799      0.299293       0.00000       0.00000      0.693677    
  0.301992E-03   10.9364       1.12819       1.50447       1.10945       1.49577      0.187480E-01  0.869516E-02   2.60522      0.817365      0.815874      0.680019      0.292080       0.00000       0.00000      0.679898    
  0.331127E-03   10.7581       1.10739       1.47643       1.08746       1.46716      0.199358E-01  0.926923E-02   2.55461      0.802385      0.800775      0.666503      0.285073       0.00000       0.00000      0.666383    
  0.363073E-03   10.5804       1.08688       1.44867       1.06571       1.43880      0.211708E-01  0.986747E-02   2.50451      0.787545      0.785810      0.653114      0.278164       0.00000       0.00000      0.652995    
  0.398101E-03   10.4036       1.06691       1.42146       1.04441       1.41094      0.224993E-01  0.105137E-01   2.45535      0.772970      0.771099      0.639963      0.271439       0.00000       0.00000      0.639846    
  0.436509E-03   10.2278       1.04738       1.39468       1.02347       1.38348      0.239130E-01  0.112038E-01   2.40695      0.758609      0.756591      0.627005      0.264863       0.00000       0.00000      0.626890    
  0.478622E-03   10.0525       1.02814       1.36819       1.00276       1.35627      0.253812E-01  0.119221E-01   2.35903      0.744383      0.742212      0.614169      0.258380       0.00000       0.00000      0.614056    
  0.524798E-03   9.87865       1.00958       1.34235      0.982588       1.32964      0.269908E-01  0.127140E-01   2.31222      0.730475      0.728132      0.601616      0.252113       0.00000       0.00000      0.601505    
  0.575429E-03   9.70547      0.991321       1.31681      0.962649       1.30326      0.286718E-01  0.135433E-01   2.26591      0.716708      0.714184      0.589189      0.245942       0.00000       0.00000      0.589081    
  0.630945E-03   9.53314      0.973454       1.29164      0.943011       1.27722      0.304429E-01  0.144198E-01   2.22023      0.703120      0.700404      0.576921      0.239891       0.00000       0.00000      0.576816    
  0.691816E-03   9.36215      0.956175       1.26703      0.923811       1.25165      0.323639E-01  0.153755E-01   2.17546      0.689796      0.686868      0.564886      0.234016       0.00000       0.00000      0.564785    
  0.758561E-03   9.19181      0.939178       1.24268      0.904817       1.22631      0.343605E-01  0.163712E-01   2.13113      0.676596      0.673445      0.552960      0.228221       0.00000       0.00000      0.552863    
  0.831745E-03   9.02269      0.922703       1.21882      0.886200       1.20137      0.365033E-01  0.174447E-01   2.08757      0.663624      0.660231      0.541235      0.222576       0.00000       0.00000      0.541143    
  0.911989E-03   8.85465      0.906682       1.19537      0.867897       1.17678      0.387848E-01  0.185926E-01   2.04468      0.650844      0.647191      0.529677      0.217053       0.00000       0.00000      0.529589    
  0.999975E-03   8.68729      0.890942       1.17218      0.849788       1.15239      0.411533E-01  0.197872E-01   2.00218      0.638182      0.634256      0.518222      0.211607       0.00000       0.00000      0.518139    
  0.109645E-02   8.52153      0.875861       1.14958      0.832118       1.12848      0.437424E-01  0.211010E-01   1.96060      0.625790      0.621561      0.506999      0.206329       0.00000       0.00000      0.506922    
  0.120223E-02   8.35655      0.861099       1.12727      0.814651       1.10479      0.464481E-01  0.224784E-01   1.91944      0.613523      0.608975      0.495883      0.201128       0.00000       0.00000      0.495813    
  0.131822E-02   8.19250      0.846717       1.10528      0.797424       1.08135      0.492923E-01  0.239312E-01   1.87877      0.601406      0.596519      0.484896      0.196019       0.00000       0.00000      0.484831    
  0.144540E-02   8.02993      0.832938       1.08382      0.780562       1.05830      0.523763E-01  0.255158E-01   1.83886      0.589517      0.584257      0.474100      0.191045       0.00000       0.00000      0.474043    
  0.158485E-02   7.86806      0.819444       1.06259      0.763865       1.03542      0.555794E-01  0.271663E-01   1.79929      0.577731      0.572083      0.463392      0.186133       0.00000       0.00000      0.463342    
  0.173775E-02   7.70745      0.806470       1.04180      0.747463       1.01286      0.590066E-01  0.289409E-01   1.76032      0.566133      0.560063      0.452839      0.181330       0.00000       0.00000      0.452797    
  0.190540E-02   7.54798      0.793970       1.02140      0.731315      0.990559      0.626547E-01  0.308392E-01   1.72187      0.554697      0.548174      0.442419      0.176617       0.00000       0.00000      0.442385    
  0.208923E-02   7.38919      0.781757       1.00123      0.715318      0.968416      0.664385E-01  0.328135E-01   1.68373      0.543359      0.536363      0.432079      0.171959       0.00000       0.00000      0.432053    
  0.229079E-02   7.23195      0.770212      0.981590      0.699654      0.946613      0.705580E-01  0.349772E-01   1.64627      0.532236      0.524718      0.421911      0.167418       0.00000       0.00000      0.421895    
  0.251180E-02   7.07547      0.759010      0.962216      0.684148      0.924969      0.748626E-01  0.372464E-01   1.60912      0.521217      0.513151      0.411826      0.162931       0.00000       0.00000      0.411819    
  0.275413E-02   6.91985      0.748191      0.943136      0.668817      0.903503      0.793738E-01  0.396334E-01   1.57232      0.510313      0.501669      0.401832      0.158504       0.00000       0.00000      0.401834    
  0.301984E-02   6.76559      0.738016      0.924537      0.653760      0.882303      0.842568E-01  0.422344E-01   1.53606      0.499592      0.490313      0.391977      0.154168       0.00000       0.00000      0.391989    
  0.331118E-02   6.61192      0.728141      0.906157      0.638820      0.861217      0.893207E-01  0.449402E-01   1.50004      0.488950      0.479012      0.382183      0.149871       0.00000       0.00000      0.382205    
  0.363064E-02   6.45930      0.718803      0.888166      0.624088      0.840328      0.947156E-01  0.478385E-01   1.46442      0.478448      0.467802      0.372493      0.145640       0.00000       0.00000      0.372526    
  0.398091E-02   6.30760      0.709983      0.870537      0.609535      0.819602      0.100448      0.509351E-01   1.42914      0.468070      0.456666      0.362892      0.141465       0.00000       0.00000      0.362936    
  0.436498E-02   6.15644      0.701469      0.853122      0.595085      0.798970      0.106383      0.541511E-01   1.39406      0.457764      0.445572      0.353344      0.137322       0.00000       0.00000      0.353398    
  0.478610E-02   6.00639      0.693660      0.836185      0.580855      0.778528      0.112805      0.576564E-01   1.35938      0.447610      0.434561      0.343902      0.133244       0.00000       0.00000      0.343967    
  0.524785E-02   5.85685      0.686234      0.819500      0.566729      0.758171      0.119505      0.613288E-01   1.32490      0.437532      0.423584      0.334510      0.129197       0.00000       0.00000      0.334587    
  0.575415E-02   5.70786      0.679210      0.803079      0.552713      0.737903      0.126497      0.651765E-01   1.29062      0.427532      0.412644      0.325171      0.125182       0.00000       0.00000      0.325259    
  0.630929E-02   5.55966      0.672898      0.787115      0.538869      0.717762      0.134030      0.693537E-01   1.25663      0.417655      0.401751      0.315911      0.121214       0.00000       0.00000      0.316010    
  0.691799E-02   5.41176      0.666913      0.771357      0.525094      0.697669      0.141819      0.736879E-01   1.22276      0.407830      0.390875      0.306684      0.117265       0.00000       0.00000      0.306794    
  0.758542E-02   5.26436      0.661502      0.755957      0.511440      0.677655      0.150062      0.783024E-01   1.18909      0.398092      0.380023      0.297511      0.113348       0.00000       0.00000      0.297632    
  0.831724E-02   5.11729      0.656668      0.740912      0.497888      0.657700      0.158781      0.832129E-01   1.15559      0.388429      0.369185      0.288383      0.109458       0.00000       0.00000      0.288515    
  0.911966E-02   4.97035      0.652160      0.726064      0.484388      0.637770      0.167772      0.882945E-01   1.12216      0.378806      0.358350      0.279277      0.105582       0.00000       0.00000      0.279420    
  0.999950E-02   4.82315      0.648326      0.711601      0.470959      0.617843      0.177367      0.937578E-01   1.08880      0.369240      0.347496      0.270194      0.101719       0.00000       0.00000      0.270347    
  0.109642E-01   4.67627      0.644859      0.697373      0.457598      0.597961      0.187261      0.994125E-01   1.05556      0.359720      0.336653      0.261145      0.978780E-01   0.00000       0.00000      0.261308    
  0.120220E-01   4.52972      0.642055      0.683562      0.444339      0.578134      0.197716      0.105427       1.02247      0.350270      0.325818      0.252144      0.940695E-01   0.00000       0.00000      0.252316    
  0.131819E-01   4.38310      0.639812      0.670092      0.431142      0.558325      0.208670      0.111767      0.989467      0.340861      0.314972      0.243172      0.902809E-01   0.00000       0.00000      0.243353    
  0.144536E-01   4.23633      0.638124      0.656965      0.417998      0.538530      0.220125      0.118435      0.956529      0.331486      0.304115      0.234226      0.865126E-01   0.00000       0.00000      0.234415    
  0.158481E-01   4.08939      0.636950      0.644161      0.404901      0.518748      0.232049      0.125412      0.923649      0.322137      0.293246      0.225306      0.827643E-01   0.00000       0.00000      0.225502    
  0.173770E-01   3.94222      0.636288      0.631683      0.391845      0.498981      0.244443      0.132702      0.890826      0.312808      0.282366      0.216412      0.790375E-01   0.00000       0.00000      0.216615    
  0.190535E-01   3.79480      0.636181      0.619571      0.378832      0.479235      0.257350      0.140337      0.858066      0.303494      0.271476      0.207549      0.753371E-01   0.00000       0.00000      0.207758    
  0.208917E-01   3.64714      0.636609      0.607822      0.365855      0.459517      0.270753      0.148305      0.825372      0.294189      0.260581      0.198722      0.716661E-01   0.00000       0.00000      0.198936    
  0.229073E-01   3.49927      0.637524      0.596418      0.352912      0.439837      0.284611      0.156581      0.792749      0.284886      0.249687      0.189932      0.680265E-01   0.00000       0.00000      0.190150    
  0.251174E-01   3.35127      0.638913      0.585363      0.340001      0.420208      0.298912      0.165155      0.760208      0.275578      0.238800      0.181186      0.644227E-01   0.00000       0.00000      0.181407    
