   30000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   97.4518       7.81259       11.2090       7.79276       11.1990      0.198302E-01  0.100176E-01   18.9917       4.17867       4.17722       4.03341       3.61409       2.98850       0.00000       4.03323    
  0.109648E-03   93.6559       7.54453       10.8206       7.52360       10.8100      0.209258E-01  0.105782E-01   18.3336       4.03995       4.03839       3.89625       3.48366       2.87554       0.00000       3.89607    
  0.120226E-03   90.0510       7.28880       10.4500       7.26669       10.4388      0.221176E-01  0.111894E-01   17.7055       3.90740       3.90573       3.76524       3.35929       2.76804       0.00000       3.76506    
  0.131825E-03   86.5221       7.03800       10.0866       7.01465       10.0747      0.233527E-01  0.118233E-01   17.0894       3.77731       3.77553       3.63667       3.23734       2.66271       0.00000       3.63649    
  0.144543E-03   83.1018       6.79426       9.73327       6.76961       9.72078      0.246497E-01  0.124899E-01   16.4904       3.65075       3.64885       3.51161       3.11886       2.56050       0.00000       3.51143    
  0.158489E-03   79.8255       6.55990       9.39351       6.53386       9.38031      0.260395E-01  0.132055E-01   15.9142       3.52888       3.52684       3.39122       3.00498       2.46242       0.00000       3.39104    
  0.173779E-03   76.6189       6.33009       9.06030       6.30261       9.04636      0.274772E-01  0.139465E-01   15.3490       3.40928       3.40711       3.27308       2.89333       2.36634       0.00000       3.27291    
  0.190545E-03   73.5447       6.10896       8.73958       6.07994       8.72484      0.290116E-01  0.147388E-01   14.8048       3.29401       3.29169       3.15925       2.78593       2.27407       0.00000       3.15908    
  0.208928E-03   70.5711       5.89444       8.42837       5.86381       8.41280      0.306287E-01  0.155751E-01   14.2766       3.18205       3.17957       3.04871       2.68176       2.18469       0.00000       3.04854    
  0.229085E-03   67.6625       5.68422       8.12333       5.65192       8.10689      0.323000E-01  0.164403E-01   13.7588       3.07222       3.06958       2.94029       2.57970       2.09719       0.00000       2.94012    
  0.251186E-03   64.9054       5.48401       7.83265       5.44990       7.81527      0.341122E-01  0.173808E-01   13.2652       2.96739       2.96456       2.83682       2.48251       2.01405       0.00000       2.83666    
  0.275420E-03   62.2115       5.28802       7.54800       5.25202       7.52965      0.359910E-01  0.183569E-01   12.7817       2.86465       2.86163       2.73544       2.38738       1.93274       0.00000       2.73528    
  0.301992E-03   59.6026       5.09767       7.27146       5.05971       7.25208      0.379593E-01  0.193811E-01   12.3118       2.76472       2.76150       2.63685       2.29500       1.85388       0.00000       2.63669    
  0.331127E-03   57.1113       4.91520       7.00616       4.87513       6.98568      0.400672E-01  0.204804E-01   11.8608       2.66869       2.66526       2.54214       2.20643       1.77843       0.00000       2.54199    
  0.363073E-03   54.6757       4.73645       6.74619       4.69421       6.72458      0.422460E-01  0.216181E-01   11.4188       2.57453       2.57086       2.44927       2.11968       1.70459       0.00000       2.44912    
  0.398101E-03   52.3440       4.56470       6.49621       4.52014       6.47338      0.445642E-01  0.228310E-01   10.9935       2.48382       2.47992       2.35984       2.03632       1.63376       0.00000       2.35970    
  0.436509E-03   50.0945       4.39852       6.25415       4.35151       6.23004      0.470067E-01  0.241114E-01   10.5816       2.39587       2.39171       2.27314       1.95564       1.56532       0.00000       2.27301    
  0.478622E-03   47.8970       4.23585       6.01710       4.18632       5.99166      0.495287E-01  0.254349E-01   10.1780       2.30966       2.30523       2.18817       1.87666       1.49839       0.00000       2.18804    
  0.524798E-03   45.8181       4.08126       5.79154       4.02901       5.76467      0.522529E-01  0.268687E-01   9.79368       2.22744       2.22272       2.10715       1.80157       1.43491       0.00000       2.10704    
  0.575429E-03   43.7914       3.93025       5.57103       3.87517       5.54268      0.550770E-01  0.283571E-01   9.41785       2.14698       2.14195       2.02788       1.72819       1.37295       0.00000       2.02777    
  0.630945E-03   41.8304       3.78374       5.35692       3.72571       5.32701      0.580273E-01  0.299145E-01   9.05272       2.06874       2.06339       1.95081       1.65697       1.31291       0.00000       1.95071    
  0.691816E-03   39.9644       3.64379       5.15208       3.58260       5.12050      0.611826E-01  0.315846E-01   8.70310       1.99372       1.98802       1.87693       1.58888       1.25564       0.00000       1.87684    
  0.758561E-03   38.1424       3.50688       4.95155       3.44244       4.91824      0.644400E-01  0.333110E-01   8.36068       1.92019       1.91413       1.80453       1.52225       1.19966       0.00000       1.80445    
  0.831745E-03   36.4011       3.37558       4.75891       3.30769       4.72377      0.678928E-01  0.351452E-01   8.03145       1.84941       1.84295       1.73485       1.45828       1.14604       0.00000       1.73477    
  0.911989E-03   34.7262       3.24893       4.57282       3.17741       4.53574      0.715267E-01  0.370798E-01   7.71315       1.78089       1.77403       1.66741       1.39652       1.09437       0.00000       1.66735    
  0.999975E-03   33.0923       3.12515       4.39076       3.04988       4.35168      0.752736E-01  0.390771E-01   7.40156       1.71377       1.70648       1.60135       1.33611       1.04389       0.00000       1.60130    
  0.109645E-02   31.5503       3.00786       4.21779       2.92856       4.17656      0.793012E-01  0.412306E-01   7.10512       1.64980       1.64205       1.53842       1.27876      0.996124       0.00000       1.53838    
  0.120223E-02   30.0507       2.89358       4.04903       2.81011       4.00556      0.834733E-01  0.434650E-01   6.81567       1.58729       1.57906       1.47692       1.22282      0.949601       0.00000       1.47689    
  0.131822E-02   28.6014       2.78288       3.88526       2.69506       3.83946      0.878169E-01  0.457954E-01   6.53452       1.52651       1.51778       1.41713       1.16855      0.904558       0.00000       1.41712    
  0.144540E-02   27.2279       2.67761       3.72905       2.58516       3.68076      0.924495E-01  0.482882E-01   6.26592       1.46834       1.45908       1.35993       1.11681      0.861753       0.00000       1.35993    
  0.158485E-02   25.8888       2.57482       3.57629       2.47760       3.52543      0.972228E-01  0.508602E-01   6.00302       1.41137       1.40154       1.30391       1.06623      0.819964       0.00000       1.30392    
  0.173775E-02   24.6114       2.47650       3.42971       2.37424       3.37613      0.102258      0.535804E-01   5.75037       1.35653       1.34611       1.24999       1.01771      0.780001       0.00000       1.25002    
