   30000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   97.2801       7.83041       11.2377       7.81199       11.2290      0.184264E-01  0.876802E-02   19.0409       4.18972       4.18830       4.04398       3.62227       2.99686       0.00000       4.04379    
  0.109648E-03   93.4897       7.56162       10.8483       7.54215       10.8390      0.194680E-01  0.927402E-02   18.3812       4.05069       4.04917       3.90650       3.49146       2.88355       0.00000       3.90631    
  0.120226E-03   89.8902       7.30520       10.4768       7.28460       10.4670      0.206036E-01  0.982752E-02   17.7516       3.91785       3.91623       3.77518       3.36675       2.77574       0.00000       3.77499    
  0.131825E-03   86.3664       7.05373       10.1124       7.03194       10.1020      0.217815E-01  0.104025E-01   17.1339       3.78747       3.78574       3.64632       3.24447       2.67010       0.00000       3.64613    
  0.144543E-03   82.9513       6.80932       9.75817       6.78630       9.74716      0.230201E-01  0.110084E-01   16.5335       3.66064       3.65878       3.52098       3.12566       2.56759       0.00000       3.52079    
  0.158489E-03   79.6800       6.57433       9.41752       6.54998       9.40586      0.243498E-01  0.116607E-01   15.9558       3.53850       3.53652       3.40031       3.01148       2.46922       0.00000       3.40013    
  0.173779E-03   76.4782       6.34390       9.08345       6.31817       9.07111      0.257267E-01  0.123372E-01   15.3893       3.41865       3.41653       3.28191       2.89953       2.37286       0.00000       3.28173    
  0.190545E-03   73.4088       6.12218       8.76190       6.09498       8.74884      0.271987E-01  0.130626E-01   14.8438       3.30313       3.30087       3.16783       2.79185       2.28032       0.00000       3.16765    
  0.208928E-03   70.4398       5.90709       8.44988       5.87834       8.43605      0.287524E-01  0.138302E-01   14.3144       3.19093       3.18851       3.05704       2.68741       2.19068       0.00000       3.05686    
  0.229085E-03   67.5359       5.69630       8.14404       5.66594       8.12942      0.303596E-01  0.146253E-01   13.7954       3.08087       3.07829       2.94838       2.58508       2.10293       0.00000       2.94820    
  0.251186E-03   64.7832       5.49556       7.85261       5.46346       7.83712      0.321064E-01  0.154930E-01   13.3006       2.97581       2.97305       2.84469       2.48765       2.01956       0.00000       2.84451    
  0.275420E-03   62.0937       5.29904       7.56723       5.26513       7.55083      0.339192E-01  0.163951E-01   12.8160       2.87284       2.86990       2.74308       2.39228       1.93802       0.00000       2.74291    
  0.301992E-03   59.4891       5.10820       7.28996       5.07238       7.27262      0.358208E-01  0.173435E-01   12.3450       2.77270       2.76956       2.64428       2.29968       1.85895       0.00000       2.64411    
  0.331127E-03   57.0019       4.92524       7.02398       4.88738       7.00561      0.378614E-01  0.183650E-01   11.8930       2.67647       2.67312       2.54937       2.21090       1.78329       0.00000       2.54920    
  0.363073E-03   54.5704       4.74602       6.76334       4.70605       6.74391      0.399728E-01  0.194238E-01   11.4500       2.58210       2.57853       2.45630       2.12395       1.70925       0.00000       2.45614    
  0.398101E-03   52.2426       4.57382       6.51270       4.53160       6.49215      0.422233E-01  0.205561E-01   11.0237       2.49120       2.48739       2.36667       2.04039       1.63823       0.00000       2.36652    
  0.436509E-03   49.9970       4.40720       6.27001       4.36260       6.24826      0.445983E-01  0.217546E-01   10.6109       2.40307       2.39900       2.27979       1.95953       1.56961       0.00000       2.27965    
  0.478622E-03   47.8033       4.24410       6.03234       4.19705       6.00935      0.470528E-01  0.229954E-01   10.2064       2.31667       2.31234       2.19464       1.88038       1.50250       0.00000       2.19450    
  0.524798E-03   45.7281       4.08911       5.80619       4.03940       5.78184      0.497104E-01  0.243448E-01   9.82124       2.23427       2.22966       2.11346       1.80513       1.43885       0.00000       2.11333    
  0.575429E-03   43.7050       3.93770       5.58510       3.88524       5.55936      0.524686E-01  0.257484E-01   9.44459       2.15364       2.14872       2.03402       1.73160       1.37674       0.00000       2.03390    
  0.630945E-03   41.7475       3.79082       5.37043       3.73546       5.34321      0.553539E-01  0.272204E-01   9.07867       2.07522       2.06999       1.95679       1.66024       1.31654       0.00000       1.95667    
  0.691816E-03   39.8850       3.65050       5.16504       3.59205       5.13624      0.584463E-01  0.288046E-01   8.72829       2.00003       1.99446       1.88275       1.59202       1.25913       0.00000       1.88265    
  0.758561E-03   38.0664       3.51325       4.96397       3.45160       4.93353      0.616421E-01  0.304451E-01   8.38513       1.92634       1.92042       1.81020       1.52527       1.20301       0.00000       1.81010    
  0.831745E-03   36.3283       3.38160       4.77082       3.31657       4.73862      0.650359E-01  0.321936E-01   8.05519       1.85539       1.84909       1.74036       1.46118       1.14925       0.00000       1.74028    
  0.911989E-03   34.6566       3.25463       4.58422       3.18602       4.55018      0.686137E-01  0.340432E-01   7.73620       1.78671       1.78001       1.67278       1.39931       1.09745       0.00000       1.67271    
  0.999975E-03   33.0258       3.13054       4.40167       3.05823       4.36571      0.723064E-01  0.359560E-01   7.42394       1.71943       1.71232       1.60659       1.33880       1.04686       0.00000       1.60653    
  0.109645E-02   31.4869       3.01295       4.22822       2.93667       4.19020      0.762853E-01  0.380270E-01   7.12686       1.65531       1.64775       1.54352       1.28136      0.998976       0.00000       1.54347    
  0.120223E-02   29.9903       2.89839       4.05900       2.81797       4.01881      0.804121E-01  0.401804E-01   6.83679       1.59264       1.58462       1.48189       1.22533      0.952345       0.00000       1.48185    
  0.131822E-02   28.5439       2.78740       3.89477       2.70269       3.85234      0.847144E-01  0.424316E-01   6.55503       1.53171       1.52319       1.42197       1.17098      0.907198       0.00000       1.42195    
  0.144540E-02   27.1732       2.68188       3.73812       2.59256       3.69327      0.893133E-01  0.448491E-01   6.28584       1.47339       1.46434       1.36464       1.11918      0.864295       0.00000       1.36464    
  0.158485E-02   25.8368       2.57884       3.58493       2.48478       3.53758      0.940569E-01  0.473483E-01   6.02236       1.41625       1.40667       1.30849       1.06853      0.822412       0.00000       1.30850    
  0.173775E-02   24.5620       2.48028       3.43793       2.38121       3.38793      0.990705E-01  0.500000E-01   5.76914       1.36126       1.35110       1.25445       1.01995      0.782360       0.00000       1.25447    
  0.190540E-02   23.3402       2.38561       3.29630       2.28127       3.24350      0.104343      0.527993E-01   5.52477       1.30811       1.29734       1.20223      0.973162      0.743887       0.00000       1.20227    
  0.208923E-02   22.1502       2.29328       3.15788       2.18351       3.10219      0.109774      0.556889E-01   5.28570       1.25606       1.24467       1.15111      0.927446      0.706361       0.00000       1.15116    
  0.229079E-02   21.0305       2.20616       3.02662       2.09057       2.96782      0.115587      0.587978E-01   5.05839       1.20646       1.19440       1.10241      0.884107      0.670934       0.00000       1.10248    
  0.251180E-02   19.9446       2.12158       2.89882       1.99997       2.83679      0.121605      0.620250E-01   4.83676       1.15805       1.14530       1.05488      0.841918      0.636523       0.00000       1.05497    
  0.275413E-02   18.8965       2.03983       2.77489       1.91198       2.70950      0.127851      0.653841E-01   4.62148       1.11097       1.09749       1.00867      0.801012      0.603245       0.00000       1.00877    
  0.301984E-02   17.9080       1.96260       2.65709       1.82810       2.58812      0.134494      0.689748E-01   4.41622       1.06597       1.05173      0.964513      0.762134      0.571758       0.00000      0.964630    
