   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   1.34087      0.490718      0.810334      0.485111      0.807921      0.560653E-02  0.241328E-02   1.29303      0.485111      0.484752      0.323168       0.00000       0.00000       0.00000      0.323168    
  0.109648E-03   1.36087      0.485699      0.801466      0.479717      0.798882      0.598112E-02  0.258419E-02   1.27860      0.479717      0.479329      0.319553       0.00000       0.00000       0.00000      0.319553    
  0.120226E-03   1.38132      0.480812      0.792764      0.474416      0.789989      0.639690E-02  0.277507E-02   1.26440      0.474416      0.473994      0.315996       0.00000       0.00000       0.00000      0.315996    
  0.131825E-03   1.40195      0.475983      0.784131      0.469151      0.781156      0.683164E-02  0.297521E-02   1.25031      0.469151      0.468694      0.312462       0.00000       0.00000       0.00000      0.312462    
  0.144543E-03   1.42285      0.471234      0.775597      0.463940      0.772408      0.729354E-02  0.318860E-02   1.23635      0.463940      0.463445      0.308963       0.00000       0.00000       0.00000      0.308963    
  0.158489E-03   1.44413      0.466599      0.767196      0.458802      0.763773      0.779714E-02  0.342248E-02   1.22258      0.458802      0.458264      0.305509       0.00000       0.00000       0.00000      0.305509    
  0.173779E-03   1.46559      0.462022      0.758861      0.453699      0.755194      0.832262E-02  0.366714E-02   1.20889      0.453699      0.453117      0.302078       0.00000       0.00000       0.00000      0.302078    
  0.190545E-03   1.48741      0.457557      0.750655      0.448664      0.746721      0.889261E-02  0.393381E-02   1.19539      0.448664      0.448033      0.298688       0.00000       0.00000       0.00000      0.298688    
  0.208928E-03   1.50952      0.453184      0.742549      0.443683      0.738329      0.950178E-02  0.421997E-02   1.18201      0.443683      0.442997      0.295332       0.00000       0.00000       0.00000      0.295332    
  0.229085E-03   1.53182      0.448872      0.734508      0.438735      0.729989      0.101366E-01  0.451888E-02   1.16872      0.438735      0.437994      0.291996       0.00000       0.00000       0.00000      0.291996    
  0.251186E-03   1.55457      0.444709      0.726625      0.433869      0.721773      0.108398E-01  0.485207E-02   1.15564      0.433869      0.433064      0.288709       0.00000       0.00000       0.00000      0.288709    
  0.275420E-03   1.57751      0.440614      0.718810      0.429037      0.713608      0.115763E-01  0.520200E-02   1.14265      0.429037      0.428165      0.285443       0.00000       0.00000       0.00000      0.285443    
  0.301992E-03   1.60072      0.436610      0.711086      0.424253      0.705512      0.123573E-01  0.557442E-02   1.12976      0.424253      0.423307      0.282205       0.00000       0.00000       0.00000      0.282205    
  0.331127E-03   1.62430      0.432743      0.703495      0.419533      0.697512      0.132100E-01  0.598320E-02   1.11705      0.419533      0.418507      0.279005       0.00000       0.00000       0.00000      0.279005    
  0.363073E-03   1.64806      0.428945      0.695968      0.414845      0.689557      0.140998E-01  0.641083E-02   1.10440      0.414845      0.413734      0.275823       0.00000       0.00000       0.00000      0.275823    
  0.398101E-03   1.67216      0.425280      0.688563      0.410217      0.681687      0.150631E-01  0.687602E-02   1.09190      0.410217      0.409012      0.272675       0.00000       0.00000       0.00000      0.272675    
  0.436509E-03   1.69653      0.421730      0.681258      0.405636      0.673882      0.160939E-01  0.737596E-02   1.07952      0.405636      0.404329      0.269553       0.00000       0.00000       0.00000      0.269553    
