   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.3106       1.15991       1.62794       1.15166       1.62385      0.825552E-02  0.409187E-02   2.77551      0.891590      0.891046      0.732894      0.260069       0.00000       0.00000      0.732802    
  0.109648E-03   10.1951       1.14006       1.60064       1.13129       1.59629      0.877286E-02  0.435093E-02   2.72758      0.876950      0.876362      0.720021      0.254340       0.00000       0.00000      0.719927    
  0.120226E-03   10.0792       1.12076       1.57394       1.11142       1.56930      0.934342E-02  0.463722E-02   2.68072      0.862615      0.861979      0.707419      0.248807       0.00000       0.00000      0.707324    
  0.131825E-03   9.96304       1.10170       1.54749       1.09176       1.54255      0.993833E-02  0.493599E-02   2.63431      0.848405      0.847718      0.694928      0.243352       0.00000       0.00000      0.694832    
  0.144543E-03   9.84667       1.08295       1.52138       1.07238       1.51613      0.105681E-01  0.525264E-02   2.58851      0.834374      0.833632      0.682595      0.238011       0.00000       0.00000      0.682498    
  0.158489E-03   9.73004       1.06466       1.49576       1.05341       1.49016      0.112511E-01  0.559665E-02   2.54357      0.820585      0.819783      0.670478      0.232823       0.00000       0.00000      0.670380    
  0.173779E-03   9.61329       1.04659       1.47037       1.03463       1.46442      0.119618E-01  0.595500E-02   2.49904      0.806915      0.806050      0.658466      0.227710       0.00000       0.00000      0.658367    
  0.190545E-03   9.49633       1.02894       1.44544       1.01622       1.43910      0.127290E-01  0.634246E-02   2.45531      0.793475      0.792540      0.646656      0.222740       0.00000       0.00000      0.646557    
  0.208928E-03   9.37925       1.01164       1.42086      0.998095       1.41411      0.135454E-01  0.675545E-02   2.41220      0.780213      0.779203      0.635004      0.217882       0.00000       0.00000      0.634905    
  0.229085E-03   9.26210      0.994556       1.39652      0.980162       1.38933      0.143941E-01  0.718514E-02   2.36949      0.767067      0.765978      0.623454      0.213095       0.00000       0.00000      0.623355    
  0.251186E-03   9.14482      0.978002       1.37272      0.962674       1.36507      0.153283E-01  0.765929E-02   2.32774      0.754197      0.753019      0.612147      0.208477       0.00000       0.00000      0.612047    
  0.275420E-03   9.02752      0.961679       1.34917      0.945375       1.34102      0.163038E-01  0.815495E-02   2.28639      0.741444      0.740172      0.600942      0.203931       0.00000       0.00000      0.600843    
  0.301992E-03   8.91018      0.945666       1.32594      0.928332       1.31726      0.173346E-01  0.867950E-02   2.24559      0.728850      0.727478      0.589877      0.199482       0.00000       0.00000      0.589778    
  0.331127E-03   8.79284      0.930101       1.30316      0.911648       1.29391      0.184538E-01  0.925029E-02   2.20556      0.716480      0.714998      0.579008      0.195167       0.00000       0.00000      0.578910    
  0.363073E-03   8.67551      0.914754       1.28060      0.895135       1.27076      0.196183E-01  0.984492E-02   2.16589      0.704218      0.702620      0.568233      0.190917       0.00000       0.00000      0.568135    
  0.398101E-03   8.55823      0.899819       1.25846      0.878946       1.24797      0.208729E-01  0.104869E-01   2.12692      0.692160      0.690435      0.557634      0.186787       0.00000       0.00000      0.557537    
  0.436509E-03   8.44102      0.885227       1.23666      0.863017       1.22549      0.222096E-01  0.111721E-01   2.08850      0.680265      0.678403      0.547177      0.182752       0.00000       0.00000      0.547082    
  0.478622E-03   8.32387      0.870852       1.21507      0.847253       1.20319      0.235989E-01  0.118851E-01   2.05044      0.668475      0.666469      0.536811      0.178778       0.00000       0.00000      0.536717    
  0.524798E-03   8.20687      0.856994       1.19399      0.831869       1.18132      0.251249E-01  0.126706E-01   2.01319      0.656927      0.654760      0.526652      0.174942       0.00000       0.00000      0.526561    
  0.575429E-03   8.08997      0.843374       1.17314      0.816654       1.15965      0.267200E-01  0.134928E-01   1.97630      0.645487      0.643151      0.516587      0.171167       0.00000       0.00000      0.516498    
  0.630945E-03   7.97319      0.830055       1.15258      0.801652       1.13822      0.284025E-01  0.143615E-01   1.93987      0.634185      0.631668      0.506638      0.167468       0.00000       0.00000      0.506551    
  0.691816E-03   7.85663      0.817193       1.13245      0.786963       1.11714      0.302304E-01  0.153079E-01   1.90411      0.623084      0.620368      0.496861      0.163879       0.00000       0.00000      0.496777    
