   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.4088       1.15804       1.62444       1.14932       1.62047      0.871466E-02  0.396881E-02   2.76979      0.890002      0.889459      0.731104      0.259319       0.00000       0.00000      0.731013    
  0.109648E-03   10.2909       1.13815       1.59700       1.12890       1.59278      0.925406E-02  0.422218E-02   2.72168      0.875272      0.874687      0.718185      0.253626       0.00000       0.00000      0.718093    
  0.120226E-03   10.1726       1.11883       1.57017       1.10898       1.56567      0.984818E-02  0.450242E-02   2.67464      0.860852      0.860218      0.705540      0.248127       0.00000       0.00000      0.705447    
  0.131825E-03   10.0541       1.09973       1.54358       1.08926       1.53879      0.104673E-01  0.479501E-02   2.62805      0.846559      0.845874      0.693007      0.242706       0.00000       0.00000      0.692913    
  0.144543E-03   9.93543       1.08097       1.51735       1.06984       1.51225      0.111222E-01  0.510527E-02   2.58209      0.832446      0.831707      0.680634      0.237397       0.00000       0.00000      0.680539    
  0.158489E-03   9.81655       1.06265       1.49161       1.05082       1.48616      0.118316E-01  0.544262E-02   2.53698      0.818580      0.817780      0.668478      0.232239       0.00000       0.00000      0.668383    
  0.173779E-03   9.69758       1.04456       1.46610       1.03199       1.46030      0.125695E-01  0.579416E-02   2.49229      0.804834      0.803971      0.656429      0.227155       0.00000       0.00000      0.656332    
  0.190545E-03   9.57846       1.02690       1.44105       1.01353       1.43487      0.133652E-01  0.617453E-02   2.44841      0.791320      0.790388      0.644584      0.222213       0.00000       0.00000      0.644487    
  0.208928E-03   9.45926       1.00958       1.41636      0.995367       1.40978      0.142112E-01  0.658023E-02   2.40515      0.777987      0.776980      0.632897      0.217380       0.00000       0.00000      0.632800    
  0.229085E-03   9.34000      0.992480       1.39190      0.977390       1.38490      0.150901E-01  0.700249E-02   2.36229      0.764771      0.763685      0.621314      0.212618       0.00000       0.00000      0.621217    
  0.251186E-03   9.22068      0.975914       1.36801      0.959858       1.36054      0.160564E-01  0.746890E-02   2.32040      0.751834      0.750660      0.609975      0.208024       0.00000       0.00000      0.609878    
  0.275420E-03   9.10135      0.959581       1.34435      0.942516       1.33639      0.170647E-01  0.795667E-02   2.27891      0.739017      0.737750      0.598741      0.203500       0.00000       0.00000      0.598644    
  0.301992E-03   8.98203      0.943560       1.32102      0.925431       1.31254      0.181294E-01  0.847315E-02   2.23797      0.726360      0.724993      0.587646      0.199071       0.00000       0.00000      0.587550    
  0.331127E-03   8.86274      0.927989       1.29814      0.908705       1.28911      0.192840E-01  0.903563E-02   2.19781      0.713930      0.712453      0.576750      0.194775       0.00000       0.00000      0.576654    
  0.363073E-03   8.74350      0.912636       1.27549      0.892151       1.26587      0.204848E-01  0.962185E-02   2.15802      0.701609      0.700017      0.565948      0.190542       0.00000       0.00000      0.565853    
  0.398101E-03   8.62434      0.897699       1.25326      0.875922       1.24301      0.217770E-01  0.102552E-01   2.11893      0.689494      0.687776      0.555324      0.186428       0.00000       0.00000      0.555230    
  0.436509E-03   8.50528      0.883105       1.23137      0.859953       1.22044      0.231525E-01  0.109317E-01   2.08039      0.677545      0.675691      0.544843      0.182408       0.00000       0.00000      0.544751    
  0.478622E-03   8.38629      0.868730       1.20970      0.844148       1.19807      0.245814E-01  0.116359E-01   2.04222      0.665701      0.663704      0.534454      0.178447       0.00000       0.00000      0.534363    
  0.524798E-03   8.26752      0.854874       1.18854      0.828726       1.17613      0.261487E-01  0.124123E-01   2.00486      0.654103      0.651946      0.524274      0.174622       0.00000       0.00000      0.524185    
  0.575429E-03   8.14885      0.841258       1.16762      0.813472       1.15439      0.277860E-01  0.132255E-01   1.96786      0.642615      0.640289      0.514188      0.170857       0.00000       0.00000      0.514101    
  0.630945E-03   8.03033      0.827945       1.14698      0.798433       1.13290      0.295116E-01  0.140852E-01   1.93133      0.631265      0.628760      0.504220      0.167168       0.00000       0.00000      0.504135    
  0.691816E-03   7.91207      0.815090       1.12678      0.783706       1.11176      0.313841E-01  0.150225E-01   1.89546      0.620120      0.617416      0.494424      0.163586       0.00000       0.00000      0.494343    
  0.758561E-03   7.79393      0.802455       1.10679      0.769124       1.09079      0.333309E-01  0.159993E-01   1.85991      0.609070      0.606159      0.484709      0.160054       0.00000       0.00000      0.484630    
  0.831745E-03   7.67605      0.790231       1.08718      0.754810       1.07012      0.354211E-01  0.170525E-01   1.82493      0.598197      0.595059      0.475141      0.156612       0.00000       0.00000      0.475066    
  0.911989E-03   7.55840      0.778364       1.06789      0.740716       1.04971      0.376475E-01  0.181789E-01   1.79043      0.587472      0.584089      0.465695      0.153244       0.00000       0.00000      0.465624    
  0.999975E-03   7.44089      0.766719       1.04881      0.726759       1.02946      0.399594E-01  0.193511E-01   1.75622      0.576838      0.573199      0.456325      0.149921       0.00000       0.00000      0.456258    
  0.109645E-02   7.32375      0.755597       1.03019      0.713109       1.00955      0.424881E-01  0.206406E-01   1.72266      0.566412      0.562487      0.447124      0.146697       0.00000       0.00000      0.447061    
  0.120223E-02   7.20678      0.744730       1.01179      0.699599      0.989800      0.451316E-01  0.219926E-01   1.68940      0.556082      0.551857      0.438001      0.143517       0.00000       0.00000      0.437943    
  0.131822E-02   7.09002      0.734167      0.993658      0.686256      0.970239      0.479113E-01  0.234189E-01   1.65650      0.545867      0.541322      0.428970      0.140389       0.00000       0.00000      0.428917    
  0.144540E-02   6.97360      0.724090      0.975934      0.673163      0.950959      0.509273E-01  0.249748E-01   1.62412      0.535826      0.530930      0.420077      0.137337       0.00000       0.00000      0.420029    
  0.158485E-02   6.85732      0.714244      0.958400      0.660183      0.931805      0.540606E-01  0.265955E-01   1.59199      0.525866      0.520601      0.411246      0.134318       0.00000       0.00000      0.411204    
  0.173775E-02   6.74132      0.704819      0.941212      0.647404      0.912873      0.574149E-01  0.283385E-01   1.56028      0.516048      0.510384      0.402525      0.131356       0.00000       0.00000      0.402490    
  0.190540E-02   6.62554      0.695783      0.924331      0.634795      0.894128      0.609873E-01  0.302033E-01   1.52892      0.506353      0.500259      0.393898      0.128442       0.00000       0.00000      0.393869    
  0.208923E-02   6.50989      0.686982      0.907635      0.622288      0.875492      0.646936E-01  0.321429E-01   1.49778      0.496733      0.490189      0.385326      0.125555       0.00000       0.00000      0.385303    
  0.229079E-02   6.39452      0.678732      0.891362      0.610000      0.857093      0.687316E-01  0.342692E-01   1.46709      0.487275      0.480235      0.376873      0.122725       0.00000       0.00000      0.376858    
  0.251180E-02   6.27925      0.670768      0.875299      0.597815      0.838800      0.729529E-01  0.364996E-01   1.43661      0.477896      0.470332      0.368476      0.119919       0.00000       0.00000      0.368468    
  0.275413E-02   6.16410      0.663122      0.859473      0.585744      0.820627      0.773786E-01  0.388460E-01   1.40637      0.468603      0.460487      0.360140      0.117140       0.00000       0.00000      0.360140    
  0.301984E-02   6.04908      0.656018      0.844031      0.573845      0.802627      0.821728E-01  0.414037E-01   1.37647      0.459446      0.450724      0.351896      0.114399       0.00000       0.00000      0.351904    
