   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.6480       1.40484       1.86522       1.39561       1.86131      0.923673E-02  0.390234E-02   3.25692       1.00939       1.00882      0.852596      0.386214       0.00000       0.00000      0.852492    
  0.109648E-03   13.4521       1.37876       1.83171       1.36896       1.82756      0.980398E-02  0.415339E-02   3.19652      0.991681      0.991063      0.836599      0.377279       0.00000       0.00000      0.836493    
  0.120226E-03   13.2571       1.35341       1.79897       1.34298       1.79454      0.104283E-01  0.443141E-02   3.13753      0.974358      0.973690      0.820961      0.368627       0.00000       0.00000      0.820853    
  0.131825E-03   13.0625       1.32836       1.76656       1.31728       1.76183      0.110786E-01  0.472184E-02   3.07912      0.957195      0.956474      0.805468      0.360089       0.00000       0.00000      0.805360    
  0.144543E-03   12.8686       1.30374       1.73459       1.29198       1.72956      0.117661E-01  0.503003E-02   3.02153      0.940261      0.939482      0.790184      0.351715       0.00000       0.00000      0.790075    
  0.158489E-03   12.6755       1.27971       1.70323       1.26720       1.69787      0.125104E-01  0.536548E-02   2.96507      0.923637      0.922795      0.775185      0.343563       0.00000       0.00000      0.775074    
  0.173779E-03   12.4829       1.25597       1.67218       1.24268       1.66647      0.132842E-01  0.571521E-02   2.90915      0.907165      0.906257      0.760324      0.335520       0.00000       0.00000      0.760213    
  0.190545E-03   12.2912       1.23279       1.64172       1.21867       1.63562      0.141180E-01  0.609402E-02   2.85429      0.890985      0.890005      0.745730      0.327685       0.00000       0.00000      0.745619    
  0.208928E-03   12.1003       1.21005       1.61171       1.19505       1.60521      0.150042E-01  0.649840E-02   2.80025      0.875034      0.873975      0.731344      0.320011       0.00000       0.00000      0.731233    
  0.229085E-03   11.9099       1.18760       1.58199       1.17167       1.57507      0.159244E-01  0.691949E-02   2.74674      0.859231      0.858089      0.717093      0.312442       0.00000       0.00000      0.716981    
  0.251186E-03   11.7208       1.16583       1.55298       1.14890       1.54560      0.169353E-01  0.738523E-02   2.69449      0.843779      0.842545      0.703162      0.305119       0.00000       0.00000      0.703050    
  0.275420E-03   11.5323       1.14437       1.52427       1.12638       1.51640      0.179896E-01  0.787260E-02   2.64278      0.828478      0.827146      0.689367      0.297902       0.00000       0.00000      0.689256    
