   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   36.4269       3.14014       4.15557       3.12686       4.14882      0.132751E-01  0.674888E-02   7.27569       1.86482       1.86389       1.71198       1.26205      0.573114       0.00000       1.71182    
  0.109648E-03   35.4785       3.06076       4.05189       3.04671       4.04475      0.140478E-01  0.714449E-02   7.09146       1.82036       1.81936       1.66924       1.22635      0.556303       0.00000       1.66909    
  0.120226E-03   34.5573       2.98404       3.95151       2.96915       3.94393      0.148934E-01  0.757810E-02   6.91308       1.77725       1.77618       1.62782       1.19190      0.540087       0.00000       1.62766    
  0.131825E-03   33.6471       2.90841       3.85245       2.89264       3.84442      0.157721E-01  0.802899E-02   6.73706       1.73469       1.73353       1.58693       1.15794      0.524110       0.00000       1.58678    
  0.144543E-03   32.7529       2.83432       3.75530       2.81762       3.74680      0.166980E-01  0.850460E-02   6.56442       1.69291       1.69167       1.54681       1.12471      0.508476       0.00000       1.54665    
  0.158489E-03   31.8802       2.76232       3.66073       2.74463       3.65171      0.176953E-01  0.901771E-02   6.39634       1.65219       1.65086       1.50771       1.09243      0.493304       0.00000       1.50755    
  0.173779E-03   31.0180       2.69135       3.56741       2.67262       3.55786      0.187297E-01  0.955033E-02   6.23048       1.61199       1.61055       1.46911       1.06063      0.478356       0.00000       1.46896    
  0.190545E-03   30.1763       2.62235       3.47652       2.60251       3.46639      0.198392E-01  0.101224E-01   6.06890       1.57277       1.57123       1.43148       1.02973      0.463838       0.00000       1.43132    
  0.208928E-03   29.3503       2.55487       3.38748       2.53386       3.37675      0.210136E-01  0.107288E-01   5.91061       1.53433       1.53267       1.39459      0.999531      0.449652       0.00000       1.39443    
  0.229085E-03   28.5347       2.48839       3.29966       2.46616       3.28831      0.222304E-01  0.113576E-01   5.75446       1.49638       1.49460       1.35818      0.969781      0.435681       0.00000       1.35803    
  0.251186E-03   27.7435       2.42426       3.21471       2.40070       3.20266      0.235587E-01  0.120455E-01   5.60336       1.45960       1.45769       1.32292      0.941099      0.422216       0.00000       1.32276    
  0.275420E-03   26.9628       2.36113       3.13098       2.33619       3.11822      0.249402E-01  0.127616E-01   5.45441       1.42332       1.42127       1.28813      0.912869      0.408965       0.00000       1.28798    
  0.301992E-03   26.1963       2.29936       3.04889       2.27297       3.03537      0.263932E-01  0.135157E-01   5.30834       1.38772       1.38552       1.25400      0.885248      0.396003       0.00000       1.25385    
  0.331127E-03   25.4498       2.23950       2.96911       2.21154       2.95478      0.279589E-01  0.143300E-01   5.16632       1.35306       1.35070       1.22079      0.858483      0.383446       0.00000       1.22064    
  0.363073E-03   24.7129       2.18056       2.89044       2.15098       2.87527      0.295821E-01  0.151750E-01   5.02625       1.31886       1.31632       1.18801      0.832125      0.371082       0.00000       1.18787    
  0.398101E-03   23.9941       2.12336       2.81386       2.09204       2.79778      0.313191E-01  0.160809E-01   4.88982       1.28550       1.28278       1.15606      0.806535      0.359081       0.00000       1.15592    
  0.436509E-03   23.2902       2.06756       2.73896       2.03440       2.72192      0.331585E-01  0.170419E-01   4.75632       1.25284       1.24992       1.12477      0.781562      0.347372       0.00000       1.12463    
  0.478622E-03   22.5955       2.01265       2.66513       1.97758       2.64709      0.350635E-01  0.180381E-01   4.62467       1.22060       1.21748       1.09390      0.756978      0.335847       0.00000       1.09376    
  0.524798E-03   21.9228       1.95981       2.59377       1.92268       2.57465      0.371372E-01  0.191254E-01   4.49732       1.18938       1.18603       1.06400      0.733296      0.324749       0.00000       1.06387    
  0.575429E-03   21.2598       1.90792       2.52352       1.86862       2.50327      0.392952E-01  0.202583E-01   4.37189       1.15861       1.15501       1.03454      0.710016      0.313841       0.00000       1.03441    
  0.630945E-03   20.6093       1.85721       2.45468       1.81565       2.43323      0.415597E-01  0.214489E-01   4.24888       1.12840       1.12455       1.00562      0.687243      0.303174       0.00000       1.00550    
  0.691816E-03   19.9773       1.80825       2.38789       1.76425       2.36516      0.439994E-01  0.227347E-01   4.12941       1.09904       1.09491      0.977504      0.665211      0.292858       0.00000      0.977392    
  0.758561E-03   19.3539       1.76011       2.32207       1.71359       2.29801      0.465272E-01  0.240686E-01   4.01159       1.07006       1.06564      0.949765      0.643526      0.282707       0.00000      0.949659    
  0.831745E-03   18.7466       1.71351       2.25804       1.66428       2.23255      0.492241E-01  0.254948E-01   3.89683       1.04180       1.03707      0.922716      0.622479      0.272858       0.00000      0.922618    
  0.911989E-03   18.1529       1.66819       2.19551       1.61612       2.16850      0.520799E-01  0.270083E-01   3.78462       1.01415       1.00908      0.896246      0.601963      0.263264       0.00000      0.896155    
  0.999975E-03   17.5676       1.62368       2.13390       1.56865       2.10533      0.550352E-01  0.285762E-01   3.67398      0.986873      0.981454      0.870132      0.581775      0.253826       0.00000      0.870049    
  0.109645E-02   17.0016       1.58102       2.07442       1.52278       2.04414      0.582404E-01  0.302819E-01   3.56691      0.960445      0.954640      0.844828      0.562332      0.244744       0.00000      0.844755    
  0.120223E-02   16.4447       1.53922       2.01593       1.47765       1.98387      0.615763E-01  0.320599E-01   3.46152      0.934413      0.928205      0.819902      0.543235      0.235828       0.00000      0.819838    
  0.131822E-02   15.8986       1.49847       1.95862       1.43340       1.92470      0.650672E-01  0.339237E-01   3.35810      0.908853      0.902219      0.795425      0.524549      0.227110       0.00000      0.795370    
  0.144540E-02   15.3693       1.45933       1.90313       1.39050       1.86720      0.688236E-01  0.359351E-01   3.25770      0.884015      0.876917      0.771631      0.506489      0.218695       0.00000      0.771587    
  0.158485E-02   14.8477       1.42093       1.84848       1.34822       1.81046      0.727107E-01  0.380195E-01   3.15868      0.859507      0.851927      0.748150      0.488714      0.210418       0.00000      0.748117    
  0.173775E-02   14.3400       1.38389       1.79534       1.30705       1.75510      0.768428E-01  0.402407E-01   3.06215      0.835595      0.827497      0.725232      0.471453      0.202391       0.00000      0.725210    
  0.190540E-02   13.8447       1.34805       1.74352       1.26684       1.70093      0.812133E-01  0.425959E-01   2.96777      0.812202      0.803552      0.702803      0.454639      0.194583       0.00000      0.702792    
  0.208923E-02   13.3568       1.31294       1.69250       1.22721       1.64747      0.857298E-01  0.450332E-01   2.87468      0.789121      0.779897      0.680667      0.438092      0.186905       0.00000      0.680669    
  0.229079E-02   12.8857       1.27948       1.64328       1.18888       1.59561      0.906036E-01  0.476722E-01   2.78449      0.766738      0.756888      0.659186      0.422141      0.179522       0.00000      0.659200    
  0.251180E-02   12.4229       1.24685       1.59495       1.15117       1.54452      0.956718E-01  0.504216E-01   2.69570      0.744695      0.734191      0.638022      0.406479      0.172284       0.00000      0.638049    
  0.275413E-02   11.9693       1.21513       1.54760       1.11417       1.49430      0.100957      0.532940E-01   2.60847      0.723031      0.711842      0.617214      0.391141      0.165206       0.00000      0.617254    
  0.301984E-02   11.5306       1.18491       1.50184       1.07829       1.44545      0.106626      0.563860E-01   2.52374      0.701973      0.690041      0.596969      0.376315      0.158386       0.00000      0.597022    
  0.331118E-02   11.0986       1.15538       1.45679       1.04290       1.39721      0.112480      0.595839E-01   2.44011      0.681185      0.668485      0.576975      0.361719      0.151683       0.00000      0.577042    
  0.363064E-02   10.6785       1.12707       1.41302       1.00840       1.35005      0.118671      0.629752E-01   2.35845      0.660875      0.647357      0.557425      0.347525      0.145184       0.00000      0.557505    
  0.398091E-02   10.2694       1.09989       1.37042      0.974694       1.30385      0.125200      0.665618E-01   2.27855      0.640996      0.626613      0.538274      0.333697      0.138873       0.00000      0.538368    
  0.436498E-02   9.86661       1.07338       1.32849      0.941453       1.25823      0.131931      0.702652E-01   2.19968      0.621371      0.606092      0.519357      0.320082      0.132672       0.00000      0.519466    
  0.478610E-02   9.47805       1.04837       1.28809      0.909235       1.21385      0.139140      0.742467E-01   2.12308      0.602300      0.586058      0.500952      0.306936      0.126714       0.00000      0.501075    
  0.524785E-02   9.09681       1.02416       1.24848      0.877539       1.17010      0.146617      0.783850E-01   2.04764      0.583511      0.566269      0.482809      0.294028      0.120882       0.00000      0.482945    
  0.575415E-02   8.72325       1.00076       1.20970      0.846389       1.12701      0.154374      0.826879E-01   1.97340      0.565018      0.546738      0.464938      0.281372      0.115182       0.00000      0.465088    
  0.630929E-02   8.36260      0.978794       1.17231      0.816151       1.08502      0.162643      0.872918E-01   1.90117      0.547016      0.527629      0.447523      0.269134      0.109704       0.00000      0.447687    
  0.691799E-02   8.00764      0.957462       1.13555      0.786312       1.04352      0.171149      0.920361E-01   1.82983      0.529230      0.508705      0.430308      0.257082      0.104326       0.00000      0.430485    
  0.758542E-02   7.66257      0.937240       1.09987      0.757165       1.00285      0.180075      0.970293E-01   1.76001      0.511816      0.490099      0.413438      0.245349      0.991181E-01   0.00000      0.413628    
  0.831724E-02   7.32693      0.918101       1.06524      0.728674      0.962967      0.189428      0.102277       1.69164      0.494751      0.471792      0.396897      0.233922      0.940758E-01   0.00000      0.397100    
  0.911966E-02   6.99620      0.899548       1.03117      0.700526      0.923501      0.199022      0.107669       1.62403      0.477870      0.453639      0.380528      0.222656      0.891195E-01   0.00000      0.380743    
  0.999950E-02   6.67273      0.882025      0.998010      0.672902      0.884643      0.209123      0.113367       1.55754      0.461270      0.435708      0.364417      0.211632      0.842915E-01   0.00000      0.364643    
  0.109642E-01   6.35666      0.865272      0.965634      0.645779      0.846407      0.219493      0.119226       1.49219      0.444930      0.418012      0.348563      0.200848      0.795956E-01   0.00000      0.348800    
  0.120220E-01   6.05228      0.849802      0.934537      0.619453      0.809159      0.230350      0.125379       1.42861      0.429005      0.400686      0.333116      0.190447      0.751091E-01   0.00000      0.333364    
  0.131819E-01   5.75595      0.835301      0.904377      0.593685      0.772598      0.241616      0.131779       1.36628      0.413367      0.383615      0.317958      0.180318      0.707693E-01   0.00000      0.318214    
  0.144536E-01   5.46744      0.821741      0.875135      0.568460      0.736714      0.253282      0.138421       1.30517      0.398004      0.366795      0.303082      0.170455      0.665732E-01   0.00000      0.303347    
  0.158481E-01   5.18608      0.809042      0.846740      0.543731      0.701458      0.265311      0.145282       1.24519      0.382890      0.350207      0.288470      0.160841      0.625100E-01   0.00000      0.288742    
  0.173770E-01   4.91178      0.797189      0.819189      0.519495      0.666832      0.277694      0.152357       1.18633      0.368019      0.333853      0.274122      0.151476      0.585789E-01   0.00000      0.274400    
  0.190535E-01   4.64514      0.786242      0.792557      0.495793      0.632904      0.290449      0.159653       1.12870      0.353407      0.317760      0.260068      0.142386      0.547924E-01   0.00000      0.260351    
  0.208917E-01   4.38595      0.776157      0.766819      0.472610      0.599668      0.303546      0.167150       1.07228      0.339041      0.301929      0.246306      0.133569      0.511470E-01   0.00000      0.246593    
  0.229073E-01   4.13367      0.766851      0.741911      0.449909      0.567092      0.316942      0.174818       1.01700      0.324899      0.286348      0.232821      0.125010      0.476333E-01   0.00000      0.233111    
  0.251174E-01   3.88831      0.758299      0.717827      0.427689      0.535191      0.330610      0.182637      0.962880      0.310976      0.271027      0.219621      0.116713      0.442515E-01   0.00000      0.219912    
  0.275406E-01   3.65061      0.750542      0.694646      0.405998      0.504054      0.344544      0.190591      0.910052      0.297288      0.256004      0.206745      0.108710      0.410153E-01   0.00000      0.207035    
  0.301976E-01   3.42037      0.743510      0.672323      0.384817      0.473682      0.358693      0.198641      0.858499      0.283820      0.241282      0.194190      0.100997      0.379200E-01   0.00000      0.194480    
  0.331110E-01   3.19721      0.737118      0.650793      0.364115      0.444050      0.373002      0.206743      0.808166      0.270554      0.226857      0.181949      0.935617E-01  0.349572E-01   0.00000      0.182236    
  0.363055E-01   2.98122      0.731320      0.630039      0.343893      0.415184      0.387427      0.214854      0.759077      0.257483      0.212744      0.170031      0.864101E-01  0.321271E-01   0.00000      0.170314    
  0.398081E-01   2.77333      0.726119      0.610116      0.324200      0.387199      0.401919      0.222917      0.711399      0.244621      0.198993      0.158485      0.795791E-01  0.294443E-01   0.00000      0.158762    
  0.436487E-01   2.57331      0.721420      0.590951      0.305012      0.360084      0.416408      0.230867      0.665097      0.231953      0.185607      0.147306      0.730595E-01  0.269016E-01   0.00000      0.147576    
  0.478598E-01   2.38088      0.717127      0.572460      0.286298      0.333820      0.430829      0.238641      0.620118      0.219460      0.172582      0.136484      0.668384E-01  0.244909E-01   0.00000      0.136747    
  0.524772E-01   2.19615      0.713168      0.554594      0.268054      0.308429      0.445114      0.246165      0.576483      0.207135      0.159933      0.126031      0.609189E-01  0.222113E-01   0.00000      0.126284    
  0.575400E-01   2.02019      0.709484      0.537349      0.250330      0.284039      0.459155      0.253310      0.534369      0.194992      0.147722      0.115999      0.553380E-01  0.200763E-01   0.00000      0.116241    
  0.630913E-01   1.85260      0.705956      0.520603      0.233087      0.260617      0.472869      0.259987      0.493704      0.183010      0.135938      0.106372      0.500768E-01  0.180756E-01   0.00000      0.106603    
  0.691782E-01   1.69305      0.702473      0.504238      0.216296      0.238128      0.486177      0.266110      0.454424      0.171178      0.124573      0.971363E-01  0.451178E-01  0.162002E-01   0.00000      0.973550E-01
  0.758523E-01   1.54157      0.698929      0.488152      0.199949      0.216583      0.498979      0.271569      0.416532      0.159491      0.113635      0.882955E-01  0.404578E-01  0.144471E-01   0.00000      0.885010E-01
  0.831703E-01   1.39911      0.695166      0.472233      0.184092      0.196104      0.511074      0.276130      0.380196      0.147965      0.103185      0.798994E-01  0.361268E-01  0.128274E-01   0.00000      0.800911E-01
  0.911943E-01   1.26494      0.691044      0.456316      0.168685      0.176617      0.522360      0.279699      0.345302      0.136591      0.931956E-01  0.719171E-01  0.320940E-01  0.113273E-01   0.00000      0.720944E-01
  0.999925E-01   1.13745      0.686453      0.440231      0.153637      0.157970      0.532816      0.282260      0.311607      0.125334      0.836015E-01  0.642848E-01  0.283031E-01  0.992148E-02   0.00000      0.644474E-01
  0.109639       1.01809      0.681202      0.423874      0.139053      0.140316      0.542149      0.283558      0.279369      0.114256      0.744741E-01  0.570639E-01  0.247964E-01  0.863002E-02   0.00000      0.572117E-01
  0.120217      0.907306      0.674966      0.407013      0.124989      0.123751      0.549978      0.283262      0.248739      0.103398      0.658650E-01  0.502940E-01  0.215901E-01  0.745874E-02   0.00000      0.504269E-01
  0.131815      0.803522      0.667582      0.389502      0.111389      0.108130      0.556193      0.281373      0.219519      0.927582E-01  0.577112E-01  0.439147E-01  0.186312E-01  0.638552E-02   0.00000      0.440329E-01
  0.144533      0.706637      0.658689      0.371151      0.983083E-01  0.934950E-01  0.560381      0.277656      0.191803      0.823886E-01  0.500381E-01  0.379427E-01  0.159197E-01  0.541026E-02   0.00000      0.380466E-01
  0.158477      0.615965      0.648011      0.351862      0.857649E-01  0.798104E-01  0.562246      0.272051      0.165575      0.723299E-01  0.428328E-01  0.323626E-01  0.134350E-01  0.452486E-02   0.00000      0.324527E-01
  0.173766      0.531466      0.635028      0.331481      0.738455E-01  0.671418E-01  0.561182      0.264339      0.140987      0.626646E-01  0.361332E-01  0.272012E-01  0.111808E-01  0.373045E-02   0.00000      0.272781E-01
  0.190530      0.452621      0.619372      0.310001      0.625896E-01  0.554717E-01  0.556783      0.254530      0.118061      0.534478E-01  0.299360E-01  0.224506E-01  0.914172E-02  0.302034E-02   0.00000      0.225153E-01
  0.208912      0.379635      0.600318      0.287359      0.521165E-01  0.448966E-01  0.548202      0.242462      0.970132E-01  0.447897E-01  0.242959E-01  0.181503E-01  0.732683E-02  0.239698E-02   0.00000      0.182037E-01
  0.229067      0.312292      0.577425      0.263667      0.424723E-01  0.354106E-01  0.534953      0.228256      0.778828E-01  0.367476E-01  0.192157E-01  0.142971E-01  0.572471E-02  0.185447E-02   0.00000      0.143404E-01
  0.251167      0.251160      0.549789      0.239000      0.337923E-01  0.271262E-01  0.515997      0.211873      0.609186E-01  0.294447E-01  0.147599E-01  0.109367E-01  0.434761E-02  0.139545E-02   0.00000      0.109709E-01
  0.275399      0.196278      0.517034      0.213605      0.260999E-01  0.200187E-01  0.490934      0.193586      0.461186E-01  0.229171E-01  0.109214E-01  0.805792E-02  0.318280E-02  0.101307E-02   0.00000      0.808420E-02
  0.301969      0.148465      0.478305      0.187727      0.195109E-01  0.141736E-01  0.458795      0.173553      0.336845E-01  0.172726E-01  0.775137E-02  0.569475E-02  0.223828E-02  0.707891E-03   0.00000      0.571438E-02
  0.331102      0.107696      0.433655      0.161732      0.139886E-01  0.950058E-02  0.419666      0.152232      0.234892E-01  0.124962E-01  0.520712E-02  0.380911E-02  0.149238E-02  0.470233E-03   0.00000      0.382324E-02
  0.363046      0.746125E-01  0.382859      0.136049      0.958511E-02  0.600094E-02  0.373274      0.130049      0.155861E-01  0.864494E-02  0.329439E-02  0.240029E-02  0.940175E-03  0.296499E-03   0.00000      0.241005E-02
  0.398071      0.486591E-01  0.327011      0.111127      0.617949E-02  0.349040E-02  0.320832      0.107636      0.966989E-02  0.563203E-02  0.191784E-02  0.139220E-02  0.547465E-03  0.173975E-03   0.00000      0.139859E-02
  0.436476      0.294263E-01  0.267407      0.874783E-01  0.369931E-02  0.183433E-02  0.263707      0.856439E-01  0.553364E-02  0.341065E-02  0.100799E-02  0.729267E-03  0.288660E-03  0.931658E-04   0.00000      0.733175E-03
  0.478586      0.165054E-01  0.206667      0.657871E-01  0.203562E-02  0.861436E-03  0.204631      0.649257E-01  0.289706E-02  0.189797E-02  0.472133E-03  0.341149E-03  0.137653E-03  0.459342E-04   0.00000      0.343369E-03
  0.524759      0.839443E-02  0.148244      0.465949E-01  0.100049E-02  0.348080E-03  0.147243      0.462468E-01  0.134857E-02  0.943208E-03  0.189529E-03  0.137184E-03  0.572806E-04  0.202269E-04   0.00000      0.138324E-03
  0.575386      0.378858E-02  0.961159E-01  0.304567E-01  0.423537E-03  0.116052E-03  0.956924E-01  0.303407E-01  0.539590E-03  0.403438E-03  0.623291E-04  0.454499E-04  0.200992E-04  0.776145E-05   0.00000      0.459616E-04
  0.630897      0.146798E-02  0.540820E-01  0.178056E-01  0.145933E-03  0.301780E-04  0.539361E-01  0.177755E-01  0.176111E-03  0.140253E-03  0.157713E-04  0.117141E-04  0.568028E-05  0.250143E-05   0.00000      0.119052E-04
  0.691764      0.459980E-03  0.246810E-01  0.883685E-02  0.372167E-04  0.568395E-05  0.246438E-01  0.883117E-02  0.429007E-04  0.360052E-04  0.281786E-05  0.217687E-05  0.121157E-05  0.634617E-06   0.00000      0.223147E-05
  0.758504      0.100800E-03  0.800321E-02  0.336314E-02  0.578199E-05  0.681868E-06  0.799743E-02  0.336246E-02  0.646386E-05  0.561302E-05  0.308715E-06  0.255985E-06  0.168971E-06  0.107154E-06   0.00000      0.265999E-06
  0.831682      0.118435E-04  0.139954E-02  0.793722E-03  0.375667E-06  0.439043E-07  0.139917E-02  0.793679E-03  0.419571E-06  0.363259E-06  0.178019E-07  0.160438E-07  0.124085E-07  0.919701E-08   0.00000      0.169054E-07
  0.911920      0.298316E-06  0.537372E-04  0.581071E-04  0.292214E-08  0.589586E-09  0.537343E-04  0.581065E-04  0.351173E-08  0.273817E-08  0.218318E-09  0.211428E-09  0.183977E-09  0.147729E-09   0.00000      0.223539E-09
  0.999900      0.799403E-13  0.680812E-11  0.950543E-10  0.325246E-16  -.820792E-17  0.680809E-11  0.950543E-10  0.243167E-16  0.137226E-16  -.432054E-16  0.157579E-16  0.188020E-16  0.185386E-16   0.00000      0.164588E-16
