   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.4751       1.16001       1.62327       1.15175       1.61890      0.825533E-02  0.436520E-02   2.77066      0.887708      0.887197      0.731800      0.264046       0.00000       0.00000      0.731707    
  0.109648E-03   10.3550       1.14018       1.59616       1.13141       1.59152      0.877242E-02  0.463763E-02   2.72293      0.873206      0.872656      0.718960      0.258200       0.00000       0.00000      0.718866    
  0.120226E-03   10.2345       1.12090       1.56964       1.11156       1.56471      0.934268E-02  0.493819E-02   2.67626      0.859006      0.858410      0.706391      0.252550       0.00000       0.00000      0.706295    
  0.131825E-03   10.1138       1.10185       1.54337       1.09191       1.53812      0.993728E-02  0.525164E-02   2.63003      0.844929      0.844285      0.693932      0.246980       0.00000       0.00000      0.693835    
  0.144543E-03   9.99280       1.08312       1.51745       1.07255       1.51187      0.105667E-01  0.558353E-02   2.58442      0.831028      0.830332      0.681631      0.241524       0.00000       0.00000      0.681533    
  0.158489E-03   9.87157       1.06484       1.49200       1.05359       1.48606      0.112493E-01  0.594361E-02   2.53965      0.817366      0.816613      0.669544      0.236222       0.00000       0.00000      0.669445    
  0.173779E-03   9.75023       1.04678       1.46679       1.03482       1.46047      0.119596E-01  0.631843E-02   2.49529      0.803822      0.803009      0.657562      0.230995       0.00000       0.00000      0.657463    
  0.190545E-03   9.62870       1.02914       1.44203       1.01642       1.43531      0.127263E-01  0.672317E-02   2.45172      0.790503      0.789624      0.645782      0.225913       0.00000       0.00000      0.645683    
  0.208928E-03   9.50706       1.01184       1.41762      0.998302       1.41047      0.135422E-01  0.715412E-02   2.40877      0.777361      0.776411      0.634160      0.220942       0.00000       0.00000      0.634060    
  0.229085E-03   9.38534      0.994766       1.39345      0.980375       1.38585      0.143903E-01  0.760219E-02   2.36622      0.764332      0.763308      0.622639      0.216043       0.00000       0.00000      0.622538    
  0.251186E-03   9.26352      0.978214       1.36982      0.962890       1.36173      0.153239E-01  0.809580E-02   2.32462      0.751575      0.750467      0.611359      0.211315       0.00000       0.00000      0.611259    
  0.275420E-03   9.14169      0.961891       1.34643      0.945593       1.33782      0.162987E-01  0.861139E-02   2.28341      0.738935      0.737737      0.600183      0.206658       0.00000       0.00000      0.600083    
  0.301992E-03   9.01983      0.945878       1.32336      0.928549       1.31420      0.173288E-01  0.915651E-02   2.24275      0.726450      0.725158      0.589145      0.202099       0.00000       0.00000      0.589046    
  0.331127E-03   8.89799      0.930309       1.30074      0.911862       1.29100      0.184471E-01  0.974880E-02   2.20286      0.714187      0.712790      0.578304      0.197675       0.00000       0.00000      0.578205    
  0.363073E-03   8.77617      0.914957       1.27835      0.895346       1.26798      0.196108E-01  0.103654E-01   2.16333      0.702030      0.700524      0.567556      0.193316       0.00000       0.00000      0.567458    
  0.398101E-03   8.65442      0.900015       1.25636      0.879150       1.24533      0.208644E-01  0.110301E-01   2.12448      0.690074      0.688447      0.556984      0.189077       0.00000       0.00000      0.556887    
  0.436509E-03   8.53276      0.885413       1.23472      0.863213       1.22298      0.222000E-01  0.117389E-01   2.08619      0.678279      0.676522      0.546554      0.184934       0.00000       0.00000      0.546458    
  0.478622E-03   8.41116      0.871028       1.21329      0.847440       1.20081      0.235882E-01  0.124759E-01   2.04825      0.666587      0.664694      0.536214      0.180853       0.00000       0.00000      0.536120    
  0.524798E-03   8.28976      0.857157       1.19236      0.832044       1.17908      0.251129E-01  0.132864E-01   2.01112      0.655134      0.653088      0.526082      0.176910       0.00000       0.00000      0.525990    
  0.575429E-03   8.16846      0.843523       1.17167      0.816816       1.15753      0.267067E-01  0.141341E-01   1.97435      0.643788      0.641581      0.516043      0.173028       0.00000       0.00000      0.515953    
  0.630945E-03   8.04731      0.830188       1.15126      0.801800       1.13623      0.283877E-01  0.150288E-01   1.93803      0.632577      0.630198      0.506121      0.169223       0.00000       0.00000      0.506034    
  0.691816E-03   7.92640      0.817308       1.13128      0.787094       1.11528      0.302139E-01  0.160020E-01   1.90238      0.621565      0.618997      0.496370      0.165529       0.00000       0.00000      0.496285    
  0.758561E-03   7.80562      0.804645       1.11151      0.772532       1.09450      0.321138E-01  0.170151E-01   1.86703      0.610647      0.607879      0.486698      0.161885       0.00000       0.00000      0.486617    
  0.831745E-03   7.68510      0.792390       1.09211      0.758234       1.07401      0.341557E-01  0.181051E-01   1.83224      0.599899      0.596914      0.477172      0.158335       0.00000       0.00000      0.477095    
  0.911989E-03   7.56481      0.780488       1.07304      0.744155       1.05377      0.363327E-01  0.192686E-01   1.79793      0.589296      0.586077      0.467768      0.154859       0.00000       0.00000      0.467695    
  0.999975E-03   7.44467      0.768806       1.05416      0.730212       1.03369      0.385946E-01  0.204781E-01   1.76390      0.578782      0.575317      0.458439      0.151430       0.00000       0.00000      0.458369    
  0.109645E-02   7.32490      0.757644       1.03575      0.716572       1.01394      0.410719E-01  0.218050E-01   1.73051      0.568469      0.564730      0.449277      0.148103       0.00000       0.00000      0.449212    
  0.120223E-02   7.20531      0.746735       1.01755      0.703071      0.994355      0.436634E-01  0.231944E-01   1.69743      0.558250      0.554222      0.440192      0.144822       0.00000       0.00000      0.440132    
  0.131822E-02   7.08594      0.736127      0.999610      0.689736      0.974952      0.463906E-01  0.246578E-01   1.66469      0.548142      0.543808      0.431199      0.141594       0.00000       0.00000      0.431144    
  0.144540E-02   6.96693      0.726002      0.982075      0.676649      0.955824      0.493532E-01  0.262503E-01   1.63247      0.538203      0.533531      0.422342      0.138445       0.00000       0.00000      0.422293    
  0.158485E-02   6.84807      0.716106      0.964727      0.663673      0.936819      0.524330E-01  0.279071E-01   1.60049      0.528342      0.523315      0.413547      0.135331       0.00000       0.00000      0.413504    
  0.173775E-02   6.72951      0.706629      0.947718      0.650896      0.918033      0.557333E-01  0.296853E-01   1.56893      0.518618      0.513208      0.404862      0.132277       0.00000       0.00000      0.404825    
  0.190540E-02   6.61119      0.697538      0.931011      0.638287      0.899428      0.592518E-01  0.315838E-01   1.53771      0.509014      0.503190      0.396268      0.129273       0.00000       0.00000      0.396238    
  0.208923E-02   6.49302      0.688682      0.914487      0.625778      0.880930      0.629043E-01  0.335564E-01   1.50671      0.499481      0.493224      0.387730      0.126297       0.00000       0.00000      0.387706    
  0.229079E-02   6.37517      0.680375      0.898375      0.613486      0.862662      0.668890E-01  0.357131E-01   1.47615      0.490105      0.483369      0.379309      0.123381       0.00000       0.00000      0.379293    
  0.251180E-02   6.25745      0.672353      0.882470      0.601295      0.844498      0.710576E-01  0.379720E-01   1.44579      0.480803      0.473564      0.370943      0.120492       0.00000       0.00000      0.370935    
  0.275413E-02   6.13987      0.664649      0.866796      0.589218      0.826450      0.754313E-01  0.403451E-01   1.41567      0.471585      0.463813      0.362638      0.117632       0.00000       0.00000      0.362637    
  0.301984E-02   6.02248      0.657485      0.851496      0.577310      0.808570      0.801755E-01  0.429252E-01   1.38588      0.462496      0.454140      0.354424      0.114813       0.00000       0.00000      0.354431    
