   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   13.4684       1.40904       1.87140       1.39950       1.86676      0.954450E-02  0.464487E-02   3.26625       1.01214       1.01152      0.855344      0.387354       0.00000       0.00000      0.855237    
  0.109648E-03   13.2771       1.38281       1.83771       1.37268       1.83277      0.101256E-01  0.493218E-02   3.20546      0.994308      0.993635      0.839247      0.378376       0.00000       0.00000      0.839138    
  0.120226E-03   13.0866       1.35732       1.80479       1.34655       1.79954      0.107646E-01  0.524890E-02   3.14609      0.976867      0.976139      0.823511      0.369684       0.00000       0.00000      0.823402    
  0.131825E-03   12.8964       1.33212       1.77219       1.32069       1.76661      0.114300E-01  0.557908E-02   3.08731      0.959588      0.958802      0.807923      0.361107       0.00000       0.00000      0.807812    
  0.144543E-03   12.7068       1.30737       1.74005       1.29524       1.73412      0.121331E-01  0.592853E-02   3.02936      0.942539      0.941692      0.792545      0.352696       0.00000       0.00000      0.792433    
  0.158489E-03   12.5180       1.28321       1.70854       1.27031       1.70223      0.128937E-01  0.630739E-02   2.97254      0.925804      0.924888      0.777453      0.344510       0.00000       0.00000      0.777341    
  0.173779E-03   12.3296       1.25934       1.67732       1.24566       1.67062      0.136843E-01  0.670163E-02   2.91628      0.909223      0.908235      0.762501      0.336433       0.00000       0.00000      0.762388    
  0.190545E-03   12.1421       1.23604       1.64670       1.22151       1.63958      0.145355E-01  0.712707E-02   2.86108      0.892937      0.891872      0.747818      0.328568       0.00000       0.00000      0.747705    
  0.208928E-03   11.9553       1.21319       1.61654       1.19775       1.60896      0.154396E-01  0.757980E-02   2.80671      0.876883      0.875732      0.733345      0.320865       0.00000       0.00000      0.733231    
  0.229085E-03   11.7689       1.19062       1.58668       1.17425       1.57863      0.163783E-01  0.805037E-02   2.75288      0.860977      0.859738      0.719007      0.313268       0.00000       0.00000      0.718893    
  0.251186E-03   11.5837       1.16876       1.55753       1.15135       1.54897      0.174084E-01  0.856835E-02   2.70031      0.845427      0.844089      0.704991      0.305921       0.00000       0.00000      0.704878    
  0.275420E-03   11.3991       1.14719       1.52870       1.12871       1.51959      0.184824E-01  0.910917E-02   2.64830      0.830030      0.828586      0.691113      0.298680       0.00000       0.00000      0.691000    
  0.301992E-03   11.2152       1.12603       1.50027       1.10642       1.49059      0.196154E-01  0.968069E-02   2.59701      0.814837      0.813282      0.677420      0.291581       0.00000       0.00000      0.677307    
  0.331127E-03   11.0325       1.10546       1.47243       1.08462       1.46213      0.208422E-01  0.103012E-01   2.54675      0.799934      0.798255      0.663987      0.284683       0.00000       0.00000      0.663876    
  0.363073E-03   10.8503       1.08517       1.44488       1.06305       1.43393      0.221170E-01  0.109470E-01   2.49698      0.785170      0.783362      0.650680      0.277880       0.00000       0.00000      0.650570    
  0.398101E-03   10.6692       1.06541       1.41786       1.04193       1.40622      0.234870E-01  0.116427E-01   2.44814      0.770669      0.768719      0.637608      0.271256       0.00000       0.00000      0.637500    
  0.436509E-03   10.4891       1.04610       1.39128       1.02116       1.37890      0.249434E-01  0.123841E-01   2.40005      0.756380      0.754277      0.624726      0.264775       0.00000       0.00000      0.624619    
  0.478622E-03   10.3096       1.02707       1.36498       1.00061       1.35182      0.264553E-01  0.131547E-01   2.35243      0.742226      0.739963      0.611964      0.258385       0.00000       0.00000      0.611859    
  0.524798E-03   10.1316       1.00870       1.33932      0.980589       1.32532      0.281106E-01  0.140013E-01   2.30591      0.728385      0.725944      0.599481      0.252204       0.00000       0.00000      0.599378    
  0.575429E-03   9.95423      0.990637       1.31396      0.960799       1.29908      0.298382E-01  0.148865E-01   2.25988      0.714684      0.712055      0.587121      0.246114       0.00000       0.00000      0.587022    
  0.630945E-03   9.77780      0.972959       1.28897      0.941302       1.27315      0.316571E-01  0.158204E-01   2.21446      0.701162      0.698332      0.574919      0.240141       0.00000       0.00000      0.574822    
