   1000.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   61.2523       5.03512       7.01559       5.01923       7.00714      0.158843E-01  0.844717E-02   12.0264       2.80129       2.80013       2.65303       2.21794       1.55417       0.00000       2.65285    
  0.109648E-03   59.2479       4.88523       6.80562       4.86844       6.79670      0.167905E-01  0.892582E-02   11.6651       2.72165       2.72040       2.57501       2.14679       1.50147       0.00000       2.57483    
  0.120226E-03   57.3240       4.74124       6.60381       4.72346       6.59436      0.177799E-01  0.944851E-02   11.3178       2.64496       2.64362       2.49992       2.07850       1.45100       0.00000       2.49974    
  0.131825E-03   55.4325       4.59964       6.40527       4.58083       6.39528      0.188068E-01  0.999111E-02   10.9761       2.56948       2.56804       2.42601       2.01136       1.40141       0.00000       2.42583    
  0.144543E-03   53.5872       4.46143       6.21142       4.44155       6.20086      0.198874E-01  0.105622E-01   10.6424       2.49569       2.49415       2.35378       1.94585       1.35310       0.00000       2.35360    
  0.158489E-03   51.8040       4.32779       6.02385       4.30675       6.01267      0.210491E-01  0.111763E-01   10.3194       2.42420       2.42254       2.28382       1.88255       1.30649       0.00000       2.28364    
  0.173779E-03   50.0509       4.19638       5.83934       4.17413       5.82753      0.222527E-01  0.118128E-01   10.0017       2.35381       2.35204       2.21495       1.82032       1.26071       0.00000       2.21478    
  0.190545E-03   48.3557       4.06923       5.66067       4.04569       5.64818      0.235411E-01  0.124943E-01   9.69387       2.28556       2.28366       2.14819       1.76013       1.21650       0.00000       2.14802    
  0.208928E-03   46.7048       3.94535       5.48650       3.92045       5.47328      0.249026E-01  0.132147E-01   9.39373       2.21894       2.21691       2.08304       1.70151       1.17350       0.00000       2.08287    
  0.229085E-03   45.0826       3.82360       5.31523       3.79728       5.30127      0.263118E-01  0.139606E-01   9.09855       2.15338       2.15121       2.01894       1.64390       1.13129       0.00000       2.01877    
  0.251186E-03   43.5280       3.70685       5.15080       3.67900       5.13602      0.278461E-01  0.147732E-01   8.81502       2.09031       2.08798       1.95730       1.58869       1.09091       0.00000       1.95713    
  0.275420E-03   42.0019       3.59221       4.98925       3.56277       4.97364      0.294397E-01  0.156175E-01   8.53641       2.02830       2.02581       1.89669       1.53448       1.05130       0.00000       1.89653    
  0.301992E-03   40.5143       3.48043       4.83160       3.44932       4.81509      0.311132E-01  0.165045E-01   8.26441       1.96770       1.96503       1.83749       1.48162       1.01274       0.00000       1.83732    
  0.331127E-03   39.0803       3.37265       4.67937       3.33974       4.66191      0.329121E-01  0.174586E-01   8.00165       1.90908       1.90622       1.78023       1.43066      0.975621       0.00000       1.78007    
  0.363073E-03   37.6720       3.26677       4.52974       3.23200       4.51129      0.347749E-01  0.184470E-01   7.74329       1.85140       1.84835       1.72390       1.38059      0.939194       0.00000       1.72374    
  0.398101E-03   36.3117       3.16448       4.38496       3.12772       4.36546      0.367635E-01  0.195029E-01   7.49318       1.79550       1.79223       1.66932       1.33222      0.904059       0.00000       1.66917    
  0.436509E-03   34.9900       3.06507       4.24408       3.02621       4.22346      0.388652E-01  0.206196E-01   7.24967       1.74101       1.73752       1.61613       1.28520      0.869956       0.00000       1.61598    
  0.478622E-03   33.6925       2.96749       4.10566       2.92645       4.08388      0.410392E-01  0.217752E-01   7.01033       1.68742       1.68369       1.56382       1.23903      0.836505       0.00000       1.56368    
  0.524798E-03   32.4512       2.87412       3.97292       2.83072       3.94989      0.433984E-01  0.230304E-01   6.78061       1.63590       1.63191       1.51355       1.19482      0.804557       0.00000       1.51342    
  0.575429E-03   31.2350       2.78264       3.84271       2.73679       3.81837      0.458497E-01  0.243354E-01   6.55516       1.58530       1.58104       1.46419       1.15149      0.773273       0.00000       1.46406    
  0.630945E-03   30.0502       2.69354       3.71568       2.64512       3.68998      0.484173E-01  0.257033E-01   6.33510       1.53586       1.53131       1.41596       1.10926      0.742829       0.00000       1.41584    
  0.691816E-03   28.9116       2.60793       3.59332       2.55675       3.56615      0.511753E-01  0.271741E-01   6.12290       1.48811       1.48325       1.36940       1.06864      0.713609       0.00000       1.36929    
  0.758561E-03   27.7945       2.52395       3.47313       2.46992       3.44444      0.540287E-01  0.286966E-01   5.91435       1.44116       1.43597       1.32361       1.02876      0.684959       0.00000       1.32351    
  0.831745E-03   26.7169       2.44298       3.35695       2.38591       3.32663      0.570650E-01  0.303183E-01   5.71254       1.39565       1.39012       1.27925      0.990260      0.657356       0.00000       1.27916    
  0.911989E-03   25.6724       2.36454       3.24411       2.30427       3.21207      0.602720E-01  0.320329E-01   5.51634       1.35137       1.34546       1.23608      0.952902      0.630626       0.00000       1.23599    
  0.999975E-03   24.6483       2.28766       3.13333       2.22407       3.09952      0.635860E-01  0.338056E-01   5.32359       1.30782       1.30153       1.19363      0.916249      0.604432       0.00000       1.19356    
  0.109645E-02   23.6706       2.21434       3.02723       2.14717       2.99151      0.671669E-01  0.357239E-01   5.13868       1.26598       1.25926       1.15285      0.881193      0.579456       0.00000       1.15279    
  0.120223E-02   22.7144       2.14269       2.92332       2.07180       2.88560      0.708867E-01  0.377180E-01   4.95740       1.22492       1.21776       1.11284      0.846878      0.555046       0.00000       1.11279    
  0.131822E-02   21.7838       2.07302       2.82200       1.99825       2.78219      0.747711E-01  0.398021E-01   4.78044       1.18480       1.17718       1.07375      0.813443      0.531307       0.00000       1.07371    
  0.144540E-02   20.8923       2.00639       2.72463       1.92746       2.68259      0.789356E-01  0.420398E-01   4.61005       1.14611       1.13798       1.03605      0.781346      0.508590       0.00000       1.03602    
  0.158485E-02   20.0187       1.94117       2.62908       1.85793       2.58473      0.832374E-01  0.443529E-01   4.44266       1.10807       1.09942      0.998982      0.749860      0.486339       0.00000      0.998967    
  0.173775E-02   19.1773       1.87847       2.53679       1.79067       2.48999      0.877957E-01  0.468070E-01   4.28066       1.07120       1.06200      0.963060      0.719472      0.464928       0.00000      0.963059    
  0.190540E-02   18.3640       1.81799       2.44735       1.72539       2.39795      0.926021E-01  0.493978E-01   4.12335       1.03535       1.02556      0.928131      0.690037      0.444246       0.00000      0.928144    
  0.208923E-02   17.5676       1.75885       2.35962       1.66129       2.30755      0.975601E-01  0.520724E-01   3.96884       1.00012      0.989720      0.893799      0.661173      0.424002       0.00000      0.893825    
  0.229079E-02   16.8088       1.70272       2.27571       1.59983       2.22076      0.102887      0.549508E-01   3.82059      0.966249      0.955190      0.860794      0.633583      0.404736       0.00000      0.860834    
  0.251180E-02   16.0685       1.64807       2.19367       1.53966       2.13573      0.108412      0.579396E-01   3.67539      0.933043      0.921298      0.828434      0.606613      0.385945       0.00000      0.828490    
  0.275413E-02   15.3486       1.59507       2.11372       1.48091       2.05267      0.114159      0.610514E-01   3.53358      0.900579      0.888118      0.796795      0.580334      0.367685       0.00000      0.796866    
  0.301984E-02   14.6615       1.54474       2.03710       1.42445       1.97272      0.120297      0.643803E-01   3.39717      0.869293      0.856064      0.766301      0.555152      0.350272       0.00000      0.766386    
  0.331118E-02   13.9891       1.49562       1.96198       1.36900       1.89417      0.126620      0.678131E-01   3.26316      0.838534      0.824512      0.736317      0.530462      0.333237       0.00000      0.736418    
  0.363064E-02   13.3425       1.44862       1.88950       1.31534       1.81807      0.133281      0.714348E-01   3.13341      0.808703      0.793845      0.707235      0.506636      0.316870       0.00000      0.707352    
  0.398091E-02   12.7193       1.40358       1.81943       1.26331       1.74418      0.140278      0.752446E-01   3.00749      0.779713      0.763975      0.678968      0.483594      0.301109       0.00000      0.679100    
  0.436498E-02   12.1100       1.35970       1.75077       1.21223       1.67160      0.147474      0.791668E-01   2.88383      0.751214      0.734570      0.651179      0.461011      0.285703       0.00000      0.651326    
  0.478610E-02   11.5308       1.31837       1.68521       1.16323       1.60186      0.155141      0.833531E-01   2.76509      0.723792      0.706184      0.624436      0.439434      0.271078       0.00000      0.624599    
  0.524785E-02   10.9670       1.27836       1.62126       1.11529       1.53357      0.163067      0.876862E-01   2.64886      0.696919      0.678316      0.598227      0.418372      0.256852       0.00000      0.598405    
  0.575415E-02   10.4194       1.23974       1.55898       1.06847       1.46681      0.171266      0.921731E-01   2.53528      0.670621      0.650991      0.572579      0.397849      0.243045       0.00000      0.572771    
  0.630929E-02   9.89880       1.20346       1.49951       1.02351       1.40258      0.179953      0.969365E-01   2.42608      0.645279      0.624567      0.547864      0.378228      0.229938       0.00000      0.548072    
  0.691799E-02   9.39002       1.16822       1.44129      0.979359       1.33946      0.188864      0.101827       2.31882      0.620356      0.598537      0.523561      0.359003      0.217140       0.00000      0.523782    
  0.758542E-02   8.90171       1.13479       1.38521      0.936621       1.27827      0.198170      0.106942       2.21489      0.596156      0.573189      0.499967      0.340465      0.204875       0.00000      0.500202    
  0.831724E-02   8.43274       1.10309       1.33118      0.895218       1.21890      0.207870      0.112281       2.11412      0.572638      0.548487      0.477049      0.322580      0.193117       0.00000      0.477296    
  0.911966E-02   7.97371       1.07230       1.27822      0.854504       1.16047      0.217791      0.117746       2.01498      0.549472      0.524116      0.454479      0.305032      0.181619       0.00000      0.454739    
  0.999950E-02   7.52841       1.04293       1.22684      0.814772       1.10337      0.228161      0.123468       1.91814      0.526806      0.500205      0.432404      0.287965      0.170489       0.00000      0.432675    
  0.109642E-01   7.09876       1.01488       1.17707      0.776104       1.04774      0.238778      0.129330       1.82385      0.504678      0.476818      0.410873      0.271426      0.159769       0.00000      0.411155    
  0.120220E-01   6.69333      0.988927       1.12986      0.739098      0.994419      0.249829      0.135438       1.73352      0.483388      0.454246      0.390193      0.255710      0.149687       0.00000      0.390485    
  0.131819E-01   6.30391      0.964444       1.08439      0.703211      0.942647      0.261233      0.141745       1.64586      0.462657      0.432221      0.370091      0.240554      0.140034       0.00000      0.370392    
  0.144536E-01   5.92991      0.941378       1.04063      0.668406      0.892386      0.272972      0.148240       1.56079      0.442464      0.410729      0.350553      0.225943      0.130795       0.00000      0.350861    
  0.158481E-01   5.56985      0.919593      0.998405      0.634585      0.843506      0.285008      0.154899       1.47809      0.422755      0.389727      0.331531      0.211830      0.121933       0.00000      0.331846    
  0.173770E-01   5.22341      0.899054      0.957704      0.601730      0.795993      0.297324      0.161711       1.39772      0.403519      0.369211      0.313022      0.198211      0.113440       0.00000      0.313342    
  0.190535E-01   4.89157      0.879836      0.918639      0.569914      0.749966      0.309922      0.168672       1.31988      0.384787      0.349226      0.295071      0.185127      0.105345       0.00000      0.295395    
  0.208917E-01   4.57365      0.861864      0.881140      0.539095      0.705381      0.322769      0.175759       1.24448      0.366534      0.329759      0.277664      0.172562      0.976317E-01   0.00000      0.277990    
  0.229073E-01   4.26844      0.845007      0.845074      0.509192      0.662135      0.335815      0.182939       1.17133      0.348715      0.310777      0.260763      0.160477      0.902676E-01   0.00000      0.261090    
  0.251174E-01   3.97570      0.829220      0.810414      0.480190      0.620227      0.349029      0.190187       1.10042      0.331321      0.292283      0.244370      0.148869      0.832470E-01   0.00000      0.244697    
  0.275406E-01   3.69643      0.814551      0.777267      0.452168      0.579793      0.362383      0.197474       1.03196      0.314382      0.274332      0.228538      0.137786      0.765984E-01   0.00000      0.228862    
  0.301976E-01   3.42993      0.800896      0.745542      0.425075      0.540786      0.375821      0.204756      0.965861      0.297870      0.256912      0.213250      0.127205      0.703023E-01   0.00000      0.213571    
  0.331110E-01   3.17520      0.788129      0.715114      0.398843      0.503121      0.389286      0.211993      0.901964      0.281747      0.239998      0.198476      0.117095      0.643310E-01   0.00000      0.198793    
  0.363055E-01   2.93204      0.776184      0.685941      0.373458      0.466804      0.402725      0.219136      0.840262      0.266004      0.223596      0.184220      0.107454      0.586788E-01   0.00000      0.184530    
  0.398081E-01   2.70151      0.765063      0.658102      0.348999      0.431989      0.416064      0.226114      0.780987      0.250670      0.207772      0.170542      0.983284E-01  0.533730E-01   0.00000      0.170844    
