   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.9257       1.16095       1.62358       1.15224       1.61933      0.871189E-02  0.424519E-02   2.77157      0.888498      0.887961      0.731458      0.263738       0.00000       0.00000      0.731371    
  0.109648E-03   10.7983       1.14115       1.59633       1.13189       1.59181      0.925184E-02  0.451323E-02   2.72371      0.873899      0.873320      0.718581      0.257994       0.00000       0.00000      0.718493    
  0.120226E-03   10.6706       1.12190       1.56967       1.11205       1.56487      0.984663E-02  0.480930E-02   2.67691      0.859606      0.858979      0.705975      0.252442       0.00000       0.00000      0.705887    
  0.131825E-03   10.5428       1.10287       1.54327       1.09241       1.53815      0.104665E-01  0.511822E-02   2.63056      0.845438      0.844760      0.693481      0.246968       0.00000       0.00000      0.693391    
  0.144543E-03   10.4149       1.08417       1.51722       1.07305       1.51177      0.111222E-01  0.544555E-02   2.58482      0.831447      0.830715      0.681146      0.241605       0.00000       0.00000      0.681055    
  0.158489E-03   10.2868       1.06592       1.49164       1.05409       1.48584      0.118326E-01  0.580103E-02   2.53993      0.817699      0.816907      0.669025      0.236392       0.00000       0.00000      0.668934    
  0.173779E-03   10.1587       1.04789       1.46630       1.03532       1.46013      0.125715E-01  0.617124E-02   2.49545      0.804069      0.803214      0.657011      0.231252       0.00000       0.00000      0.656919    
  0.190545E-03   10.0305       1.03029       1.44142       1.01692       1.43485      0.133683E-01  0.657137E-02   2.45177      0.790668      0.789744      0.645199      0.226253       0.00000       0.00000      0.645106    
  0.208928E-03   9.90224       1.01302       1.41690      0.998806       1.40990      0.142157E-01  0.699773E-02   2.40870      0.777444      0.776446      0.633545      0.221362       0.00000       0.00000      0.633452    
  0.229085E-03   9.77400      0.995973       1.39260      0.980877       1.38516      0.150960E-01  0.744124E-02   2.36604      0.764336      0.763260      0.621992      0.216541       0.00000       0.00000      0.621900    
  0.251186E-03   9.64580      0.979452       1.36886      0.963388       1.36093      0.160639E-01  0.793040E-02   2.32432      0.751503      0.750338      0.610683      0.211885       0.00000       0.00000      0.610590    
  0.275420E-03   9.51763      0.963160       1.34536      0.946086       1.33691      0.170740E-01  0.844161E-02   2.28300      0.738787      0.737530      0.599477      0.207300       0.00000       0.00000      0.599384    
  0.301992E-03   9.38952      0.947177       1.32217      0.929037       1.31319      0.181406E-01  0.898245E-02   2.24223      0.726229      0.724873      0.588410      0.202808       0.00000       0.00000      0.588318    
  0.331127E-03   9.26153      0.931639       1.29945      0.912341       1.28988      0.192974E-01  0.957069E-02   2.20222      0.713895      0.712429      0.577539      0.198446       0.00000       0.00000      0.577448    
  0.363073E-03   9.13362      0.916316       1.27694      0.895816       1.26676      0.205005E-01  0.101833E-01   2.16257      0.701668      0.700087      0.566762      0.194148       0.00000       0.00000      0.566672    
  0.398101E-03   9.00588      0.901405       1.25485      0.879609       1.24401      0.217954E-01  0.108444E-01   2.12362      0.689644      0.687937      0.556162      0.189965       0.00000       0.00000      0.556073    
  0.436509E-03   8.87829      0.886833       1.23311      0.863659       1.22156      0.231738E-01  0.115499E-01   2.08522      0.677784      0.675940      0.545704      0.185875       0.00000       0.00000      0.545616    
  0.478622E-03   8.75082      0.872476       1.21157      0.847871       1.19929      0.246057E-01  0.122837E-01   2.04716      0.666027      0.664041      0.535336      0.181844       0.00000       0.00000      0.535250    
  0.524798E-03   8.62364      0.858634       1.19055      0.832457       1.17746      0.261765E-01  0.130916E-01   2.00992      0.654512      0.652366      0.525177      0.177945       0.00000       0.00000      0.525093    
  0.575429E-03   8.49662      0.845028       1.16976      0.817211       1.15582      0.278175E-01  0.139371E-01   1.97303      0.643105      0.640791      0.515111      0.174106       0.00000       0.00000      0.515028    
  0.630945E-03   8.36980      0.831722       1.14925      0.802175       1.13442      0.295471E-01  0.148301E-01   1.93660      0.631835      0.629341      0.505161      0.170340       0.00000       0.00000      0.505081    
  0.691816E-03   8.24331      0.818869       1.12918      0.787445       1.11338      0.314241E-01  0.158023E-01   1.90082      0.620766      0.618074      0.495383      0.166679       0.00000       0.00000      0.495306    
  0.758561E-03   8.11698      0.806234       1.10932      0.772859       1.09250      0.333756E-01  0.168149E-01   1.86536      0.609792      0.606891      0.485684      0.163067       0.00000       0.00000      0.485610    
  0.831745E-03   7.99098      0.794005       1.08983      0.758534       1.07192      0.354710E-01  0.179053E-01   1.83046      0.598991      0.595863      0.476132      0.159543       0.00000       0.00000      0.476061    
  0.911989E-03   7.86526      0.782130       1.07067      0.744427       1.05160      0.377032E-01  0.190700E-01   1.79602      0.588336      0.584963      0.466701      0.156091       0.00000       0.00000      0.466634    
  0.999975E-03   7.73973      0.770474       1.05170      0.730453       1.03142      0.400210E-01  0.202814E-01   1.76187      0.577771      0.574141      0.457345      0.152682       0.00000       0.00000      0.457281    
  0.109645E-02   7.61463      0.759336       1.03320      0.716780       1.01159      0.425565E-01  0.216118E-01   1.72837      0.567410      0.563494      0.448156      0.149370       0.00000       0.00000      0.448097    
  0.120223E-02   7.48974      0.748452       1.01492      0.703245      0.991917      0.452072E-01  0.230055E-01   1.69516      0.557145      0.552927      0.439045      0.146100       0.00000       0.00000      0.438991    
