   30000.0000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   97.2382       7.82148       11.2250       7.80138       11.2146      0.201048E-01  0.103669E-01   19.0160       4.18494       4.18338       4.03869       3.61644       2.99271       0.00000       4.03851    
  0.109648E-03   93.4528       7.55326       10.8362       7.53205       10.8253      0.212118E-01  0.109413E-01   18.3574       4.04604       4.04437       3.90143       3.48602       2.87969       0.00000       3.90124    
  0.120226E-03   89.8578       7.29739       10.4654       7.27498       10.4538      0.224157E-01  0.115668E-01   17.7288       3.91332       3.91153       3.77030       3.36166       2.77213       0.00000       3.77012    
  0.131825E-03   86.3385       7.04645       10.1016       7.02278       10.0894      0.236631E-01  0.122154E-01   17.1121       3.78306       3.78116       3.64163       3.23972       2.66675       0.00000       3.64145    
  0.144543E-03   82.9275       6.80255       9.74796       6.77758       9.73507      0.249728E-01  0.128969E-01   16.5126       3.65633       3.65430       3.51647       3.12125       2.56448       0.00000       3.51629    
  0.158489E-03   79.6600       6.56805       9.40788       6.54167       9.39425      0.263758E-01  0.136280E-01   15.9359       3.53430       3.53212       3.39597       3.00738       2.46634       0.00000       3.39579    
  0.173779E-03   76.4619       6.33810       9.07435       6.31027       9.05997      0.278271E-01  0.143848E-01   15.3702       3.41454       3.41222       3.27773       2.89573       2.37020       0.00000       3.27755    
  0.190545E-03   73.3958       6.11683       8.75332       6.08745       8.73812      0.293755E-01  0.151932E-01   14.8256       3.29911       3.29663       3.16379       2.78834       2.27787       0.00000       3.16362    
  0.208928E-03   70.4300       5.90218       8.44179       5.87117       8.42574      0.310072E-01  0.160461E-01   14.2969       3.18699       3.18434       3.05314       2.68418       2.18843       0.00000       3.05297    
  0.229085E-03   67.5291       5.69182       8.13643       5.65913       8.11950      0.326932E-01  0.169279E-01   13.7786       3.07701       3.07418       2.94462       2.58212       2.10087       0.00000       2.94445    
  0.251186E-03   64.7790       5.49148       7.84544       5.45696       7.82756      0.345208E-01  0.178856E-01   13.2845       2.97202       2.96900       2.84105       2.48495       2.01768       0.00000       2.84088    
  0.275420E-03   62.0920       5.29535       7.56048       5.25894       7.54160      0.364154E-01  0.188792E-01   12.8005       2.86912       2.86590       2.73956       2.38982       1.93631       0.00000       2.73939    
  0.301992E-03   59.4898       5.10488       7.28363       5.06648       7.26371      0.383997E-01  0.199210E-01   12.3302       2.76904       2.76561       2.64086       2.29744       1.85739       0.00000       2.64070    
  0.331127E-03   57.0048       4.92228       7.01802       4.88176       6.99698      0.405243E-01  0.210383E-01   11.8787       2.67287       2.66921       2.54604       2.20889       1.78188       0.00000       2.54589    
  0.363073E-03   54.5752       4.74342       6.75775       4.70070       6.73556      0.427201E-01  0.221940E-01   11.4363       2.57855       2.57465       2.45307       2.12214       1.70798       0.00000       2.45292    
  0.398101E-03   52.2493       4.57155       6.50746       4.52649       6.48404      0.450557E-01  0.234252E-01   11.0105       2.48771       2.48355       2.36353       2.03879       1.63710       0.00000       2.36339    
  0.436509E-03   50.0053       4.40525       6.26510       4.35773       6.24038      0.475160E-01  0.247240E-01   10.5981       2.39962       2.39518       2.27673       1.95811       1.56860       0.00000       2.27660    
  0.478622E-03   47.8131       4.24246       6.02775       4.19241       6.00169      0.500561E-01  0.260659E-01   10.1941       2.31327       2.30855       2.19165       1.87914       1.50161       0.00000       2.19153    
  0.524798E-03   45.7392       4.08776       5.80189       4.03497       5.77437      0.527989E-01  0.275181E-01   9.80934       2.23091       2.22588       2.11053       1.80406       1.43808       0.00000       2.11042    
  0.575429E-03   43.7173       3.93664       5.58109       3.88100       5.55207      0.556418E-01  0.290250E-01   9.43307       2.15031       2.14496       2.03116       1.73068       1.37606       0.00000       2.03105    
  0.630945E-03   41.7609       3.79002       5.36669       3.73141       5.33609      0.586113E-01  0.306008E-01   9.06750       2.07194       2.06624       1.95398       1.65947       1.31596       0.00000       1.95388    
  0.691816E-03   39.8993       3.64997       5.16155       3.58818       5.12926      0.617861E-01  0.322890E-01   8.71744       1.99679       1.99072       1.88000       1.59139       1.25864       0.00000       1.87991    
  0.758561E-03   38.0816       3.51296       4.96072       3.44790       4.92669      0.650632E-01  0.340332E-01   8.37459       1.92313       1.91668       1.80749       1.52477       1.20260       0.00000       1.80741    
  0.831745E-03   36.3442       3.38156       4.76780       3.31302       4.73191      0.685361E-01  0.358850E-01   8.04493       1.85222       1.84536       1.73770       1.46080       1.14892       0.00000       1.73763    
  0.911989E-03   34.6731       3.25481       4.58141       3.18262       4.54358      0.721901E-01  0.378366E-01   7.72620       1.78358       1.77629       1.67016       1.39904       1.09719       0.00000       1.67010    
  0.999975E-03   33.0428       3.13093       4.39906       3.05498       4.35921      0.759572E-01  0.398505E-01   7.41418       1.71633       1.70860       1.60400       1.33864       1.04666       0.00000       1.60395    
  0.109645E-02   31.5043       3.01355       4.22580       2.93354       4.18378      0.800051E-01  0.420198E-01   7.11732       1.65225       1.64403       1.54096       1.28129      0.998830       0.00000       1.54092    
