   7.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.4429       1.16183       1.62714       1.15330       1.62316      0.853049E-02  0.397733E-02   2.77646      0.890554      0.890011      0.733242      0.262743       0.00000       0.00000      0.733149    
  0.109648E-03   10.3244       1.14192       1.59980       1.13286       1.59557      0.906075E-02  0.423102E-02   2.72843      0.875917      0.875331      0.720334      0.256947       0.00000       0.00000      0.720240    
  0.120226E-03   10.2054       1.12258       1.57307       1.11293       1.56855      0.964507E-02  0.451161E-02   2.68149      0.861586      0.860952      0.707698      0.251347       0.00000       0.00000      0.707603    
  0.131825E-03   10.0863       1.10346       1.54658       1.09321       1.54177      0.102541E-01  0.480455E-02   2.63498      0.847380      0.846695      0.695174      0.245826       0.00000       0.00000      0.695078    
  0.144543E-03   9.96694       1.08467       1.52044       1.07377       1.51532      0.108985E-01  0.511517E-02   2.58910      0.833352      0.832612      0.682809      0.240420       0.00000       0.00000      0.682712    
  0.158489E-03   9.84733       1.06633       1.49478       1.05473       1.48933      0.115968E-01  0.545290E-02   2.54406      0.819568      0.818767      0.670660      0.235167       0.00000       0.00000      0.670562    
  0.173779E-03   9.72761       1.04821       1.46936       1.03589       1.46356      0.123233E-01  0.580482E-02   2.49945      0.805902      0.805038      0.658616      0.229989       0.00000       0.00000      0.658518    
  0.190545E-03   9.60769       1.03053       1.44440       1.01742       1.43821      0.131069E-01  0.618560E-02   2.45563      0.792466      0.791532      0.646777      0.224955       0.00000       0.00000      0.646678    
  0.208928E-03   9.48766       1.01318       1.41979      0.999240       1.41319      0.139404E-01  0.659172E-02   2.41243      0.779208      0.778199      0.635095      0.220032       0.00000       0.00000      0.634996    
  0.229085E-03   9.36756      0.996054       1.39541      0.981248       1.38839      0.148065E-01  0.701440E-02   2.36964      0.766066      0.764979      0.623516      0.215181       0.00000       0.00000      0.623416    
  0.251186E-03   9.24736      0.979460       1.37159      0.963701       1.36410      0.157591E-01  0.748125E-02   2.32780      0.753200      0.752024      0.612180      0.210501       0.00000       0.00000      0.612081    
  0.275420E-03   9.12713      0.963097       1.34800      0.946344       1.34003      0.167534E-01  0.796947E-02   2.28637      0.740452      0.739182      0.600948      0.205892       0.00000       0.00000      0.600849    
